#,,,,,"generated_by='OpenQuake engine 3.25.0-git8d6ee50a21', start_date='2026-02-24T22:19:28', checksum=1509732466, investigation_time=1.0, mag_bin_edges=[4.0, 5.0, 6.0, 7.0, 8.0, 9.0], dist_bin_edges=[0.0, 10.0, 20.0, 30.0, 40.0, 50.0, 60.0, 70.0, 80.0, 90.0, 100.0, 110.0, 120.0, 130.0, 140.0, 150.0, 160.0, 170.0, 180.0, 190.0, 200.0, 210.0, 220.0, 230.0, 240.0, 250.0, 260.0, 270.0, 280.0, 290.0, 300.0, 310.0, 320.0, 330.0, 340.0, 350.0, 360.0, 370.0, 380.0, 390.0, 400.0], lon_bin_edges=[-13.750092036789976, -9.1393, -4.528507963210025], lat_bin_edges=[35.12502, 38.7223, 42.319579999999995], eps_bin_edges=[-5.0, -1.6666666666666665, 1.666666666666667, 5.0], tectonic_region_types=['Shallow Inland', 'Shallow offshore'], lon=-9.1393, lat=38.7223"
imt,iml,poe,mag,dist,mean
PGA,3.02782E-01,4.04000E-04,5.50000E+00,2.75000E+02,0.00000E+00
PGA,3.02782E-01,4.04000E-04,5.50000E+00,2.85000E+02,0.00000E+00
PGA,3.02782E-01,4.04000E-04,5.50000E+00,2.95000E+02,0.00000E+00
PGA,3.02782E-01,4.04000E-04,5.50000E+00,3.05000E+02,0.00000E+00
PGA,3.02782E-01,4.04000E-04,5.50000E+00,3.15000E+02,0.00000E+00
PGA,3.02782E-01,4.04000E-04,5.50000E+00,3.25000E+02,0.00000E+00
PGA,3.02782E-01,4.04000E-04,5.50000E+00,3.35000E+02,0.00000E+00
PGA,3.02782E-01,4.04000E-04,5.50000E+00,3.45000E+02,0.00000E+00
PGA,3.02782E-01,4.04000E-04,5.50000E+00,3.55000E+02,0.00000E+00
PGA,3.02782E-01,4.04000E-04,5.50000E+00,3.65000E+02,0.00000E+00
PGA,3.02782E-01,4.04000E-04,5.50000E+00,3.75000E+02,0.00000E+00
PGA,3.02782E-01,4.04000E-04,5.50000E+00,3.85000E+02,0.00000E+00
PGA,3.02782E-01,4.04000E-04,5.50000E+00,3.95000E+02,0.00000E+00
PGA,3.02782E-01,4.04000E-04,6.50000E+00,5.00000E+00,1.70570E-05
PGA,3.02782E-01,4.04000E-04,6.50000E+00,1.50000E+01,3.31200E-05
PGA,3.02782E-01,4.04000E-04,6.50000E+00,2.50000E+01,8.55040E-06
PGA,3.02782E-01,4.04000E-04,6.50000E+00,3.50000E+01,3.06278E-06
PGA,3.02782E-01,4.04000E-04,6.50000E+00,4.50000E+01,1.03004E-06
PGA,3.02782E-01,4.04000E-04,6.50000E+00,5.50000E+01,5.31187E-07
PGA,3.02782E-01,4.04000E-04,6.50000E+00,6.50000E+01,5.75056E-07
PGA,3.02782E-01,4.04000E-04,6.50000E+00,7.50000E+01,3.53677E-07
PGA,3.02782E-01,4.04000E-04,6.50000E+00,8.50000E+01,2.33772E-07
PGA,3.02782E-01,4.04000E-04,6.50000E+00,9.50000E+01,1.37678E-07
PGA,3.02782E-01,4.04000E-04,6.50000E+00,1.05000E+02,7.31080E-08
PGA,3.02782E-01,4.04000E-04,6.50000E+00,1.15000E+02,9.20637E-08
PGA,3.02782E-01,4.04000E-04,6.50000E+00,1.25000E+02,9.73263E-08
PGA,3.02782E-01,4.04000E-04,6.50000E+00,1.35000E+02,2.23581E-08
PGA,3.02782E-01,4.04000E-04,6.50000E+00,1.45000E+02,3.10522E-08
PGA,3.02782E-01,4.04000E-04,6.50000E+00,1.55000E+02,4.80447E-08
PGA,3.02782E-01,4.04000E-04,6.50000E+00,1.65000E+02,2.43603E-08
PGA,3.02782E-01,4.04000E-04,6.50000E+00,1.75000E+02,2.58081E-08
PGA,3.02782E-01,4.04000E-04,6.50000E+00,1.85000E+02,1.27828E-08
PGA,3.02782E-01,4.04000E-04,6.50000E+00,1.95000E+02,1.72594E-08
PGA,3.02782E-01,4.04000E-04,6.50000E+00,2.05000E+02,3.94458E-08
PGA,3.02782E-01,4.04000E-04,6.50000E+00,2.15000E+02,4.82117E-08
PGA,3.02782E-01,4.04000E-04,6.50000E+00,2.25000E+02,1.58325E-08
PGA,3.02782E-01,4.04000E-04,6.50000E+00,2.35000E+02,7.00913E-09
PGA,3.02782E-01,4.04000E-04,6.50000E+00,2.45000E+02,1.23316E-08
PGA,3.02782E-01,4.04000E-04,6.50000E+00,2.55000E+02,2.71631E-08
PGA,3.02782E-01,4.04000E-04,6.50000E+00,2.65000E+02,5.59997E-09
PGA,3.02782E-01,4.04000E-04,6.50000E+00,2.75000E+02,2.73972E-08
PGA,3.02782E-01,4.04000E-04,6.50000E+00,2.85000E+02,1.25607E-08
PGA,3.02782E-01,4.04000E-04,6.50000E+00,2.95000E+02,2.12493E-08
PGA,3.02782E-01,4.04000E-04,6.50000E+00,3.05000E+02,9.08191E-09
PGA,3.02782E-01,4.04000E-04,6.50000E+00,3.15000E+02,2.74120E-08
PGA,3.02782E-01,4.04000E-04,6.50000E+00,3.25000E+02,1.24105E-08
PGA,3.02782E-01,4.04000E-04,6.50000E+00,3.35000E+02,1.01914E-08
PGA,3.02782E-01,4.04000E-04,6.50000E+00,3.45000E+02,2.03321E-08
PGA,3.02782E-01,4.04000E-04,6.50000E+00,3.55000E+02,1.29120E-08
PGA,3.02782E-01,4.04000E-04,6.50000E+00,3.65000E+02,1.05440E-08
PGA,3.02782E-01,4.04000E-04,6.50000E+00,3.75000E+02,2.04543E-08
PGA,3.02782E-01,4.04000E-04,6.50000E+00,3.85000E+02,1.85465E-08
PGA,3.02782E-01,4.04000E-04,6.50000E+00,3.95000E+02,8.38419E-09
PGA,3.02782E-01,4.04000E-04,7.50000E+00,5.00000E+00,2.97846E-06
PGA,3.02782E-01,4.04000E-04,7.50000E+00,1.50000E+01,3.80204E-06
PGA,3.02782E-01,4.04000E-04,7.50000E+00,2.50000E+01,1.70701E-06
PGA,3.02782E-01,4.04000E-04,7.50000E+00,3.50000E+01,1.50476E-06
PGA,3.02782E-01,4.04000E-04,7.50000E+00,4.50000E+01,4.82278E-07
PGA,3.02782E-01,4.04000E-04,7.50000E+00,5.50000E+01,2.34123E-07
PGA,3.02782E-01,4.04000E-04,7.50000E+00,6.50000E+01,2.46999E-07
PGA,3.02782E-01,4.04000E-04,7.50000E+00,7.50000E+01,2.35470E-07
PGA,3.02782E-01,4.04000E-04,7.50000E+00,8.50000E+01,1.81693E-07
PGA,3.02782E-01,4.04000E-04,7.50000E+00,9.50000E+01,1.55003E-07
PGA,3.02782E-01,4.04000E-04,7.50000E+00,1.05000E+02,1.02831E-07
PGA,3.02782E-01,4.04000E-04,7.50000E+00,1.15000E+02,8.19573E-08
PGA,3.02782E-01,4.04000E-04,7.50000E+00,1.25000E+02,2.27593E-07
PGA,3.02782E-01,4.04000E-04,7.50000E+00,1.35000E+02,5.77004E-08
PGA,3.02782E-01,4.04000E-04,7.50000E+00,1.45000E+02,7.90634E-08
PGA,3.02782E-01,4.04000E-04,7.50000E+00,1.55000E+02,1.64974E-07
PGA,3.02782E-01,4.04000E-04,7.50000E+00,1.65000E+02,1.10927E-07
PGA,3.02782E-01,4.04000E-04,7.50000E+00,1.75000E+02,4.27668E-08
PGA,3.02782E-01,4.04000E-04,7.50000E+00,1.85000E+02,2.88220E-07
PGA,3.02782E-01,4.04000E-04,7.50000E+00,1.95000E+02,3.34449E-07
PGA,3.02782E-01,4.04000E-04,7.50000E+00,2.05000E+02,9.00188E-07
PGA,3.02782E-01,4.04000E-04,7.50000E+00,2.15000E+02,1.55428E-06
PGA,3.02782E-01,4.04000E-04,7.50000E+00,2.25000E+02,4.94761E-07
PGA,3.02782E-01,4.04000E-04,7.50000E+00,2.35000E+02,5.06180E-07
PGA,3.02782E-01,4.04000E-04,7.50000E+00,2.45000E+02,4.25592E-07
PGA,3.02782E-01,4.04000E-04,7.50000E+00,2.55000E+02,2.32836E-06
PGA,3.02782E-01,4.04000E-04,7.50000E+00,2.65000E+02,1.04971E-07
PGA,3.02782E-01,4.04000E-04,7.50000E+00,2.75000E+02,3.01260E-06
PGA,3.02782E-01,4.04000E-04,7.50000E+00,2.85000E+02,1.41233E-06
PGA,3.02782E-01,4.04000E-04,7.50000E+00,2.95000E+02,2.38696E-06
PGA,3.02782E-01,4.04000E-04,7.50000E+00,3.05000E+02,3.72584E-07
PGA,3.02782E-01,4.04000E-04,7.50000E+00,3.15000E+02,4.06053E-06
PGA,3.02782E-01,4.04000E-04,7.50000E+00,3.25000E+02,6.56614E-07
PGA,3.02782E-01,4.04000E-04,7.50000E+00,3.35000E+02,1.58807E-06
PGA,3.02782E-01,4.04000E-04,7.50000E+00,3.45000E+02,1.63319E-06
PGA,3.02782E-01,4.04000E-04,7.50000E+00,3.55000E+02,1.44080E-06
PGA,3.02782E-01,4.04000E-04,7.50000E+00,3.65000E+02,1.11490E-06
PGA,3.02782E-01,4.04000E-04,7.50000E+00,3.75000E+02,1.78636E-06
PGA,3.02782E-01,4.04000E-04,7.50000E+00,3.85000E+02,2.33995E-06
PGA,3.02782E-01,4.04000E-04,7.50000E+00,3.95000E+02,1.12982E-06
PGA,3.02782E-01,4.04000E-04,8.50000E+00,5.00000E+00,0.00000E+00
PGA,3.02782E-01,4.04000E-04,8.50000E+00,1.50000E+01,1.59709E-08
PGA,3.02782E-01,4.04000E-04,8.50000E+00,2.50000E+01,0.00000E+00
PGA,3.02782E-01,4.04000E-04,8.50000E+00,3.50000E+01,4.91311E-09
PGA,3.02782E-01,4.04000E-04,8.50000E+00,4.50000E+01,0.00000E+00
PGA,3.02782E-01,4.04000E-04,8.50000E+00,5.50000E+01,1.24025E-10
PGA,3.02782E-01,4.04000E-04,8.50000E+00,6.50000E+01,3.68190E-10
PGA,3.02782E-01,4.04000E-04,8.50000E+00,7.50000E+01,4.98670E-10
PGA,3.02782E-01,4.04000E-04,8.50000E+00,8.50000E+01,4.84069E-10
PGA,3.02782E-01,4.04000E-04,8.50000E+00,9.50000E+01,4.94631E-10
PGA,3.02782E-01,4.04000E-04,8.50000E+00,1.05000E+02,3.77382E-10
PGA,3.02782E-01,4.04000E-04,8.50000E+00,1.15000E+02,3.21565E-10
PGA,3.02782E-01,4.04000E-04,8.50000E+00,1.25000E+02,1.00630E-09
PGA,3.02782E-01,4.04000E-04,8.50000E+00,1.35000E+02,2.57534E-10
PGA,3.02782E-01,4.04000E-04,8.50000E+00,1.45000E+02,4.10399E-10
PGA,3.02782E-01,4.04000E-04,8.50000E+00,1.55000E+02,1.32698E-09
PGA,3.02782E-01,4.04000E-04,8.50000E+00,1.65000E+02,6.76716E-10
PGA,3.02782E-01,4.04000E-04,8.50000E+00,1.75000E+02,1.00856E-09
PGA,3.02782E-01,4.04000E-04,8.50000E+00,1.85000E+02,8.38840E-07
PGA,3.02782E-01,4.04000E-04,8.50000E+00,1.95000E+02,9.62718E-07
PGA,3.02782E-01,4.04000E-04,8.50000E+00,2.05000E+02,2.01919E-06
PGA,3.02782E-01,4.04000E-04,8.50000E+00,2.15000E+02,4.36172E-06
PGA,3.02782E-01,4.04000E-04,8.50000E+00,2.25000E+02,1.67751E-06
PGA,3.02782E-01,4.04000E-04,8.50000E+00,2.35000E+02,2.04335E-06
PGA,3.02782E-01,4.04000E-04,8.50000E+00,2.45000E+02,1.70846E-06
PGA,3.02782E-01,4.04000E-04,8.50000E+00,2.55000E+02,1.03737E-05
PGA,3.02782E-01,4.04000E-04,8.50000E+00,2.65000E+02,8.62698E-08
PGA,3.02782E-01,4.04000E-04,8.50000E+00,2.75000E+02,1.43565E-05
PGA,3.02782E-01,4.04000E-04,8.50000E+00,2.85000E+02,8.46911E-06
PGA,3.02782E-01,4.04000E-04,8.50000E+00,2.95000E+02,9.85393E-06
PGA,3.02782E-01,4.04000E-04,8.50000E+00,3.05000E+02,9.80865E-07
PGA,3.02782E-01,4.04000E-04,8.50000E+00,3.15000E+02,2.05821E-05
PGA,3.02782E-01,4.04000E-04,8.50000E+00,3.25000E+02,4.09909E-06
PGA,3.02782E-01,4.04000E-04,8.50000E+00,3.35000E+02,9.52019E-06
PGA,3.02782E-01,4.04000E-04,8.50000E+00,3.45000E+02,9.03677E-06
PGA,3.02782E-01,4.04000E-04,8.50000E+00,3.55000E+02,8.56727E-06
PGA,3.02782E-01,4.04000E-04,8.50000E+00,3.65000E+02,4.60754E-06
PGA,3.02782E-01,4.04000E-04,8.50000E+00,3.75000E+02,9.88176E-06
PGA,3.02782E-01,4.04000E-04,8.50000E+00,3.85000E+02,1.36386E-05
PGA,3.02782E-01,4.04000E-04,8.50000E+00,3.95000E+02,6.49017E-06
PGA,1.61547E-01,2.10500E-03,4.50000E+00,5.00000E+00,9.60393E-05
PGA,1.61547E-01,2.10500E-03,4.50000E+00,1.50000E+01,7.64645E-05
PGA,1.61547E-01,2.10500E-03,4.50000E+00,2.50000E+01,4.24348E-06
PGA,1.61547E-01,2.10500E-03,4.50000E+00,3.50000E+01,3.27673E-07
PGA,1.61547E-01,2.10500E-03,4.50000E+00,4.50000E+01,3.91953E-08
PGA,1.61547E-01,2.10500E-03,4.50000E+00,5.50000E+01,6.40926E-09
PGA,1.61547E-01,2.10500E-03,4.50000E+00,6.50000E+01,6.29634E-09
PGA,1.61547E-01,2.10500E-03,4.50000E+00,7.50000E+01,1.58491E-09
PGA,1.61547E-01,2.10500E-03,4.50000E+00,8.50000E+01,5.37878E-10
PGA,1.61547E-01,2.10500E-03,4.50000E+00,9.50000E+01,5.99705E-11
PGA,1.61547E-01,2.10500E-03,4.50000E+00,1.05000E+02,0.00000E+00
PGA,1.61547E-01,2.10500E-03,4.50000E+00,1.15000E+02,0.00000E+00
PGA,1.61547E-01,2.10500E-03,4.50000E+00,1.25000E+02,0.00000E+00
PGA,1.61547E-01,2.10500E-03,4.50000E+00,1.35000E+02,0.00000E+00
PGA,1.61547E-01,2.10500E-03,4.50000E+00,1.45000E+02,0.00000E+00
PGA,1.61547E-01,2.10500E-03,4.50000E+00,1.55000E+02,0.00000E+00
PGA,1.61547E-01,2.10500E-03,4.50000E+00,1.65000E+02,0.00000E+00
PGA,1.61547E-01,2.10500E-03,4.50000E+00,1.75000E+02,0.00000E+00
PGA,1.61547E-01,2.10500E-03,4.50000E+00,1.85000E+02,0.00000E+00
PGA,1.61547E-01,2.10500E-03,4.50000E+00,1.95000E+02,0.00000E+00
PGA,1.61547E-01,2.10500E-03,4.50000E+00,2.05000E+02,0.00000E+00
PGA,1.61547E-01,2.10500E-03,4.50000E+00,2.15000E+02,0.00000E+00
PGA,1.61547E-01,2.10500E-03,4.50000E+00,2.25000E+02,0.00000E+00
PGA,1.61547E-01,2.10500E-03,4.50000E+00,2.35000E+02,0.00000E+00
PGA,1.61547E-01,2.10500E-03,4.50000E+00,2.45000E+02,0.00000E+00
PGA,1.61547E-01,2.10500E-03,4.50000E+00,2.55000E+02,0.00000E+00
PGA,1.61547E-01,2.10500E-03,4.50000E+00,2.65000E+02,0.00000E+00
PGA,1.61547E-01,2.10500E-03,4.50000E+00,2.75000E+02,0.00000E+00
PGA,1.61547E-01,2.10500E-03,4.50000E+00,2.85000E+02,0.00000E+00
PGA,1.61547E-01,2.10500E-03,4.50000E+00,2.95000E+02,0.00000E+00
PGA,1.61547E-01,2.10500E-03,4.50000E+00,3.05000E+02,0.00000E+00
PGA,1.61547E-01,2.10500E-03,4.50000E+00,3.15000E+02,0.00000E+00
PGA,1.61547E-01,2.10500E-03,4.50000E+00,3.25000E+02,0.00000E+00
PGA,1.61547E-01,2.10500E-03,4.50000E+00,3.35000E+02,0.00000E+00
PGA,1.61547E-01,2.10500E-03,4.50000E+00,3.45000E+02,0.00000E+00
PGA,1.61547E-01,2.10500E-03,4.50000E+00,3.55000E+02,0.00000E+00
PGA,1.61547E-01,2.10500E-03,4.50000E+00,3.65000E+02,0.00000E+00
PGA,1.61547E-01,2.10500E-03,4.50000E+00,3.75000E+02,0.00000E+00
PGA,1.61547E-01,2.10500E-03,4.50000E+00,3.85000E+02,0.00000E+00
PGA,1.61547E-01,2.10500E-03,4.50000E+00,3.95000E+02,0.00000E+00
PGA,1.61547E-01,2.10500E-03,5.50000E+00,5.00000E+00,7.10948E-05
PGA,1.61547E-01,2.10500E-03,5.50000E+00,1.50000E+01,3.44672E-04
PGA,1.61547E-01,2.10500E-03,5.50000E+00,2.50000E+01,1.00454E-04
PGA,1.61547E-01,2.10500E-03,5.50000E+00,3.50000E+01,2.95198E-05
PGA,1.61547E-01,2.10500E-03,5.50000E+00,4.50000E+01,1.00991E-05
PGA,1.61547E-01,2.10500E-03,5.50000E+00,5.50000E+01,4.05491E-06
PGA,1.61547E-01,2.10500E-03,5.50000E+00,6.50000E+01,3.75990E-06
PGA,1.61547E-01,2.10500E-03,5.50000E+00,7.50000E+01,2.09895E-06
PGA,1.61547E-01,2.10500E-03,5.50000E+00,8.50000E+01,1.26555E-06
PGA,1.61547E-01,2.10500E-03,5.50000E+00,9.50000E+01,6.80676E-07
PGA,1.61547E-01,2.10500E-03,5.50000E+00,1.05000E+02,3.38037E-07
PGA,1.61547E-01,2.10500E-03,5.50000E+00,1.15000E+02,4.68411E-07
PGA,1.61547E-01,2.10500E-03,5.50000E+00,1.25000E+02,3.79555E-07
PGA,1.61547E-01,2.10500E-03,5.50000E+00,1.35000E+02,7.19918E-08
PGA,1.61547E-01,2.10500E-03,5.50000E+00,1.45000E+02,9.90938E-08
PGA,1.61547E-01,2.10500E-03,5.50000E+00,1.55000E+02,1.61547E-07
PGA,1.61547E-01,2.10500E-03,5.50000E+00,1.65000E+02,5.30392E-08
PGA,1.61547E-01,2.10500E-03,5.50000E+00,1.75000E+02,6.58533E-08
PGA,1.61547E-01,2.10500E-03,5.50000E+00,1.85000E+02,3.17165E-08
PGA,1.61547E-01,2.10500E-03,5.50000E+00,1.95000E+02,3.73644E-08
PGA,1.61547E-01,2.10500E-03,5.50000E+00,2.05000E+02,4.43732E-08
PGA,1.61547E-01,2.10500E-03,5.50000E+00,2.15000E+02,4.29430E-08
PGA,1.61547E-01,2.10500E-03,5.50000E+00,2.25000E+02,2.46274E-08
PGA,1.61547E-01,2.10500E-03,5.50000E+00,2.35000E+02,7.42200E-09
PGA,1.61547E-01,2.10500E-03,5.50000E+00,2.45000E+02,2.57665E-08
PGA,1.61547E-01,2.10500E-03,5.50000E+00,2.55000E+02,3.24103E-08
PGA,1.61547E-01,2.10500E-03,5.50000E+00,2.65000E+02,6.39215E-09
PGA,1.61547E-01,2.10500E-03,5.50000E+00,2.75000E+02,2.17159E-08
PGA,1.61547E-01,2.10500E-03,5.50000E+00,2.85000E+02,1.62078E-08
PGA,1.61547E-01,2.10500E-03,5.50000E+00,2.95000E+02,1.61638E-08
PGA,1.61547E-01,2.10500E-03,5.50000E+00,3.05000E+02,8.33642E-09
PGA,1.61547E-01,2.10500E-03,5.50000E+00,3.15000E+02,9.96433E-09
PGA,1.61547E-01,2.10500E-03,5.50000E+00,3.25000E+02,9.00659E-09
PGA,1.61547E-01,2.10500E-03,5.50000E+00,3.35000E+02,8.84063E-09
PGA,1.61547E-01,2.10500E-03,5.50000E+00,3.45000E+02,1.30012E-08
PGA,1.61547E-01,2.10500E-03,5.50000E+00,3.55000E+02,5.03420E-09
PGA,1.61547E-01,2.10500E-03,5.50000E+00,3.65000E+02,5.89825E-09
PGA,1.61547E-01,2.10500E-03,5.50000E+00,3.75000E+02,8.73295E-09
PGA,1.61547E-01,2.10500E-03,5.50000E+00,3.85000E+02,6.31248E-09
PGA,1.61547E-01,2.10500E-03,5.50000E+00,3.95000E+02,3.23151E-09
PGA,1.61547E-01,2.10500E-03,6.50000E+00,5.00000E+00,3.45873E-05
PGA,1.61547E-01,2.10500E-03,6.50000E+00,1.50000E+01,1.27308E-04
PGA,1.61547E-01,2.10500E-03,6.50000E+00,2.50000E+01,6.50438E-05
PGA,1.61547E-01,2.10500E-03,6.50000E+00,3.50000E+01,3.60677E-05
PGA,1.61547E-01,2.10500E-03,6.50000E+00,4.50000E+01,1.65956E-05
PGA,1.61547E-01,2.10500E-03,6.50000E+00,5.50000E+01,9.67630E-06
PGA,1.61547E-01,2.10500E-03,6.50000E+00,6.50000E+01,8.73701E-06
PGA,1.61547E-01,2.10500E-03,6.50000E+00,7.50000E+01,6.06130E-06
PGA,1.61547E-01,2.10500E-03,6.50000E+00,8.50000E+01,4.30759E-06
PGA,1.61547E-01,2.10500E-03,6.50000E+00,9.50000E+01,2.83139E-06
PGA,1.61547E-01,2.10500E-03,6.50000E+00,1.05000E+02,1.65343E-06
PGA,1.61547E-01,2.10500E-03,6.50000E+00,1.15000E+02,2.28224E-06
PGA,1.61547E-01,2.10500E-03,6.50000E+00,1.25000E+02,2.50056E-06
PGA,1.61547E-01,2.10500E-03,6.50000E+00,1.35000E+02,6.07220E-07
PGA,1.61547E-01,2.10500E-03,6.50000E+00,1.45000E+02,9.40082E-07
