#,,,,,"generated_by='OpenQuake engine 3.25.0-git8d6ee50a21', start_date='2026-02-24T22:19:28', checksum=1509732466, investigation_time=1.0, mag_bin_edges=[4.0, 5.0, 6.0, 7.0, 8.0, 9.0], dist_bin_edges=[0.0, 10.0, 20.0, 30.0, 40.0, 50.0, 60.0, 70.0, 80.0, 90.0, 100.0, 110.0, 120.0, 130.0, 140.0, 150.0, 160.0, 170.0, 180.0, 190.0, 200.0, 210.0, 220.0, 230.0, 240.0, 250.0, 260.0, 270.0, 280.0, 290.0, 300.0, 310.0, 320.0, 330.0, 340.0, 350.0, 360.0, 370.0, 380.0, 390.0, 400.0], lon_bin_edges=[-13.407007041423444, -8.6291, -3.851192958576555], lat_bin_edges=[37.56062, 41.1579, 44.755179999999996], eps_bin_edges=[-5.0, -1.6666666666666665, 1.666666666666667, 5.0], tectonic_region_types=['Shallow Inland', 'Shallow offshore'], lon=-8.6291, lat=41.1579"
imt,iml,poe,mag,dist,mean
PGA,1.22304E-01,4.04000E-04,6.50000E+00,1.85000E+02,8.64328E-07
PGA,1.22304E-01,4.04000E-04,6.50000E+00,1.95000E+02,5.44066E-07
PGA,1.22304E-01,4.04000E-04,6.50000E+00,2.05000E+02,7.66613E-07
PGA,1.22304E-01,4.04000E-04,6.50000E+00,2.15000E+02,7.43102E-07
PGA,1.22304E-01,4.04000E-04,6.50000E+00,2.25000E+02,2.23489E-07
PGA,1.22304E-01,4.04000E-04,6.50000E+00,2.35000E+02,6.19845E-07
PGA,1.22304E-01,4.04000E-04,6.50000E+00,2.45000E+02,6.44243E-07
PGA,1.22304E-01,4.04000E-04,6.50000E+00,2.55000E+02,6.50511E-07
PGA,1.22304E-01,4.04000E-04,6.50000E+00,2.65000E+02,1.31755E-07
PGA,1.22304E-01,4.04000E-04,6.50000E+00,2.75000E+02,6.69714E-07
PGA,1.22304E-01,4.04000E-04,6.50000E+00,2.85000E+02,4.65601E-07
PGA,1.22304E-01,4.04000E-04,6.50000E+00,2.95000E+02,3.35071E-07
PGA,1.22304E-01,4.04000E-04,6.50000E+00,3.05000E+02,3.32412E-07
PGA,1.22304E-01,4.04000E-04,6.50000E+00,3.15000E+02,3.11065E-07
PGA,1.22304E-01,4.04000E-04,6.50000E+00,3.25000E+02,5.44784E-07
PGA,1.22304E-01,4.04000E-04,6.50000E+00,3.35000E+02,1.52928E-07
PGA,1.22304E-01,4.04000E-04,6.50000E+00,3.45000E+02,5.75047E-07
PGA,1.22304E-01,4.04000E-04,6.50000E+00,3.55000E+02,2.04272E-07
PGA,1.22304E-01,4.04000E-04,6.50000E+00,3.65000E+02,3.16232E-07
PGA,1.22304E-01,4.04000E-04,6.50000E+00,3.75000E+02,2.60089E-07
PGA,1.22304E-01,4.04000E-04,6.50000E+00,3.85000E+02,3.03279E-07
PGA,1.22304E-01,4.04000E-04,6.50000E+00,3.95000E+02,7.71543E-08
PGA,1.22304E-01,4.04000E-04,7.50000E+00,5.00000E+00,3.29740E-06
PGA,1.22304E-01,4.04000E-04,7.50000E+00,1.50000E+01,3.18999E-06
PGA,1.22304E-01,4.04000E-04,7.50000E+00,2.50000E+01,1.56177E-06
PGA,1.22304E-01,4.04000E-04,7.50000E+00,3.50000E+01,1.05282E-06
PGA,1.22304E-01,4.04000E-04,7.50000E+00,4.50000E+01,7.31074E-07
PGA,1.22304E-01,4.04000E-04,7.50000E+00,5.50000E+01,5.95366E-07
PGA,1.22304E-01,4.04000E-04,7.50000E+00,6.50000E+01,7.87772E-06
PGA,1.22304E-01,4.04000E-04,7.50000E+00,7.50000E+01,1.02991E-06
PGA,1.22304E-01,4.04000E-04,7.50000E+00,8.50000E+01,6.22269E-07
PGA,1.22304E-01,4.04000E-04,7.50000E+00,9.50000E+01,4.76597E-07
PGA,1.22304E-01,4.04000E-04,7.50000E+00,1.05000E+02,3.59320E-07
PGA,1.22304E-01,4.04000E-04,7.50000E+00,1.15000E+02,2.20075E-06
PGA,1.22304E-01,4.04000E-04,7.50000E+00,1.25000E+02,6.41109E-07
PGA,1.22304E-01,4.04000E-04,7.50000E+00,1.35000E+02,5.92602E-07
PGA,1.22304E-01,4.04000E-04,7.50000E+00,1.45000E+02,4.42654E-07
PGA,1.22304E-01,4.04000E-04,7.50000E+00,1.55000E+02,2.19137E-07
PGA,1.22304E-01,4.04000E-04,7.50000E+00,1.65000E+02,7.43973E-08
PGA,1.22304E-01,4.04000E-04,7.50000E+00,1.75000E+02,5.66388E-07
PGA,1.22304E-01,4.04000E-04,7.50000E+00,1.85000E+02,1.36351E-06
PGA,1.22304E-01,4.04000E-04,7.50000E+00,1.95000E+02,8.13577E-07
PGA,1.22304E-01,4.04000E-04,7.50000E+00,2.05000E+02,1.35721E-06
PGA,1.22304E-01,4.04000E-04,7.50000E+00,2.15000E+02,1.00515E-06
PGA,1.22304E-01,4.04000E-04,7.50000E+00,2.25000E+02,2.04503E-07
PGA,1.22304E-01,4.04000E-04,7.50000E+00,2.35000E+02,1.35158E-06
PGA,1.22304E-01,4.04000E-04,7.50000E+00,2.45000E+02,1.52539E-06
PGA,1.22304E-01,4.04000E-04,7.50000E+00,2.55000E+02,1.09898E-06
PGA,1.22304E-01,4.04000E-04,7.50000E+00,2.65000E+02,2.26095E-07
PGA,1.22304E-01,4.04000E-04,7.50000E+00,2.75000E+02,1.93132E-06
PGA,1.22304E-01,4.04000E-04,7.50000E+00,2.85000E+02,1.12950E-06
PGA,1.22304E-01,4.04000E-04,7.50000E+00,2.95000E+02,1.01282E-06
PGA,1.22304E-01,4.04000E-04,7.50000E+00,3.05000E+02,9.94446E-07
PGA,1.22304E-01,4.04000E-04,7.50000E+00,3.15000E+02,9.85979E-07
PGA,1.22304E-01,4.04000E-04,7.50000E+00,3.25000E+02,1.77242E-06
PGA,1.22304E-01,4.04000E-04,7.50000E+00,3.35000E+02,3.87811E-07
PGA,1.22304E-01,4.04000E-04,7.50000E+00,3.45000E+02,2.33432E-06
PGA,1.22304E-01,4.04000E-04,7.50000E+00,3.55000E+02,5.86457E-07
PGA,1.22304E-01,4.04000E-04,7.50000E+00,3.65000E+02,1.26464E-06
PGA,1.22304E-01,4.04000E-04,7.50000E+00,3.75000E+02,1.10349E-06
PGA,1.22304E-01,4.04000E-04,7.50000E+00,3.85000E+02,1.09230E-06
PGA,1.22304E-01,4.04000E-04,7.50000E+00,3.95000E+02,1.30010E-07
PGA,1.22304E-01,4.04000E-04,8.50000E+00,5.00000E+00,0.00000E+00
PGA,1.22304E-01,4.04000E-04,8.50000E+00,1.50000E+01,0.00000E+00
PGA,1.22304E-01,4.04000E-04,8.50000E+00,2.50000E+01,0.00000E+00
PGA,1.22304E-01,4.04000E-04,8.50000E+00,3.50000E+01,0.00000E+00
PGA,1.22304E-01,4.04000E-04,8.50000E+00,4.50000E+01,0.00000E+00
PGA,1.22304E-01,4.04000E-04,8.50000E+00,5.50000E+01,0.00000E+00
PGA,1.22304E-01,4.04000E-04,8.50000E+00,6.50000E+01,4.27997E-08
PGA,1.22304E-01,4.04000E-04,8.50000E+00,7.50000E+01,0.00000E+00
PGA,1.22304E-01,4.04000E-04,8.50000E+00,8.50000E+01,0.00000E+00
PGA,1.22304E-01,4.04000E-04,8.50000E+00,9.50000E+01,0.00000E+00
PGA,1.22304E-01,4.04000E-04,8.50000E+00,1.05000E+02,0.00000E+00
PGA,1.22304E-01,4.04000E-04,8.50000E+00,1.15000E+02,3.04071E-08
PGA,1.22304E-01,4.04000E-04,8.50000E+00,1.25000E+02,0.00000E+00
PGA,1.22304E-01,4.04000E-04,8.50000E+00,1.35000E+02,0.00000E+00
PGA,1.22304E-01,4.04000E-04,8.50000E+00,1.45000E+02,0.00000E+00
PGA,1.22304E-01,4.04000E-04,8.50000E+00,1.55000E+02,0.00000E+00
PGA,1.22304E-01,4.04000E-04,8.50000E+00,1.65000E+02,1.07179E-09
PGA,1.22304E-01,4.04000E-04,8.50000E+00,1.75000E+02,3.62392E-10
PGA,1.22304E-01,4.04000E-04,8.50000E+00,1.85000E+02,1.60628E-08
PGA,1.22304E-01,4.04000E-04,8.50000E+00,1.95000E+02,1.12322E-08
PGA,1.22304E-01,4.04000E-04,8.50000E+00,2.05000E+02,2.47545E-09
PGA,1.22304E-01,4.04000E-04,8.50000E+00,2.15000E+02,2.09953E-09
PGA,1.22304E-01,4.04000E-04,8.50000E+00,2.25000E+02,3.25758E-10
PGA,1.22304E-01,4.04000E-04,8.50000E+00,2.35000E+02,2.97171E-09
PGA,1.22304E-01,4.04000E-04,8.50000E+00,2.45000E+02,1.37928E-08
PGA,1.22304E-01,4.04000E-04,8.50000E+00,2.55000E+02,2.90000E-09
PGA,1.22304E-01,4.04000E-04,8.50000E+00,2.65000E+02,5.09489E-10
PGA,1.22304E-01,4.04000E-04,8.50000E+00,2.75000E+02,5.74445E-09
PGA,1.22304E-01,4.04000E-04,8.50000E+00,2.85000E+02,3.18960E-09
PGA,1.22304E-01,4.04000E-04,8.50000E+00,2.95000E+02,3.25189E-09
PGA,1.22304E-01,4.04000E-04,8.50000E+00,3.05000E+02,3.22618E-09
PGA,1.22304E-01,4.04000E-04,8.50000E+00,3.15000E+02,3.21412E-09
PGA,1.22304E-01,4.04000E-04,8.50000E+00,3.25000E+02,6.28234E-09
PGA,1.22304E-01,4.04000E-04,8.50000E+00,3.35000E+02,1.05683E-09
PGA,1.22304E-01,4.04000E-04,8.50000E+00,3.45000E+02,9.17867E-09
PGA,1.22304E-01,4.04000E-04,8.50000E+00,3.55000E+02,2.09502E-09
PGA,1.22304E-01,4.04000E-04,8.50000E+00,3.65000E+02,5.22283E-09
PGA,1.22304E-01,4.04000E-04,8.50000E+00,3.75000E+02,4.44950E-09
PGA,1.22304E-01,4.04000E-04,8.50000E+00,3.85000E+02,4.53741E-09
PGA,1.22304E-01,4.04000E-04,8.50000E+00,3.95000E+02,3.77750E-10
PGA,5.84570E-02,2.10500E-03,4.50000E+00,5.00000E+00,7.16243E-05
PGA,5.84570E-02,2.10500E-03,4.50000E+00,1.50000E+01,1.81019E-04
PGA,5.84570E-02,2.10500E-03,4.50000E+00,2.50000E+01,3.40911E-05
PGA,5.84570E-02,2.10500E-03,4.50000E+00,3.50000E+01,7.97833E-06
PGA,5.84570E-02,2.10500E-03,4.50000E+00,4.50000E+01,2.82184E-06
PGA,5.84570E-02,2.10500E-03,4.50000E+00,5.50000E+01,1.29991E-06
PGA,5.84570E-02,2.10500E-03,4.50000E+00,6.50000E+01,5.08882E-07
PGA,5.84570E-02,2.10500E-03,4.50000E+00,7.50000E+01,2.30781E-07
PGA,5.84570E-02,2.10500E-03,4.50000E+00,8.50000E+01,1.11809E-07
PGA,5.84570E-02,2.10500E-03,4.50000E+00,9.50000E+01,5.45048E-08
PGA,5.84570E-02,2.10500E-03,4.50000E+00,1.05000E+02,2.41144E-08
PGA,5.84570E-02,2.10500E-03,4.50000E+00,1.15000E+02,3.94973E-08
PGA,5.84570E-02,2.10500E-03,4.50000E+00,1.25000E+02,1.52798E-09
PGA,5.84570E-02,2.10500E-03,4.50000E+00,1.35000E+02,7.35300E-09
PGA,5.84570E-02,2.10500E-03,4.50000E+00,1.45000E+02,2.76708E-09
PGA,5.84570E-02,2.10500E-03,4.50000E+00,1.55000E+02,5.72823E-09
PGA,5.84570E-02,2.10500E-03,4.50000E+00,1.65000E+02,0.00000E+00
PGA,5.84570E-02,2.10500E-03,4.50000E+00,1.75000E+02,2.57937E-10
PGA,5.84570E-02,2.10500E-03,4.50000E+00,1.85000E+02,1.45324E-09
PGA,5.84570E-02,2.10500E-03,4.50000E+00,1.95000E+02,5.54541E-10
PGA,5.84570E-02,2.10500E-03,4.50000E+00,2.05000E+02,2.42583E-10
PGA,5.84570E-02,2.10500E-03,4.50000E+00,2.15000E+02,2.09963E-10
PGA,5.84570E-02,2.10500E-03,4.50000E+00,2.25000E+02,8.14644E-11
PGA,5.84570E-02,2.10500E-03,4.50000E+00,2.35000E+02,6.32028E-12
PGA,5.84570E-02,2.10500E-03,4.50000E+00,2.45000E+02,0.00000E+00
PGA,5.84570E-02,2.10500E-03,4.50000E+00,2.55000E+02,0.00000E+00
PGA,5.84570E-02,2.10500E-03,4.50000E+00,2.65000E+02,0.00000E+00
PGA,5.84570E-02,2.10500E-03,4.50000E+00,2.75000E+02,0.00000E+00
PGA,5.84570E-02,2.10500E-03,4.50000E+00,2.85000E+02,0.00000E+00
PGA,5.84570E-02,2.10500E-03,4.50000E+00,2.95000E+02,0.00000E+00
PGA,5.84570E-02,2.10500E-03,4.50000E+00,3.05000E+02,0.00000E+00
PGA,5.84570E-02,2.10500E-03,4.50000E+00,3.15000E+02,0.00000E+00
PGA,5.84570E-02,2.10500E-03,4.50000E+00,3.25000E+02,0.00000E+00
PGA,5.84570E-02,2.10500E-03,4.50000E+00,3.35000E+02,0.00000E+00
PGA,5.84570E-02,2.10500E-03,4.50000E+00,3.45000E+02,0.00000E+00
PGA,5.84570E-02,2.10500E-03,4.50000E+00,3.55000E+02,0.00000E+00
PGA,5.84570E-02,2.10500E-03,4.50000E+00,3.65000E+02,0.00000E+00
PGA,5.84570E-02,2.10500E-03,4.50000E+00,3.75000E+02,0.00000E+00
PGA,5.84570E-02,2.10500E-03,4.50000E+00,3.85000E+02,0.00000E+00
PGA,5.84570E-02,2.10500E-03,4.50000E+00,3.95000E+02,0.00000E+00
PGA,5.84570E-02,2.10500E-03,5.50000E+00,5.00000E+00,3.56052E-05
PGA,5.84570E-02,2.10500E-03,5.50000E+00,1.50000E+01,2.44933E-04
PGA,5.84570E-02,2.10500E-03,5.50000E+00,2.50000E+01,1.62189E-04
PGA,5.84570E-02,2.10500E-03,5.50000E+00,3.50000E+01,1.02356E-04
PGA,5.84570E-02,2.10500E-03,5.50000E+00,4.50000E+01,7.03420E-05
PGA,5.84570E-02,2.10500E-03,5.50000E+00,5.50000E+01,5.08515E-05
PGA,5.84570E-02,2.10500E-03,5.50000E+00,6.50000E+01,3.59241E-05
PGA,5.84570E-02,2.10500E-03,5.50000E+00,7.50000E+01,2.53174E-05
PGA,5.84570E-02,2.10500E-03,5.50000E+00,8.50000E+01,1.83059E-05
PGA,5.84570E-02,2.10500E-03,5.50000E+00,9.50000E+01,1.28546E-05
PGA,5.84570E-02,2.10500E-03,5.50000E+00,1.05000E+02,8.44759E-06
PGA,5.84570E-02,2.10500E-03,5.50000E+00,1.15000E+02,1.74175E-05
PGA,5.84570E-02,2.10500E-03,5.50000E+00,1.25000E+02,2.46900E-06
PGA,5.84570E-02,2.10500E-03,5.50000E+00,1.35000E+02,7.32135E-06
PGA,5.84570E-02,2.10500E-03,5.50000E+00,1.45000E+02,4.41974E-06
PGA,5.84570E-02,2.10500E-03,5.50000E+00,1.55000E+02,6.88652E-06
PGA,5.84570E-02,2.10500E-03,5.50000E+00,1.65000E+02,1.18319E-06
PGA,5.84570E-02,2.10500E-03,5.50000E+00,1.75000E+02,2.17875E-06
PGA,5.84570E-02,2.10500E-03,5.50000E+00,1.85000E+02,5.39329E-06
PGA,5.84570E-02,2.10500E-03,5.50000E+00,1.95000E+02,2.51084E-06
PGA,5.84570E-02,2.10500E-03,5.50000E+00,2.05000E+02,2.74245E-06
PGA,5.84570E-02,2.10500E-03,5.50000E+00,2.15000E+02,2.74612E-06
PGA,5.84570E-02,2.10500E-03,5.50000E+00,2.25000E+02,1.49940E-06
PGA,5.84570E-02,2.10500E-03,5.50000E+00,2.35000E+02,1.95943E-06
PGA,5.84570E-02,2.10500E-03,5.50000E+00,2.45000E+02,2.08025E-06
PGA,5.84570E-02,2.10500E-03,5.50000E+00,2.55000E+02,2.21742E-06
PGA,5.84570E-02,2.10500E-03,5.50000E+00,2.65000E+02,6.67241E-07
PGA,5.84570E-02,2.10500E-03,5.50000E+00,2.75000E+02,1.46543E-06
PGA,5.84570E-02,2.10500E-03,5.50000E+00,2.85000E+02,1.77337E-06
PGA,5.84570E-02,2.10500E-03,5.50000E+00,2.95000E+02,8.00905E-07
PGA,5.84570E-02,2.10500E-03,5.50000E+00,3.05000E+02,8.34188E-07
PGA,5.84570E-02,2.10500E-03,5.50000E+00,3.15000E+02,6.67179E-07
PGA,5.84570E-02,2.10500E-03,5.50000E+00,3.25000E+02,1.38382E-06
PGA,5.84570E-02,2.10500E-03,5.50000E+00,3.35000E+02,4.04382E-07
PGA,5.84570E-02,2.10500E-03,5.50000E+00,3.45000E+02,9.87851E-07
PGA,5.84570E-02,2.10500E-03,5.50000E+00,3.55000E+02,5.69314E-07
PGA,5.84570E-02,2.10500E-03,5.50000E+00,3.65000E+02,6.24180E-07
PGA,5.84570E-02,2.10500E-03,5.50000E+00,3.75000E+02,4.11719E-07
PGA,5.84570E-02,2.10500E-03,5.50000E+00,3.85000E+02,5.41015E-07
PGA,5.84570E-02,2.10500E-03,5.50000E+00,3.95000E+02,2.15469E-07
PGA,5.84570E-02,2.10500E-03,6.50000E+00,5.00000E+00,1.51798E-05
PGA,5.84570E-02,2.10500E-03,6.50000E+00,1.50000E+01,5.51904E-05
PGA,5.84570E-02,2.10500E-03,6.50000E+00,2.50000E+01,5.02689E-05
PGA,5.84570E-02,2.10500E-03,6.50000E+00,3.50000E+01,4.39857E-05
PGA,5.84570E-02,2.10500E-03,6.50000E+00,4.50000E+01,3.82354E-05
PGA,5.84570E-02,2.10500E-03,6.50000E+00,5.50000E+01,3.15585E-05
PGA,5.84570E-02,2.10500E-03,6.50000E+00,6.50000E+01,5.80369E-05
PGA,5.84570E-02,2.10500E-03,6.50000E+00,7.50000E+01,2.99273E-05
PGA,5.84570E-02,2.10500E-03,6.50000E+00,8.50000E+01,2.18124E-05
PGA,5.84570E-02,2.10500E-03,6.50000E+00,9.50000E+01,1.75639E-05
PGA,5.84570E-02,2.10500E-03,6.50000E+00,1.05000E+02,1.17315E-05
PGA,5.84570E-02,2.10500E-03,6.50000E+00,1.15000E+02,3.18794E-05
PGA,5.84570E-02,2.10500E-03,6.50000E+00,1.25000E+02,9.88938E-06
PGA,5.84570E-02,2.10500E-03,6.50000E+00,1.35000E+02,1.22833E-05
PGA,5.84570E-02,2.10500E-03,6.50000E+00,1.45000E+02,8.83300E-06
