#,,,,,"generated_by='OpenQuake engine 3.25.0-git8d6ee50a21', start_date='2026-02-24T22:19:28', checksum=1509732466, investigation_time=1.0, mag_bin_edges=[4.0, 5.0, 6.0, 7.0, 8.0, 9.0], dist_bin_edges=[0.0, 10.0, 20.0, 30.0, 40.0, 50.0, 60.0, 70.0, 80.0, 90.0, 100.0, 110.0, 120.0, 130.0, 140.0, 150.0, 160.0, 170.0, 180.0, 190.0, 200.0, 210.0, 220.0, 230.0, 240.0, 250.0, 260.0, 270.0, 280.0, 290.0, 300.0, 310.0, 320.0, 330.0, 340.0, 350.0, 360.0, 370.0, 380.0, 390.0, 400.0], lon_bin_edges=[-13.420927460406109, -8.9117, -4.402472539593891], lat_bin_edges=[33.48602, 37.0833, 40.68058], eps_bin_edges=[-5.0, -1.6666666666666665, 1.666666666666667, 5.0], tectonic_region_types=['Shallow Inland', 'Shallow offshore'], lon=-8.9117, lat=37.0833"
imt,iml,poe,mag,dist,mean
PGA,1.81712E-01,2.10500E-03,5.50000E+00,3.35000E+02,9.39013E-10
PGA,1.81712E-01,2.10500E-03,5.50000E+00,3.45000E+02,2.49965E-10
PGA,1.81712E-01,2.10500E-03,5.50000E+00,3.55000E+02,4.18192E-10
PGA,1.81712E-01,2.10500E-03,5.50000E+00,3.65000E+02,3.65347E-10
PGA,1.81712E-01,2.10500E-03,5.50000E+00,3.75000E+02,3.25447E-10
PGA,1.81712E-01,2.10500E-03,5.50000E+00,3.85000E+02,2.38684E-10
PGA,1.81712E-01,2.10500E-03,5.50000E+00,3.95000E+02,1.47011E-10
PGA,1.81712E-01,2.10500E-03,6.50000E+00,5.00000E+00,8.19946E-05
PGA,1.81712E-01,2.10500E-03,6.50000E+00,1.50000E+01,1.01335E-04
PGA,1.81712E-01,2.10500E-03,6.50000E+00,2.50000E+01,4.44802E-05
PGA,1.81712E-01,2.10500E-03,6.50000E+00,3.50000E+01,2.49743E-05
PGA,1.81712E-01,2.10500E-03,6.50000E+00,4.50000E+01,1.40629E-05
PGA,1.81712E-01,2.10500E-03,6.50000E+00,5.50000E+01,1.01821E-05
PGA,1.81712E-01,2.10500E-03,6.50000E+00,6.50000E+01,9.23751E-06
PGA,1.81712E-01,2.10500E-03,6.50000E+00,7.50000E+01,1.95444E-05
PGA,1.81712E-01,2.10500E-03,6.50000E+00,8.50000E+01,8.69628E-06
PGA,1.81712E-01,2.10500E-03,6.50000E+00,9.50000E+01,5.49334E-06
PGA,1.81712E-01,2.10500E-03,6.50000E+00,1.05000E+02,3.60461E-06
PGA,1.81712E-01,2.10500E-03,6.50000E+00,1.15000E+02,4.90982E-06
PGA,1.81712E-01,2.10500E-03,6.50000E+00,1.25000E+02,6.12669E-06
PGA,1.81712E-01,2.10500E-03,6.50000E+00,1.35000E+02,7.56100E-06
PGA,1.81712E-01,2.10500E-03,6.50000E+00,1.45000E+02,2.09590E-06
PGA,1.81712E-01,2.10500E-03,6.50000E+00,1.55000E+02,4.39651E-06
PGA,1.81712E-01,2.10500E-03,6.50000E+00,1.65000E+02,2.61008E-06
PGA,1.81712E-01,2.10500E-03,6.50000E+00,1.75000E+02,2.57591E-06
PGA,1.81712E-01,2.10500E-03,6.50000E+00,1.85000E+02,2.68370E-06
PGA,1.81712E-01,2.10500E-03,6.50000E+00,1.95000E+02,3.64032E-06
PGA,1.81712E-01,2.10500E-03,6.50000E+00,2.05000E+02,1.39019E-06
PGA,1.81712E-01,2.10500E-03,6.50000E+00,2.15000E+02,6.52555E-07
PGA,1.81712E-01,2.10500E-03,6.50000E+00,2.25000E+02,2.54146E-06
PGA,1.81712E-01,2.10500E-03,6.50000E+00,2.35000E+02,1.29161E-06
PGA,1.81712E-01,2.10500E-03,6.50000E+00,2.45000E+02,8.49246E-07
PGA,1.81712E-01,2.10500E-03,6.50000E+00,2.55000E+02,7.35052E-07
PGA,1.81712E-01,2.10500E-03,6.50000E+00,2.65000E+02,1.07090E-06
PGA,1.81712E-01,2.10500E-03,6.50000E+00,2.75000E+02,3.29403E-07
PGA,1.81712E-01,2.10500E-03,6.50000E+00,2.85000E+02,2.89309E-07
PGA,1.81712E-01,2.10500E-03,6.50000E+00,2.95000E+02,3.00563E-07
PGA,1.81712E-01,2.10500E-03,6.50000E+00,3.05000E+02,3.19918E-07
PGA,1.81712E-01,2.10500E-03,6.50000E+00,3.15000E+02,7.09129E-08
PGA,1.81712E-01,2.10500E-03,6.50000E+00,3.25000E+02,2.71568E-07
PGA,1.81712E-01,2.10500E-03,6.50000E+00,3.35000E+02,1.20785E-07
PGA,1.81712E-01,2.10500E-03,6.50000E+00,3.45000E+02,4.97287E-08
PGA,1.81712E-01,2.10500E-03,6.50000E+00,3.55000E+02,7.13419E-08
PGA,1.81712E-01,2.10500E-03,6.50000E+00,3.65000E+02,8.96564E-08
PGA,1.81712E-01,2.10500E-03,6.50000E+00,3.75000E+02,9.98565E-08
PGA,1.81712E-01,2.10500E-03,6.50000E+00,3.85000E+02,7.77799E-08
PGA,1.81712E-01,2.10500E-03,6.50000E+00,3.95000E+02,3.16053E-08
PGA,1.81712E-01,2.10500E-03,7.50000E+00,5.00000E+00,3.40470E-06
PGA,1.81712E-01,2.10500E-03,7.50000E+00,1.50000E+01,3.24595E-06
PGA,1.81712E-01,2.10500E-03,7.50000E+00,2.50000E+01,3.67627E-06
PGA,1.81712E-01,2.10500E-03,7.50000E+00,3.50000E+01,3.09810E-06
PGA,1.81712E-01,2.10500E-03,7.50000E+00,4.50000E+01,2.35982E-06
PGA,1.81712E-01,2.10500E-03,7.50000E+00,5.50000E+01,2.47260E-06
PGA,1.81712E-01,2.10500E-03,7.50000E+00,6.50000E+01,2.89411E-05
PGA,1.81712E-01,2.10500E-03,7.50000E+00,7.50000E+01,2.08590E-05
PGA,1.81712E-01,2.10500E-03,7.50000E+00,8.50000E+01,1.64629E-05
PGA,1.81712E-01,2.10500E-03,7.50000E+00,9.50000E+01,1.31648E-05
PGA,1.81712E-01,2.10500E-03,7.50000E+00,1.05000E+02,9.25879E-06
PGA,1.81712E-01,2.10500E-03,7.50000E+00,1.15000E+02,2.96123E-05
PGA,1.81712E-01,2.10500E-03,7.50000E+00,1.25000E+02,1.70837E-05
PGA,1.81712E-01,2.10500E-03,7.50000E+00,1.35000E+02,3.32509E-05
PGA,1.81712E-01,2.10500E-03,7.50000E+00,1.45000E+02,3.71298E-06
PGA,1.81712E-01,2.10500E-03,7.50000E+00,1.55000E+02,5.66060E-05
PGA,1.81712E-01,2.10500E-03,7.50000E+00,1.65000E+02,7.07745E-06
PGA,1.81712E-01,2.10500E-03,7.50000E+00,1.75000E+02,5.29063E-06
PGA,1.81712E-01,2.10500E-03,7.50000E+00,1.85000E+02,2.65045E-05
PGA,1.81712E-01,2.10500E-03,7.50000E+00,1.95000E+02,4.63651E-05
PGA,1.81712E-01,2.10500E-03,7.50000E+00,2.05000E+02,4.55844E-06
PGA,1.81712E-01,2.10500E-03,7.50000E+00,2.15000E+02,2.60520E-06
PGA,1.81712E-01,2.10500E-03,7.50000E+00,2.25000E+02,3.65163E-05
PGA,1.81712E-01,2.10500E-03,7.50000E+00,2.35000E+02,7.83871E-06
PGA,1.81712E-01,2.10500E-03,7.50000E+00,2.45000E+02,8.17337E-06
PGA,1.81712E-01,2.10500E-03,7.50000E+00,2.55000E+02,8.59576E-06
PGA,1.81712E-01,2.10500E-03,7.50000E+00,2.65000E+02,2.33263E-05
PGA,1.81712E-01,2.10500E-03,7.50000E+00,2.75000E+02,3.37967E-06
PGA,1.81712E-01,2.10500E-03,7.50000E+00,2.85000E+02,9.03388E-06
PGA,1.81712E-01,2.10500E-03,7.50000E+00,2.95000E+02,9.23734E-07
PGA,1.81712E-01,2.10500E-03,7.50000E+00,3.05000E+02,1.43999E-05
PGA,1.81712E-01,2.10500E-03,7.50000E+00,3.15000E+02,1.59245E-07
PGA,1.81712E-01,2.10500E-03,7.50000E+00,3.25000E+02,1.17369E-05
PGA,1.81712E-01,2.10500E-03,7.50000E+00,3.35000E+02,4.34995E-06
PGA,1.81712E-01,2.10500E-03,7.50000E+00,3.45000E+02,2.27374E-06
PGA,1.81712E-01,2.10500E-03,7.50000E+00,3.55000E+02,4.10277E-06
PGA,1.81712E-01,2.10500E-03,7.50000E+00,3.65000E+02,3.28175E-06
PGA,1.81712E-01,2.10500E-03,7.50000E+00,3.75000E+02,4.11978E-06
PGA,1.81712E-01,2.10500E-03,7.50000E+00,3.85000E+02,3.44826E-06
PGA,1.81712E-01,2.10500E-03,7.50000E+00,3.95000E+02,1.29831E-06
PGA,1.81712E-01,2.10500E-03,8.50000E+00,5.00000E+00,0.00000E+00
PGA,1.81712E-01,2.10500E-03,8.50000E+00,1.50000E+01,0.00000E+00
PGA,1.81712E-01,2.10500E-03,8.50000E+00,2.50000E+01,1.43537E-07
PGA,1.81712E-01,2.10500E-03,8.50000E+00,3.50000E+01,1.92417E-07
PGA,1.81712E-01,2.10500E-03,8.50000E+00,4.50000E+01,3.54644E-07
PGA,1.81712E-01,2.10500E-03,8.50000E+00,5.50000E+01,4.56466E-07
PGA,1.81712E-01,2.10500E-03,8.50000E+00,6.50000E+01,6.59724E-07
PGA,1.81712E-01,2.10500E-03,8.50000E+00,7.50000E+01,1.31377E-05
PGA,1.81712E-01,2.10500E-03,8.50000E+00,8.50000E+01,1.62694E-05
PGA,1.81712E-01,2.10500E-03,8.50000E+00,9.50000E+01,1.33535E-05
PGA,1.81712E-01,2.10500E-03,8.50000E+00,1.05000E+02,1.15291E-05
PGA,1.81712E-01,2.10500E-03,8.50000E+00,1.15000E+02,4.37286E-05
PGA,1.81712E-01,2.10500E-03,8.50000E+00,1.25000E+02,1.51613E-05
PGA,1.81712E-01,2.10500E-03,8.50000E+00,1.35000E+02,4.38924E-05
PGA,1.81712E-01,2.10500E-03,8.50000E+00,1.45000E+02,8.44510E-07
PGA,1.81712E-01,2.10500E-03,8.50000E+00,1.55000E+02,9.10813E-05
PGA,1.81712E-01,2.10500E-03,8.50000E+00,1.65000E+02,4.68805E-06
PGA,1.81712E-01,2.10500E-03,8.50000E+00,1.75000E+02,5.47872E-06
PGA,1.81712E-01,2.10500E-03,8.50000E+00,1.85000E+02,4.87371E-05
PGA,1.81712E-01,2.10500E-03,8.50000E+00,1.95000E+02,8.34980E-05
PGA,1.81712E-01,2.10500E-03,8.50000E+00,2.05000E+02,9.09025E-07
PGA,1.81712E-01,2.10500E-03,8.50000E+00,2.15000E+02,4.67020E-07
PGA,1.81712E-01,2.10500E-03,8.50000E+00,2.25000E+02,7.62091E-05
PGA,1.81712E-01,2.10500E-03,8.50000E+00,2.35000E+02,1.78392E-05
PGA,1.81712E-01,2.10500E-03,8.50000E+00,2.45000E+02,1.42315E-05
PGA,1.81712E-01,2.10500E-03,8.50000E+00,2.55000E+02,2.38178E-05
PGA,1.81712E-01,2.10500E-03,8.50000E+00,2.65000E+02,5.33616E-05
PGA,1.81712E-01,2.10500E-03,8.50000E+00,2.75000E+02,5.03335E-06
PGA,1.81712E-01,2.10500E-03,8.50000E+00,2.85000E+02,2.45803E-05
PGA,1.81712E-01,2.10500E-03,8.50000E+00,2.95000E+02,5.33926E-07
PGA,1.81712E-01,2.10500E-03,8.50000E+00,3.05000E+02,3.73507E-05
PGA,1.81712E-01,2.10500E-03,8.50000E+00,3.15000E+02,9.93130E-09
PGA,1.81712E-01,2.10500E-03,8.50000E+00,3.25000E+02,2.24782E-05
PGA,1.81712E-01,2.10500E-03,8.50000E+00,3.35000E+02,6.38264E-06
PGA,1.81712E-01,2.10500E-03,8.50000E+00,3.45000E+02,7.55301E-06
PGA,1.81712E-01,2.10500E-03,8.50000E+00,3.55000E+02,7.83281E-06
PGA,1.81712E-01,2.10500E-03,8.50000E+00,3.65000E+02,1.60665E-06
PGA,1.81712E-01,2.10500E-03,8.50000E+00,3.75000E+02,2.30654E-06
PGA,1.81712E-01,2.10500E-03,8.50000E+00,3.85000E+02,2.32663E-06
PGA,1.81712E-01,2.10500E-03,8.50000E+00,3.95000E+02,8.16632E-07
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,5.00000E+00,1.72381E-08
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,1.50000E+01,1.32350E-09
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,2.50000E+01,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,3.50000E+01,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,4.50000E+01,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,5.50000E+01,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,6.50000E+01,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,7.50000E+01,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,8.50000E+01,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,9.50000E+01,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,1.05000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,1.15000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,1.25000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,1.35000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,1.45000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,1.55000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,1.65000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,1.75000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,1.85000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,1.95000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,2.05000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,2.15000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,2.25000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,2.35000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,2.45000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,2.55000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,2.65000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,2.75000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,2.85000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,2.95000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,3.05000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,3.15000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,3.25000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,3.35000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,3.45000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,3.55000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,3.65000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,3.75000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,3.85000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,4.50000E+00,3.95000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,5.00000E+00,8.26455E-06
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,1.50000E+01,3.54230E-06
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,2.50000E+01,6.13026E-07
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,3.50000E+01,1.30130E-07
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,4.50000E+01,4.93964E-08
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,5.50000E+01,1.95332E-08
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,6.50000E+01,9.09970E-09
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,7.50000E+01,1.32226E-08
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,8.50000E+01,9.13607E-09
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,9.50000E+01,4.66995E-09
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,1.05000E+02,1.66828E-09
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,1.15000E+02,2.85371E-09
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,1.25000E+02,4.42836E-09
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,1.35000E+02,2.52310E-09
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,1.45000E+02,9.41525E-10
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,1.55000E+02,1.15537E-09
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,1.65000E+02,1.03774E-09
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,1.75000E+02,2.11598E-10
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,1.85000E+02,2.26071E-10
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,1.95000E+02,5.65303E-10
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,2.05000E+02,1.55726E-10
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,2.15000E+02,3.37008E-12
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,2.25000E+02,4.23904E-11
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,2.35000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,2.45000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,2.55000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,2.65000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,2.75000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,2.85000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,2.95000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,3.05000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,3.15000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,3.25000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,3.35000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,3.45000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,3.55000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,3.65000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,3.75000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,3.85000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,5.50000E+00,3.95000E+02,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,5.00000E+00,2.74592E-05
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,1.50000E+01,1.32083E-05
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,2.50000E+01,3.21076E-06
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,3.50000E+01,1.34322E-06
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,4.50000E+01,6.28334E-07
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,5.50000E+01,4.30047E-07
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,6.50000E+01,4.46849E-07
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,7.50000E+01,8.22072E-07
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,8.50000E+01,2.90174E-07
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,9.50000E+01,1.71599E-07
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,1.05000E+02,1.14530E-07
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,1.15000E+02,1.51189E-07
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,1.25000E+02,1.81227E-07
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,1.35000E+02,2.22804E-07
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,1.45000E+02,6.93981E-08
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,1.55000E+02,1.58421E-07
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,1.65000E+02,9.59274E-08
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,1.75000E+02,8.82222E-08
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,1.85000E+02,1.01354E-07
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,1.95000E+02,1.54188E-07
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,2.05000E+02,6.06689E-08
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,2.15000E+02,3.23728E-08
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,2.25000E+02,1.30809E-07
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,2.35000E+02,7.18071E-08
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,2.45000E+02,4.87107E-08
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,2.55000E+02,4.42241E-08
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,2.65000E+02,7.15785E-08
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,2.75000E+02,2.24251E-08
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,2.85000E+02,2.18542E-08
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,2.95000E+02,2.41763E-08
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,3.05000E+02,2.95469E-08
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,3.15000E+02,7.03539E-09
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,3.25000E+02,2.92775E-08
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,3.35000E+02,1.44855E-08
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,3.45000E+02,6.67097E-09
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,3.55000E+02,1.00199E-08
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,3.65000E+02,1.43075E-08
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,3.75000E+02,1.65388E-08
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,3.85000E+02,1.40526E-08
SA(1.0),3.34686E-01,4.04000E-04,6.50000E+00,3.95000E+02,6.29152E-09
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,5.00000E+00,2.09320E-06
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,1.50000E+01,1.47427E-06
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,2.50000E+01,1.18912E-06
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,3.50000E+01,7.68719E-07
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,4.50000E+01,5.78940E-07
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,5.50000E+01,5.19425E-07
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,6.50000E+01,4.05668E-06
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,7.50000E+01,3.60565E-06
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,8.50000E+01,3.34960E-06
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,9.50000E+01,2.34264E-06
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,1.05000E+02,1.58918E-06
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,1.15000E+02,5.02162E-06
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,1.25000E+02,3.01303E-06
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,1.35000E+02,5.70333E-06
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,1.45000E+02,4.29201E-07
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,1.55000E+02,9.43902E-06
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,1.65000E+02,9.19375E-07
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,1.75000E+02,7.15393E-07
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,1.85000E+02,4.25915E-06
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,1.95000E+02,7.74923E-06
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,2.05000E+02,5.00891E-07
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,2.15000E+02,2.61692E-07
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,2.25000E+02,5.92997E-06
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,2.35000E+02,1.21146E-06
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,2.45000E+02,1.44995E-06
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,2.55000E+02,1.44442E-06
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,2.65000E+02,4.27726E-06
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,2.75000E+02,6.20244E-07
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,2.85000E+02,1.74449E-06
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,2.95000E+02,1.39459E-07
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,3.05000E+02,2.96079E-06
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,3.15000E+02,2.29441E-08
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,3.25000E+02,2.53908E-06
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,3.35000E+02,9.90522E-07
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,3.45000E+02,5.07288E-07
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,3.55000E+02,1.00159E-06
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,3.65000E+02,8.16042E-07
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,3.75000E+02,1.03821E-06
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,3.85000E+02,9.01679E-07
SA(1.0),3.34686E-01,4.04000E-04,7.50000E+00,3.95000E+02,3.45251E-07
SA(1.0),3.34686E-01,4.04000E-04,8.50000E+00,5.00000E+00,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,8.50000E+00,1.50000E+01,0.00000E+00
SA(1.0),3.34686E-01,4.04000E-04,8.50000E+00,2.50000E+01,1.44399E-07
SA(1.0),3.34686E-01,4.04000E-04,8.50000E+00,3.50000E+01,1.68496E-07
SA(1.0),3.34686E-01,4.04000E-04,8.50000E+00,4.50000E+01,2.73923E-07
SA(1.0),3.34686E-01,4.04000E-04,8.50000E+00,5.50000E+01,3.06659E-07
SA(1.0),3.34686E-01,4.04000E-04,8.50000E+00,6.50000E+01,3.82267E-07
SA(1.0),3.34686E-01,4.04000E-04,8.50000E+00,7.50000E+01,7.21277E-06
