#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.25.0-git8d6ee50a21', start_date='2026-03-08T19:02:31', checksum=3323070476, kind='quantile-0.05', investigation_time=1.0"
lon,lat,PGA-0.002105,PGA-0.000404,SA(0.05)-0.002105,SA(0.05)-0.000404,SA(0.1)-0.002105,SA(0.1)-0.000404,SA(0.15)-0.002105,SA(0.15)-0.000404,SA(0.2)-0.002105,SA(0.2)-0.000404,SA(0.25)-0.002105,SA(0.25)-0.000404,SA(0.3)-0.002105,SA(0.3)-0.000404,SA(0.35)-0.002105,SA(0.35)-0.000404,SA(0.4)-0.002105,SA(0.4)-0.000404,SA(0.5)-0.002105,SA(0.5)-0.000404,SA(0.6)-0.002105,SA(0.6)-0.000404,SA(0.75)-0.002105,SA(0.75)-0.000404,SA(1.0)-0.002105,SA(1.0)-0.000404,SA(2.0)-0.002105,SA(2.0)-0.000404,SA(3.0)-0.002105,SA(3.0)-0.000404,SA(4.0)-0.002105,SA(4.0)-0.000404
-9.51787,39.10000,8.279088E-02,1.654753E-01,1.299411E-01,2.720236E-01,1.858623E-01,3.880517E-01,1.893848E-01,3.902707E-01,1.699019E-01,3.480399E-01,1.439076E-01,2.949024E-01,1.220645E-01,2.512888E-01,1.074317E-01,2.207097E-01,9.488395E-02,1.956521E-01,7.772817E-02,1.614085E-01,6.593176E-02,1.368140E-01,5.338798E-02,1.110813E-01,3.928611E-02,8.130857E-02,1.879062E-02,3.802431E-02,1.264854E-02,2.642310E-02,1.008912E-02,2.192217E-02
-9.51787,39.20000,7.244760E-02,1.433550E-01,1.140811E-01,2.351891E-01,1.644386E-01,3.401400E-01,1.687639E-01,3.453942E-01,1.516858E-01,3.070649E-01,1.292090E-01,2.623959E-01,1.106111E-01,2.250909E-01,9.691369E-02,1.973914E-01,8.596580E-02,1.753726E-01,7.126687E-02,1.460946E-01,6.055569E-02,1.237234E-01,4.952164E-02,1.014680E-01,3.668367E-02,7.462591E-02,1.822914E-02,3.671706E-02,1.234237E-02,2.563238E-02,9.843163E-03,2.135999E-02
-9.51787,39.30000,6.825832E-02,1.396449E-01,1.071538E-01,2.279602E-01,1.545891E-01,3.286778E-01,1.592920E-01,3.336761E-01,1.426204E-01,2.958053E-01,1.220107E-01,2.527519E-01,1.044939E-01,2.159205E-01,9.158219E-02,1.895162E-01,8.129032E-02,1.681999E-01,6.762777E-02,1.401674E-01,5.738413E-02,1.183744E-01,4.713595E-02,9.716163E-02,3.494356E-02,7.135263E-02,1.761183E-02,3.552135E-02,1.205868E-02,2.505057E-02,9.611376E-03,2.083604E-02
-9.51787,39.40000,6.512669E-02,1.378725E-01,1.014459E-01,2.239959E-01,1.465759E-01,3.225603E-01,1.511347E-01,3.267519E-01,1.353944E-01,2.888632E-01,1.161033E-01,2.463776E-01,9.918378E-02,2.096838E-01,8.713382E-02,1.839761E-01,7.735946E-02,1.630704E-01,6.444655E-02,1.355943E-01,5.466039E-02,1.143423E-01,4.504379E-02,9.371699E-02,3.341598E-02,6.875819E-02,1.706211E-02,3.452855E-02,1.177306E-02,2.448139E-02,9.386718E-03,2.032981E-02
-9.51787,39.50000,5.989623E-02,1.312982E-01,9.220201E-02,2.112104E-01,1.337085E-01,3.051782E-01,1.381984E-01,3.092277E-01,1.242975E-01,2.731607E-01,1.071519E-01,2.331499E-01,9.151960E-02,1.976080E-01,8.079673E-02,1.736050E-01,7.187992E-02,1.537940E-01,5.990900E-02,1.275378E-01,5.112656E-02,1.078016E-01,4.223055E-02,8.824534E-02,3.158468E-02,6.504905E-02,1.643757E-02,3.329404E-02,1.145181E-02,2.387294E-02,9.158702E-03,1.981355E-02
-9.51787,39.60000,5.509517E-02,1.232341E-01,8.399773E-02,1.961897E-01,1.224969E-01,2.850894E-01,1.272155E-01,2.896605E-01,1.148230E-01,2.563935E-01,9.891362E-02,2.182973E-01,8.499751E-02,1.855879E-01,7.536885E-02,1.634327E-01,6.719468E-02,1.448143E-01,5.607671E-02,1.199644E-01,4.811934E-02,1.016821E-01,3.983428E-02,8.328132E-02,3.001830E-02,6.167882E-02,1.587794E-02,3.214847E-02,1.109094E-02,2.319268E-02,8.890997E-03,1.927107E-02
-9.41787,38.20000,9.053193E-02,1.936762E-01,1.411049E-01,3.174020E-01,2.045872E-01,4.572585E-01,2.088717E-01,4.574276E-01,1.852161E-01,3.991047E-01,1.586571E-01,3.380876E-01,1.357534E-01,2.851508E-01,1.205201E-01,2.509011E-01,1.078521E-01,2.226241E-01,9.065726E-02,1.851593E-01,7.748423E-02,1.566994E-01,6.392267E-02,1.282606E-01,4.717842E-02,9.385297E-02,2.252070E-02,4.469273E-02,1.532138E-02,3.187567E-02,1.235069E-02,2.679456E-02
-9.41787,38.30000,8.945636E-02,1.893324E-01,1.400608E-01,3.121410E-01,2.019395E-01,4.459196E-01,2.059796E-01,4.455100E-01,1.829816E-01,3.905122E-01,1.566979E-01,3.309641E-01,1.337580E-01,2.794236E-01,1.185556E-01,2.459457E-01,1.059020E-01,2.180338E-01,8.876736E-02,1.809845E-01,7.577211E-02,1.531476E-01,6.244386E-02,1.252583E-01,4.610965E-02,9.166685E-02,2.200981E-02,4.360665E-02,1.494906E-02,3.109625E-02,1.205041E-02,2.604630E-02
-9.41787,38.40000,8.867696E-02,1.862678E-01,1.394565E-01,3.084872E-01,2.001398E-01,4.377379E-01,2.040802E-01,4.367836E-01,1.817086E-01,3.843700E-01,1.555862E-01,3.259780E-01,1.325395E-01,2.755238E-01,1.172687E-01,2.425843E-01,1.045537E-01,2.148963E-01,8.734805E-02,1.780268E-01,7.444841E-02,1.505804E-01,6.123817E-02,1.230121E-01,4.520856E-02,9.000713E-02,2.154584E-02,4.268184E-02,1.461709E-02,3.038500E-02,1.177318E-02,2.538091E-02
-9.41787,38.50000,8.799532E-02,1.848076E-01,1.386943E-01,3.066041E-01,1.984371E-01,4.332617E-01,2.023644E-01,4.319676E-01,1.805658E-01,3.810320E-01,1.546080E-01,3.233579E-01,1.315585E-01,2.736836E-01,1.162389E-01,2.409760E-01,1.034634E-01,2.133621E-01,8.616583E-02,1.764165E-01,7.333192E-02,1.490805E-01,6.019373E-02,1.215862E-01,4.441129E-02,8.885398E-02,2.112434E-02,4.195242E-02,1.431323E-02,2.975418E-02,1.150406E-02,2.481136E-02
