#,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.25.0-git8d6ee50a21', start_date='2026-03-08T19:42:16', checksum=350676187, kind='quantile-0.95', investigation_time=1.0"
lon,lat,0.002105~PGA,0.002105~SA(0.05),0.002105~SA(0.1),0.002105~SA(0.15),0.002105~SA(0.2),0.002105~SA(0.25),0.002105~SA(0.3),0.002105~SA(0.35),0.002105~SA(0.4),0.002105~SA(0.5),0.002105~SA(0.6),0.002105~SA(0.75),0.002105~SA(1.0),0.000404~PGA,0.000404~SA(0.05),0.000404~SA(0.1),0.000404~SA(0.15),0.000404~SA(0.2),0.000404~SA(0.25),0.000404~SA(0.3),0.000404~SA(0.35),0.000404~SA(0.4),0.000404~SA(0.5),0.000404~SA(0.6),0.000404~SA(0.75),0.000404~SA(1.0)
-9.61787,39.00000,1.489178E-01,1.553992E-01,1.526340E-01,3.018716E-01,3.167226E-01,3.022968E-01,2.753249E-01,2.509712E-01,2.300705E-01,1.789985E-01,1.562583E-01,1.302927E-01,1.003518E-01,2.795263E-01,2.893575E-01,2.845171E-01,5.810204E-01,6.165476E-01,5.840583E-01,5.268022E-01,4.779200E-01,4.407451E-01,3.305698E-01,2.922656E-01,2.438251E-01,1.914770E-01
-9.61787,39.10000,1.391850E-01,1.445392E-01,1.420472E-01,2.987112E-01,3.160113E-01,2.985174E-01,2.663286E-01,2.392027E-01,2.166297E-01,1.661117E-01,1.450899E-01,1.202061E-01,9.301464E-02,2.645830E-01,2.733693E-01,2.689784E-01,6.150429E-01,6.590788E-01,6.030084E-01,5.192938E-01,4.569513E-01,4.136763E-01,3.048796E-01,2.653975E-01,2.218108E-01,1.746820E-01
-9.61787,39.20000,1.314357E-01,1.359904E-01,1.337101E-01,2.938455E-01,3.129569E-01,2.930280E-01,2.575993E-01,2.286552E-01,2.055930E-01,1.560082E-01,1.361421E-01,1.122284E-01,8.711870E-02,2.618922E-01,2.694932E-01,2.652337E-01,6.478295E-01,6.975089E-01,6.246208E-01,5.261861E-01,4.564999E-01,4.126482E-01,2.859761E-01,2.461700E-01,2.060733E-01,1.620098E-01
-9.61787,39.30000,1.267489E-01,1.308115E-01,1.286472E-01,2.931570E-01,3.140826E-01,2.920752E-01,2.534604E-01,2.220660E-01,1.984730E-01,1.493902E-01,1.291642E-01,1.064956E-01,8.266687E-02,2.573796E-01,2.647094E-01,2.605576E-01,6.453491E-01,6.970540E-01,6.222984E-01,5.209640E-01,4.489975E-01,4.038097E-01,2.752374E-01,2.356775E-01,1.961839E-01,1.542884E-01
-9.61787,39.40000,1.243717E-01,1.281044E-01,1.259503E-01,3.039683E-01,3.272971E-01,3.008933E-01,2.553705E-01,2.194055E-01,1.929374E-01,1.434751E-01,1.226625E-01,1.010184E-01,7.811391E-02,2.510830E-01,2.580995E-01,2.540970E-01,7.337385E-01,7.951093E-01,6.908641E-01,5.369801E-01,4.392096E-01,3.918070E-01,2.688566E-01,2.275463E-01,1.867577E-01,1.480902E-01
-9.61787,39.50000,1.252307E-01,1.288929E-01,1.266370E-01,3.237584E-01,3.499502E-01,3.187998E-01,2.649235E-01,2.229021E-01,1.918378E-01,1.389646E-01,1.169160E-01,9.577023E-02,7.327399E-02,2.656603E-01,2.721918E-01,2.667942E-01,1.004221E+00,1.091798E+00,8.979927E-01,6.430669E-01,4.872291E-01,3.941683E-01,2.693305E-01,2.223491E-01,1.789202E-01,1.414626E-01
-9.51787,38.50000,1.704987E-01,1.768677E-01,1.739622E-01,3.280354E-01,3.409291E-01,3.288566E-01,3.052329E-01,2.815348E-01,2.617287E-01,2.051772E-01,1.794210E-01,1.497606E-01,1.162562E-01,3.187288E-01,3.310263E-01,3.251808E-01,6.083555E-01,6.377924E-01,6.166998E-01,5.789043E-01,5.382824E-01,5.039089E-01,3.747149E-01,3.316427E-01,2.819337E-01,2.218044E-01
-9.51787,38.60000,1.694938E-01,1.759094E-01,1.730328E-01,3.141610E-01,3.242157E-01,3.162338E-01,2.985043E-01,2.782271E-01,2.602366E-01,2.054104E-01,1.802582E-01,1.508106E-01,1.172328E-01,3.154237E-01,3.277084E-01,3.219372E-01,5.807701E-01,6.019878E-01,5.925685E-01,5.652711E-01,5.298868E-01,5.011737E-01,3.726132E-01,3.311113E-01,2.823300E-01,2.225628E-01
-9.51787,38.70000,1.673173E-01,1.736296E-01,1.708103E-01,3.053564E-01,3.140794E-01,3.078259E-01,2.926209E-01,2.739803E-01,2.568088E-01,2.036508E-01,1.788172E-01,1.498626E-01,1.165950E-01,3.116925E-01,3.225852E-01,3.169409E-01,5.652832E-01,5.842212E-01,5.770255E-01,5.535183E-01,5.201882E-01,4.948272E-01,3.678097E-01,3.276140E-01,2.794781E-01,2.205986E-01
-9.51787,38.80000,1.647921E-01,1.710154E-01,1.682515E-01,2.994727E-01,3.076252E-01,3.017978E-01,2.874026E-01,2.694417E-01,2.525478E-01,2.008810E-01,1.761788E-01,1.478116E-01,1.150111E-01,3.071960E-01,3.177426E-01,3.123965E-01,5.551650E-01,5.729898E-01,5.661160E-01,5.435710E-01,5.110173E-01,4.864898E-01,3.631876E-01,3.237478E-01,2.758195E-01,2.176717E-01
-9.51787,38.90000,1.603423E-01,1.668766E-01,1.642048E-01,2.928139E-01,3.009448E-01,2.949745E-01,2.805505E-01,2.628540E-01,2.459535E-01,1.954620E-01,1.714646E-01,1.440381E-01,1.116833E-01,2.994926E-01,3.101620E-01,3.047932E-01,5.435827E-01,5.612265E-01,5.538291E-01,5.305621E-01,4.981318E-01,4.730728E-01,3.554532E-01,3.169085E-01,2.691168E-01,2.122263E-01
-9.51787,39.00000,1.521983E-01,1.591888E-01,1.564935E-01,2.820852E-01,2.909559E-01,2.844079E-01,2.692184E-01,2.516119E-01,2.344986E-01,1.853282E-01,1.628263E-01,1.371142E-01,1.058043E-01,2.851347E-01,2.949539E-01,2.902251E-01,5.248786E-01,5.437347E-01,5.345676E-01,5.081621E-01,4.746849E-01,4.487188E-01,3.385982E-01,3.020347E-01,2.548916E-01,2.010215E-01
-9.51787,39.10000,1.395905E-01,1.454941E-01,1.430180E-01,2.651486E-01,2.753152E-01,2.681278E-01,2.521410E-01,2.349520E-01,2.177276E-01,1.706625E-01,1.504769E-01,1.260778E-01,9.782178E-02,2.677935E-01,2.780737E-01,2.731633E-01,5.031895E-01,5.256069E-01,5.142170E-01,4.876244E-01,4.568369E-01,4.291251E-01,3.092040E-01,2.742883E-01,2.314264E-01,1.833150E-01
-9.51787,39.20000,1.303211E-01,1.353437E-01,1.331371E-01,2.529399E-01,2.641429E-01,2.563801E-01,2.397332E-01,2.210403E-01,2.051709E-01,1.595915E-01,1.410317E-01,1.174597E-01,9.143842E-02,2.647259E-01,2.732147E-01,2.691309E-01,5.061994E-01,5.307004E-01,5.165893E-01,4.840490E-01,4.491732E-01,4.242697E-01,2.887176E-01,2.534710E-01,2.161931E-01,1.726834E-01
-9.51787,39.30000,1.246815E-01,1.287857E-01,1.267354E-01,2.466808E-01,2.582216E-01,2.498727E-01,2.313770E-01,2.113805E-01,1.955740E-01,1.518713E-01,1.336895E-01,1.111080E-01,8.655225E-02,2.578606E-01,2.660121E-01,2.620948E-01,4.971958E-01,5.225461E-01,5.078036E-01,4.720640E-01,4.369591E-01,4.115359E-01,2.757115E-01,2.441822E-01,2.075339E-01,1.679333E-01
-9.51787,39.40000,1.202231E-01,1.244103E-01,1.225699E-01,2.454839E-01,2.588114E-01,2.481097E-01,2.262197E-01,2.045113E-01,1.875490E-01,1.453389E-01,1.268076E-01,1.054425E-01,8.215041E-02,2.495635E-01,2.573135E-01,2.535935E-01,4.838796E-01,5.109922E-01,4.951017E-01,4.567525E-01,4.218743E-01,3.957386E-01,2.665631E-01,2.343843E-01,2.006043E-01,1.615548E-01
-9.51787,39.50000,1.142023E-01,1.192241E-01,1.172346E-01,2.453916E-01,2.602228E-01,2.467650E-01,2.201457E-01,1.964277E-01,1.783131E-01,1.367307E-01,1.181892E-01,9.866485E-02,7.625932E-02,2.421994E-01,2.495109E-01,2.459546E-01,5.093098E-01,5.478339E-01,5.073189E-01,4.473078E-01,4.095733E-01,3.813102E-01,2.540377E-01,2.235219E-01,1.914101E-01,1.537015E-01
-9.51787,39.60000,1.120036E-01,1.157130E-01,1.138263E-01,2.442838E-01,2.596247E-01,2.447094E-01,2.165409E-01,1.929275E-01,1.740448E-01,1.290835E-01,1.116851E-01,9.268463E-02,7.276689E-02,2.405310E-01,2.474929E-01,2.438095E-01,5.512152E-01,5.875214E-01,5.401230E-01,4.654491E-01,4.098782E-01,3.733419E-01,2.435362E-01,2.142147E-01,1.811019E-01,1.452911E-01
-9.41787,38.20000,1.625988E-01,1.685771E-01,1.658449E-01,3.362802E-01,3.516296E-01,3.335540E-01,2.997408E-01,2.709594E-01,2.484564E-01,1.897042E-01,1.653477E-01,1.386753E-01,1.076707E-01,3.085226E-01,3.198702E-01,3.143232E-01,6.635022E-01,7.080415E-01,6.581630E-01,5.807465E-01,5.250849E-01,4.802428E-01,3.517855E-01,3.096276E-01,2.598150E-01,2.046625E-01
-9.41787,38.30000,1.693650E-01,1.757010E-01,1.728122E-01,3.286184E-01,3.415290E-01,3.283255E-01,3.033608E-01,2.791376E-01,2.591300E-01,2.016725E-01,1.760830E-01,1.472460E-01,1.145737E-01,3.191468E-01,3.314815E-01,3.256412E-01,6.183549E-01,6.498689E-01,6.242953E-01,5.782073E-01,5.369986E-01,4.997419E-01,3.710938E-01,3.281262E-01,2.783314E-01,2.190424E-01
-9.41787,38.40000,1.727781E-01,1.794636E-01,1.764886E-01,3.215504E-01,3.316074E-01,3.226804E-01,3.039885E-01,2.830330E-01,2.648766E-01,2.078179E-01,1.825659E-01,1.525902E-01,1.186172E-01,3.239496E-01,3.367639E-01,3.307683E-01,5.943660E-01,6.157557E-01,6.054068E-01,5.775408E-01,5.424663E-01,5.107288E-01,3.799555E-01,3.371035E-01,2.879158E-01,2.268060E-01
-9.41787,38.50000,1.742282E-01,1.810898E-01,1.780707E-01,3.169909E-01,3.248368E-01,3.182451E-01,3.031352E-01,2.841610E-01,2.671854E-01,2.106455E-01,1.857867E-01,1.553831E-01,1.208166E-01,3.256451E-01,3.386517E-01,3.325813E-01,5.872806E-01,6.053536E-01,5.983608E-01,5.764443E-01,5.443695E-01,5.163023E-01,3.829324E-01,3.404993E-01,2.916595E-01,2.301364E-01
-9.41787,38.60000,1.735989E-01,1.804433E-01,1.774379E-01,3.124298E-01,3.190559E-01,3.135745E-01,3.003255E-01,2.825396E-01,2.662289E-01,2.107209E-01,1.861354E-01,1.558193E-01,1.212125E-01,3.243333E-01,3.366972E-01,3.306547E-01,5.811808E-01,5.974368E-01,5.916540E-01,5.724876E-01,5.415681E-01,5.164884E-01,3.811569E-01,3.395029E-01,2.912476E-01,2.300155E-01
-9.41787,38.70000,1.719171E-01,1.786534E-01,1.756924E-01,3.077533E-01,3.137580E-01,3.088084E-01,2.965681E-01,2.795501E-01,2.636144E-01,2.091973E-01,1.848128E-01,1.549233E-01,1.206170E-01,3.219028E-01,3.323624E-01,3.271880E-01,5.732123E-01,5.884121E-01,5.829887E-01,5.650186E-01,5.346075E-01,5.115625E-01,3.768329E-01,3.361072E-01,2.883074E-01,2.278326E-01
-9.41787,38.80000,1.697723E-01,1.763957E-01,1.734833E-01,3.032117E-01,3.088409E-01,3.040653E-01,2.922784E-01,2.757082E-01,2.599358E-01,2.067299E-01,1.824365E-01,1.531006E-01,1.192321E-01,3.179146E-01,3.279738E-01,3.232397E-01,5.651196E-01,5.795362E-01,5.741023E-01,5.565053E-01,5.264561E-01,5.040790E-01,3.727282E-01,3.326284E-01,2.849014E-01,2.250965E-01
-9.41787,38.90000,1.658311E-01,1.722371E-01,1.694130E-01,2.958729E-01,3.012651E-01,2.965135E-01,2.849562E-01,2.688170E-01,2.531324E-01,2.019186E-01,1.776929E-01,1.493319E-01,1.163035E-01,3.107042E-01,3.208169E-01,3.160537E-01,5.525937E-01,5.663784E-01,5.607186E-01,5.429349E-01,5.131477E-01,4.910296E-01,3.656494E-01,3.264402E-01,2.787717E-01,2.200911E-01
-9.41787,39.00000,1.578182E-01,1.646355E-01,1.619983E-01,2.832364E-01,2.888854E-01,2.842246E-01,2.727929E-01,2.572461E-01,2.416325E-01,1.923843E-01,1.693907E-01,1.427943E-01,1.108620E-01,3.008548E-01,3.106593E-01,3.062169E-01,5.304462E-01,5.455605E-01,5.391756E-01,5.191412E-01,4.976042E-01,4.718169E-01,3.497132E-01,3.126777E-01,2.656493E-01,2.098112E-01
-9.41787,39.10000,1.450310E-01,1.516464E-01,1.489891E-01,2.633812E-01,2.699008E-01,2.655888E-01,2.544848E-01,2.399416E-01,2.244976E-01,1.777413E-01,1.570893E-01,1.325461E-01,1.027824E-01,2.933046E-01,3.033413E-01,2.985595E-01,5.214835E-01,5.390772E-01,5.347189E-01,5.195979E-01,4.965420E-01,4.691523E-01,3.214814E-01,2.883145E-01,2.444664E-01,1.963805E-01
-9.41787,39.20000,1.355838E-01,1.413581E-01,1.389727E-01,2.493047E-01,2.563848E-01,2.523292E-01,2.412973E-01,2.259738E-01,2.121854E-01,1.665357E-01,1.476013E-01,1.239008E-01,9.638722E-02,2.883609E-01,2.981672E-01,2.935208E-01,5.150189E-01,5.331669E-01,5.283288E-01,5.121081E-01,4.871488E-01,4.611060E-01,3.052083E-01,2.749766E-01,2.361129E-01,1.912860E-01
-9.41787,39.30000,1.297375E-01,1.345596E-01,1.323336E-01,2.402311E-01,2.479838E-01,2.434459E-01,2.310149E-01,2.152746E-01,2.021587E-01,1.585383E-01,1.406061E-01,1.173541E-01,9.134524E-02,2.788699E-01,2.882749E-01,2.838510E-01,5.006392E-01,5.184842E-01,5.134426E-01,4.962078E-01,4.694676E-01,4.458372E-01,2.963334E-01,2.655326E-01,2.284559E-01,1.847298E-01
-9.41787,39.40000,1.239395E-01,1.286117E-01,1.266719E-01,2.311718E-01,2.397250E-01,2.342989E-01,2.205416E-01,2.048408E-01,1.913986E-01,1.505470E-01,1.329604E-01,1.108468E-01,8.681703E-02,2.675504E-01,2.764724E-01,2.723098E-01,4.802178E-01,5.008348E-01,4.945907E-01,4.743963E-01,4.484062E-01,4.276805E-01,2.840282E-01,2.540150E-01,2.182157E-01,1.769266E-01
-9.41787,39.50000,1.155045E-01,1.206719E-01,1.185455E-01,2.182397E-01,2.271054E-01,2.215282E-01,2.097695E-01,1.954152E-01,1.821763E-01,1.395466E-01,1.224879E-01,1.032936E-01,8.041070E-02,2.554663E-01,2.638243E-01,2.599475E-01,4.620089E-01,4.831497E-01,4.750946E-01,4.528447E-01,4.266740E-01,4.057226E-01,2.694520E-01,2.404968E-01,2.074126E-01,1.682483E-01
-9.41787,39.60000,1.117413E-01,1.161087E-01,1.143456E-01,2.139341E-01,2.237850E-01,2.169826E-01,2.020076E-01,1.872635E-01,1.735221E-01,1.311501E-01,1.157766E-01,9.736896E-02,7.724585E-02,2.444557E-01,2.522040E-01,2.485913E-01,4.529249E-01,4.759223E-01,4.633294E-01,4.358407E-01,4.078007E-01,3.850039E-01,2.544891E-01,2.267143E-01,1.961007E-01,1.584099E-01
-9.31787,38.20000,1.632252E-01,1.695777E-01,1.668481E-01,3.025444E-01,3.121826E-01,3.038528E-01,2.864019E-01,2.670228E-01,2.494939E-01,1.938529E-01,1.701374E-01,1.431743E-01,1.117102E-01,3.086081E-01,3.206591E-01,3.151280E-01,5.653213E-01,5.872045E-01,5.750659E-01,5.474910E-01,5.138513E-01,4.821635E-01,3.568467E-01,3.173547E-01,2.692087E-01,2.127315E-01
-9.31787,38.30000,1.713320E-01,1.780651E-01,1.751187E-01,3.115421E-01,3.194157E-01,3.127012E-01,2.975120E-01,2.788103E-01,2.618960E-01,2.054019E-01,1.806471E-01,1.513976E-01,1.179630E-01,3.228806E-01,3.358131E-01,3.298429E-01,5.791569E-01,5.968010E-01,5.895347E-01,5.674770E-01,5.362993E-01,5.062854E-01,3.766540E-01,3.349343E-01,2.862796E-01,2.258032E-01
-9.31787,38.40000,1.755091E-01,1.825339E-01,1.794742E-01,3.158297E-01,3.224266E-01,3.167004E-01,3.031841E-01,2.851600E-01,2.688318E-01,2.115207E-01,1.868846E-01,1.564150E-01,1.217298E-01,3.290841E-01,3.423549E-01,3.362083E-01,5.864161E-01,6.024095E-01,5.966101E-01,5.777180E-01,5.476924E-01,5.197307E-01,3.850983E-01,3.426786E-01,2.936596E-01,2.321768E-01
-9.31787,38.50000,1.773950E-01,1.845550E-01,1.814399E-01,3.172932E-01,3.228751E-01,3.176388E-01,3.052804E-01,2.878447E-01,2.719849E-01,2.144662E-01,1.900485E-01,1.590329E-01,1.237652E-01,3.313927E-01,3.448922E-01,3.385693E-01,5.902313E-01,6.052060E-01,5.999392E-01,5.827498E-01,5.531221E-01,5.270817E-01,3.881487E-01,3.456345E-01,2.962867E-01,2.348436E-01
-9.31787,38.60000,1.774265E-01,1.845891E-01,1.814698E-01,3.163585E-01,3.213607E-01,3.163826E-01,3.047037E-01,2.877062E-01,2.721241E-01,2.149978E-01,1.907409E-01,1.596621E-01,1.242802E-01,3.317496E-01,3.441468E-01,3.377464E-01,5.900577E-01,6.045303E-01,5.993857E-01,5.829164E-01,5.532585E-01,5.290120E-01,3.875906E-01,3.453749E-01,2.962363E-01,2.349285E-01
-9.31787,38.70000,1.763241E-01,1.834188E-01,1.803250E-01,3.138290E-01,3.184746E-01,3.136390E-01,3.023891E-01,2.857505E-01,2.703290E-01,2.140055E-01,1.898425E-01,1.590208E-01,1.238125E-01,3.307538E-01,3.413161E-01,3.361084E-01,5.864535E-01,6.005241E-01,5.953478E-01,5.791695E-01,5.494698E-01,5.265177E-01,3.851627E-01,3.434187E-01,2.947309E-01,2.335450E-01
-9.31787,38.80000,1.744615E-01,1.814548E-01,1.784016E-01,3.101428E-01,3.145192E-01,3.097450E-01,2.987577E-01,2.824212E-01,2.670856E-01,2.118892E-01,1.877512E-01,1.574028E-01,1.225559E-01,3.276254E-01,3.378218E-01,3.330190E-01,5.802948E-01,5.945380E-01,5.897671E-01,5.742697E-01,5.446154E-01,5.224624E-01,3.820214E-01,3.407312E-01,2.924967E-01,2.313280E-01
-9.31787,38.90000,1.710140E-01,1.778175E-01,1.748456E-01,3.035921E-01,3.077338E-01,3.030224E-01,2.922859E-01,2.763687E-01,2.611155E-01,2.076994E-01,1.835979E-01,1.541424E-01,1.200425E-01,3.317388E-01,3.408483E-01,3.365090E-01,5.812486E-01,5.979589E-01,5.924070E-01,5.766204E-01,5.530428E-01,5.295490E-01,3.759101E-01,3.354309E-01,2.875096E-01,2.269867E-01
-9.31787,39.00000,1.643098E-01,1.707949E-01,1.679898E-01,2.913678E-01,2.955239E-01,2.910312E-01,2.806237E-01,2.653905E-01,2.502654E-01,1.999195E-01,1.759663E-01,1.481383E-01,1.154869E-01,3.329887E-01,3.433876E-01,3.385890E-01,5.780649E-01,5.968788E-01,5.939392E-01,5.811905E-01,5.573412E-01,5.316486E-01,3.621899E-01,3.236707E-01,2.762181E-01,2.222658E-01
-9.31787,39.10000,1.523807E-01,1.596649E-01,1.568742E-01,2.720456E-01,2.766220E-01,2.726337E-01,2.635543E-01,2.500398E-01,2.339252E-01,1.860416E-01,1.643408E-01,1.390957E-01,1.078316E-01,3.299071E-01,3.414126E-01,3.359539E-01,5.742652E-01,5.929396E-01,5.899044E-01,5.769409E-01,5.531816E-01,5.273430E-01,3.449510E-01,3.121325E-01,2.695960E-01,2.194087E-01
-9.31787,39.20000,1.431804E-01,1.498002E-01,1.471577E-01,2.594043E-01,2.646930E-01,2.611433E-01,2.513661E-01,2.361487E-01,2.237092E-01,1.750793E-01,1.550456E-01,1.307805E-01,1.014416E-01,3.237131E-01,3.351135E-01,3.295942E-01,5.643675E-01,5.826517E-01,5.795697E-01,5.664933E-01,5.431040E-01,5.171124E-01,3.407281E-01,3.086821E-01,2.653771E-01,2.158841E-01
-9.31787,39.30000,1.373663E-01,1.425282E-01,1.400573E-01,2.482909E-01,2.538375E-01,2.499667E-01,2.392814E-01,2.241229E-01,2.128514E-01,1.665543E-01,1.482032E-01,1.239297E-01,9.690005E-02,3.123184E-01,3.232324E-01,3.180179E-01,5.460207E-01,5.633253E-01,5.601778E-01,5.471994E-01,5.246463E-01,4.984491E-01,3.314979E-01,3.002371E-01,2.574413E-01,2.091182E-01
-9.31787,39.40000,1.308447E-01,1.358819E-01,1.338896E-01,2.347035E-01,2.406828E-01,2.363859E-01,2.254034E-01,2.134151E-01,1.991567E-01,1.575608E-01,1.398280E-01,1.171505E-01,9.210535E-02,2.970358E-01,3.073523E-01,3.024836E-01,5.217910E-01,5.378233E-01,5.345391E-01,5.216962E-01,5.002909E-01,4.737331E-01,3.161212E-01,2.850803E-01,2.450076E-01,1.986164E-01
-9.31787,39.50000,1.211043E-01,1.268049E-01,1.244764E-01,2.210797E-01,2.271584E-01,2.241256E-01,2.154669E-01,2.029569E-01,1.907651E-01,1.455318E-01,1.290462E-01,1.094065E-01,8.547876E-02,2.795602E-01,2.891491E-01,2.846853E-01,4.939262E-01,5.098414E-01,5.062219E-01,4.919200E-01,4.678533E-01,4.458093E-01,2.959979E-01,2.654999E-01,2.288238E-01,1.850607E-01
-9.31787,39.60000,1.166482E-01,1.208359E-01,1.190505E-01,2.108701E-01,2.182571E-01,2.144440E-01,2.045811E-01,1.922319E-01,1.812076E-01,1.371810E-01,1.218244E-01,1.029603E-01,8.206704E-02,2.623599E-01,2.711652E-01,2.671174E-01,4.632402E-01,4.804370E-01,4.754523E-01,4.593370E-01,4.363644E-01,4.179033E-01,2.748361E-01,2.464204E-01,2.126380E-01,1.729422E-01
-9.31787,39.70000,1.119742E-01,1.166563E-01,1.148886E-01,2.036323E-01,2.108151E-01,2.069107E-01,1.973376E-01,1.856882E-01,1.737523E-01,1.307366E-01,1.156211E-01,9.879189E-02,7.870420E-02,2.476214E-01,2.557466E-01,2.520535E-01,4.367148E-01,4.533116E-01,4.478389E-01,4.312759E-01,4.092905E-01,3.900901E-01,2.561997E-01,2.294739E-01,1.997586E-01,1.620057E-01
-9.31787,39.80000,1.077160E-01,1.126557E-01,1.108993E-01,1.982162E-01,2.054711E-01,2.014095E-01,1.915154E-01,1.797270E-01,1.682573E-01,1.249309E-01,1.107751E-01,9.511369E-02,7.524892E-02,2.362130E-01,2.439797E-01,2.405561E-01,4.162620E-01,4.323656E-01,4.265658E-01,4.097431E-01,3.885640E-01,3.688155E-01,2.410727E-01,2.169449E-01,1.871946E-01,1.519195E-01
