#,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.25.0-git8d6ee50a21', start_date='2026-03-08T19:42:16', checksum=350676187, kind='mean', investigation_time=1.0"
lon,lat,PGA-0.002105,PGA-0.000404,SA(0.05)-0.002105,SA(0.05)-0.000404,SA(0.1)-0.002105,SA(0.1)-0.000404,SA(0.15)-0.002105,SA(0.15)-0.000404,SA(0.2)-0.002105,SA(0.2)-0.000404,SA(0.25)-0.002105,SA(0.25)-0.000404,SA(0.3)-0.002105,SA(0.3)-0.000404,SA(0.35)-0.002105,SA(0.35)-0.000404,SA(0.4)-0.002105,SA(0.4)-0.000404,SA(0.5)-0.002105,SA(0.5)-0.000404,SA(0.6)-0.002105,SA(0.6)-0.000404,SA(0.75)-0.002105,SA(0.75)-0.000404,SA(1.0)-0.002105,SA(1.0)-0.000404
-8.91787,40.80000,6.124724E-02,1.418348E-01,6.415921E-02,1.483058E-01,6.307139E-02,1.457648E-01,1.126106E-01,2.546968E-01,1.149488E-01,2.610354E-01,1.125638E-01,2.569506E-01,1.071782E-01,2.467736E-01,9.996647E-02,2.335567E-01,9.343284E-02,2.190029E-01,7.314611E-02,1.621578E-01,6.452371E-02,1.446128E-01,5.357691E-02,1.220781E-01,4.137630E-02,9.627761E-02
-8.91787,40.90000,5.949974E-02,1.387538E-01,6.224695E-02,1.449175E-01,6.119656E-02,1.424602E-01,1.107140E-01,2.523458E-01,1.132570E-01,2.594210E-01,1.106232E-01,2.545940E-01,1.046244E-01,2.432653E-01,9.723699E-02,2.290440E-01,9.057139E-02,2.144634E-01,7.094478E-02,1.589311E-01,6.231438E-02,1.415823E-01,5.170323E-02,1.190431E-01,3.987969E-02,9.376319E-02
-8.91787,41.00000,5.810548E-02,1.359087E-01,6.070657E-02,1.417756E-01,5.968401E-02,1.393896E-01,1.098490E-01,2.520710E-01,1.126307E-01,2.602271E-01,1.096479E-01,2.540442E-01,1.029061E-01,2.407553E-01,9.514223E-02,2.249216E-01,8.824384E-02,2.102006E-01,6.908067E-02,1.557181E-01,6.039804E-02,1.384758E-01,5.004973E-02,1.159199E-01,3.851898E-02,9.115262E-02
-8.91787,41.10000,5.689550E-02,1.329865E-01,5.936154E-02,1.385528E-01,5.836032E-02,1.362287E-01,1.092249E-01,2.538024E-01,1.121806E-01,2.631971E-01,1.089335E-01,2.548946E-01,1.015493E-01,2.386606E-01,9.335566E-02,2.207514E-01,8.616840E-02,2.056130E-01,6.735822E-02,1.520077E-01,5.861744E-02,1.344648E-01,4.850357E-02,1.123706E-01,3.715817E-02,8.822303E-02
-8.91787,41.20000,5.554711E-02,1.291973E-01,5.787772E-02,1.344185E-01,5.690301E-02,1.321779E-01,1.079671E-01,2.524230E-01,1.110069E-01,2.626488E-01,1.075807E-01,2.527714E-01,9.969100E-02,2.344983E-01,9.125622E-02,2.148754E-01,8.391287E-02,1.998169E-01,6.559777E-02,1.473735E-01,5.684423E-02,1.295626E-01,4.700398E-02,1.082884E-01,3.586331E-02,8.495104E-02
-8.91787,41.30000,5.395255E-02,1.248990E-01,5.628763E-02,1.297514E-01,5.534526E-02,1.276089E-01,1.052597E-01,2.472477E-01,1.084769E-01,2.575234E-01,1.048628E-01,2.472135E-01,9.712467E-02,2.277995E-01,8.883523E-02,2.076655E-01,8.154703E-02,1.923773E-01,6.377574E-02,1.424624E-01,5.518288E-02,1.245668E-01,4.564026E-02,1.042364E-01,3.469089E-02,8.177229E-02
-8.91787,41.40000,5.248961E-02,1.207016E-01,5.485317E-02,1.252775E-01,5.394092E-02,1.232334E-01,1.018935E-01,2.376944E-01,1.049552E-01,2.470618E-01,1.015135E-01,2.377412E-01,9.426782E-02,2.186145E-01,8.639877E-02,1.998286E-01,7.935897E-02,1.850863E-01,6.220945E-02,1.381823E-01,5.384939E-02,1.203738E-01,4.456405E-02,1.009290E-01,3.375868E-02,7.902703E-02
-8.91787,41.50000,5.110081E-02,1.167199E-01,5.352868E-02,1.211038E-01,5.264648E-02,1.191562E-01,9.821970E-02,2.231262E-01,1.009685E-01,2.321023E-01,9.778664E-02,2.238984E-01,9.116879E-02,2.078664E-01,8.391595E-02,1.917184E-01,7.727811E-02,1.781978E-01,6.086497E-02,1.340597E-01,5.276745E-02,1.170425E-01,4.363989E-02,9.835417E-02,3.302052E-02,7.662123E-02
-8.91787,41.60000,4.987086E-02,1.131810E-01,5.237159E-02,1.176795E-01,5.151438E-02,1.158012E-01,9.446374E-02,2.102063E-01,9.676316E-02,2.171966E-01,9.396816E-02,2.112082E-01,8.816000E-02,1.985715E-01,8.159620E-02,1.846845E-01,7.538734E-02,1.722436E-01,5.967167E-02,1.305054E-01,5.184116E-02,1.142892E-01,4.285705E-02,9.622405E-02,3.240313E-02,7.462008E-02
-8.91787,41.70000,4.874806E-02,1.098196E-01,5.132081E-02,1.146557E-01,5.048496E-02,1.128296E-01,9.104563E-02,2.004446E-01,9.287820E-02,2.057554E-01,9.048373E-02,2.010954E-01,8.544004E-02,1.907332E-01,7.948926E-02,1.784837E-01,7.364268E-02,1.668631E-01,5.854618E-02,1.272033E-01,5.097466E-02,1.117114E-01,4.212854E-02,9.413163E-02,3.184032E-02,7.275850E-02
-8.91787,41.80000,4.797827E-02,1.074014E-01,5.060742E-02,1.124736E-01,4.975897E-02,1.106791E-01,8.871753E-02,1.938811E-01,9.016080E-02,1.979546E-01,8.802751E-02,1.940745E-01,8.351351E-02,1.851873E-01,7.798776E-02,1.740250E-01,7.239571E-02,1.629706E-01,5.776006E-02,1.250599E-01,5.036302E-02,1.100072E-01,4.159947E-02,9.250698E-02,3.140817E-02,7.141645E-02
-8.91787,41.90000,4.732164E-02,1.054484E-01,5.000260E-02,1.106931E-01,4.909085E-02,1.089203E-01,8.687969E-02,1.890722E-01,8.798663E-02,1.921699E-01,8.603476E-02,1.887127E-01,8.191191E-02,1.807975E-01,7.670617E-02,1.703895E-01,7.131112E-02,1.597535E-01,5.706451E-02,1.233484E-01,4.981605E-02,1.086172E-01,4.111865E-02,9.116047E-02,3.101635E-02,7.028153E-02
-8.91787,42.00000,4.673351E-02,1.038025E-01,4.938834E-02,1.091773E-01,4.848442E-02,1.073753E-01,8.539697E-02,1.854148E-01,8.622107E-02,1.877561E-01,8.438001E-02,1.845081E-01,8.053254E-02,1.772208E-01,7.556817E-02,1.673289E-01,7.032962E-02,1.569938E-01,5.641785E-02,1.219014E-01,4.930225E-02,1.074091E-01,4.065937E-02,8.998622E-02,3.064609E-02,6.927681E-02
-8.91787,42.10000,4.616180E-02,1.023541E-01,4.878282E-02,1.078265E-01,4.788777E-02,1.058517E-01,8.409289E-02,1.824862E-01,8.468203E-02,1.842309E-01,8.291119E-02,1.810678E-01,7.926692E-02,1.741899E-01,7.449140E-02,1.646616E-01,6.938306E-02,1.545574E-01,5.577667E-02,1.206104E-01,4.878674E-02,1.063069E-01,4.019634E-02,8.892083E-02,3.027957E-02,6.836218E-02
-8.91787,42.20000,4.577725E-02,1.013948E-01,4.838105E-02,1.068142E-01,4.749027E-02,1.048396E-01,8.327418E-02,1.807226E-01,8.367424E-02,1.820590E-01,8.192363E-02,1.789055E-01,7.839457E-02,1.722503E-01,7.373355E-02,1.629160E-01,6.871251E-02,1.529443E-01,5.534146E-02,1.199750E-01,4.842269E-02,1.057273E-01,3.985270E-02,8.830969E-02,2.998870E-02,6.776274E-02
-8.81787,36.90000,1.642797E-01,3.258707E-01,1.703165E-01,3.377184E-01,1.676917E-01,3.320916E-01,2.911012E-01,5.908912E-01,2.980544E-01,6.112123E-01,2.960436E-01,6.042391E-01,2.871367E-01,5.800658E-01,2.724950E-01,5.472171E-01,2.572677E-01,5.155118E-01,2.023941E-01,3.620475E-01,1.804119E-01,3.249196E-01,1.542944E-01,2.815124E-01,1.239060E-01,2.307742E-01
-8.81787,37.00000,1.589116E-01,3.298368E-01,1.652512E-01,3.414878E-01,1.626901E-01,3.358833E-01,2.805652E-01,6.052781E-01,2.870283E-01,6.229138E-01,2.851846E-01,6.171399E-01,2.770810E-01,5.947211E-01,2.635264E-01,5.581774E-01,2.489894E-01,5.221009E-01,1.952849E-01,3.607242E-01,1.741247E-01,3.196448E-01,1.489402E-01,2.725622E-01,1.193111E-01,2.210520E-01
-8.81787,37.10000,1.518325E-01,3.279203E-01,1.582287E-01,3.390786E-01,1.556520E-01,3.339074E-01,2.679412E-01,5.843992E-01,2.739792E-01,5.995295E-01,2.721625E-01,5.949044E-01,2.644626E-01,5.784876E-01,2.516402E-01,5.491606E-01,2.377847E-01,5.202434E-01,1.859819E-01,3.589815E-01,1.665314E-01,3.162989E-01,1.428299E-01,2.651272E-01,1.141603E-01,2.114244E-01
-8.81787,37.20000,1.454030E-01,3.114635E-01,1.514919E-01,3.225008E-01,1.490366E-01,3.174106E-01,2.566471E-01,5.577772E-01,2.621199E-01,5.726015E-01,2.602400E-01,5.676118E-01,2.528742E-01,5.499578E-01,2.406056E-01,5.191998E-01,2.273306E-01,4.909637E-01,1.772238E-01,3.400748E-01,1.587464E-01,2.992797E-01,1.361580E-01,2.510279E-01,1.082830E-01,2.003422E-01
-8.81787,37.30000,1.379220E-01,2.813956E-01,1.436631E-01,2.916724E-01,1.413418E-01,2.870111E-01,2.440094E-01,5.152054E-01,2.489170E-01,5.317895E-01,2.470135E-01,5.248994E-01,2.400266E-01,5.020152E-01,2.282335E-01,4.712606E-01,2.155096E-01,4.423804E-01,1.672626E-01,3.122860E-01,1.498934E-01,2.771038E-01,1.280338E-01,2.349367E-01,1.020680E-01,1.887598E-01
-8.81787,37.40000,1.306637E-01,2.615643E-01,1.360201E-01,2.713715E-01,1.338474E-01,2.670364E-01,2.313790E-01,4.713766E-01,2.358502E-01,4.857792E-01,2.339275E-01,4.800511E-01,2.270241E-01,4.611137E-01,2.155051E-01,4.349450E-01,2.039924E-01,4.100378E-01,1.579547E-01,2.928706E-01,1.418801E-01,2.602157E-01,1.208166E-01,2.216256E-01,9.649325E-02,1.786766E-01
-8.81787,37.50000,1.239880E-01,2.449321E-01,1.289754E-01,2.540009E-01,1.269481E-01,2.500060E-01,2.182793E-01,4.366926E-01,2.227165E-01,4.486809E-01,2.208061E-01,4.440774E-01,2.143214E-01,4.283410E-01,2.037079E-01,4.051453E-01,1.930540E-01,3.827830E-01,1.495444E-01,2.749967E-01,1.343017E-01,2.447045E-01,1.143769E-01,2.095790E-01,9.152925E-02,1.695234E-01
-8.81787,37.60000,1.182875E-01,2.306164E-01,1.229445E-01,2.396188E-01,1.210384E-01,2.359491E-01,2.070646E-01,4.072739E-01,2.111560E-01,4.176514E-01,2.093809E-01,4.135979E-01,2.033994E-01,3.998185E-01,1.935585E-01,3.792095E-01,1.834061E-01,3.586991E-01,1.422559E-01,2.589030E-01,1.273153E-01,2.312950E-01,1.087862E-01,1.992154E-01,8.721069E-02,1.611498E-01
-8.81787,37.70000,1.138279E-01,2.203449E-01,1.183507E-01,2.297689E-01,1.165331E-01,2.258890E-01,1.985061E-01,3.855477E-01,2.022520E-01,3.941284E-01,2.005189E-01,3.904748E-01,1.948603E-01,3.787895E-01,1.855760E-01,3.606806E-01,1.757922E-01,3.416485E-01,1.363675E-01,2.468421E-01,1.217853E-01,2.213762E-01,1.043409E-01,1.904441E-01,8.374456E-02,1.541297E-01
-8.81787,37.80000,1.110669E-01,2.149702E-01,1.157278E-01,2.241848E-01,1.139512E-01,2.204039E-01,1.937213E-01,3.742531E-01,1.971543E-01,3.814888E-01,1.953453E-01,3.779736E-01,1.898091E-01,3.676880E-01,1.808157E-01,3.510098E-01,1.712520E-01,3.328329E-01,1.326651E-01,2.403572E-01,1.185447E-01,2.159515E-01,1.016417E-01,1.855583E-01,8.154062E-02,1.499830E-01
-8.81787,37.90000,1.093743E-01,2.127799E-01,1.141373E-01,2.219140E-01,1.123805E-01,2.181667E-01,1.908903E-01,3.699275E-01,1.940269E-01,3.764628E-01,1.920995E-01,3.729075E-01,1.866027E-01,3.632300E-01,1.777613E-01,3.471615E-01,1.683335E-01,3.292900E-01,1.302737E-01,2.375627E-01,1.163995E-01,2.135495E-01,9.980064E-02,1.832181E-01,7.996966E-02,1.477688E-01
-8.81787,38.00000,1.102797E-01,2.162088E-01,1.150621E-01,2.255681E-01,1.132661E-01,2.217180E-01,1.928485E-01,3.759357E-01,1.957010E-01,3.823958E-01,1.935007E-01,3.786505E-01,1.877823E-01,3.689115E-01,1.787392E-01,3.525928E-01,1.692525E-01,3.345999E-01,1.311683E-01,2.417775E-01,1.169906E-01,2.170670E-01,1.000537E-01,1.861394E-01,7.988421E-02,1.495613E-01
-8.81787,38.10000,1.133134E-01,2.249235E-01,1.180704E-01,2.345030E-01,1.161809E-01,2.307388E-01,1.985608E-01,3.910109E-01,2.010602E-01,3.976452E-01,1.984533E-01,3.935505E-01,1.922993E-01,3.832716E-01,1.827637E-01,3.659917E-01,1.730579E-01,3.476258E-01,1.345017E-01,2.523471E-01,1.195808E-01,2.258979E-01,1.018244E-01,1.937953E-01,8.087687E-02,1.548764E-01
-8.81787,38.20000,1.188824E-01,2.396463E-01,1.239400E-01,2.485100E-01,1.218867E-01,2.445862E-01,2.094534E-01,4.165134E-01,2.115902E-01,4.235985E-01,2.084272E-01,4.190153E-01,2.015836E-01,4.078043E-01,1.911891E-01,3.889040E-01,1.810693E-01,3.699401E-01,1.410899E-01,2.700505E-01,1.252409E-01,2.408334E-01,1.059730E-01,2.062694E-01,8.357824E-02,1.645926E-01
-8.81787,38.30000,1.237682E-01,2.513079E-01,1.291729E-01,2.606113E-01,1.269861E-01,2.564344E-01,2.193501E-01,4.389622E-01,2.214120E-01,4.469681E-01,2.178599E-01,4.421517E-01,2.104656E-01,4.302501E-01,1.993222E-01,4.099923E-01,1.888557E-01,3.907089E-01,1.472716E-01,2.854215E-01,1.309852E-01,2.539379E-01,1.102505E-01,2.168875E-01,8.647543E-02,1.728873E-01
-8.81787,38.40000,1.274835E-01,2.610801E-01,1.331370E-01,2.706979E-01,1.308562E-01,2.663224E-01,2.269222E-01,4.578518E-01,2.290670E-01,4.669479E-01,2.252809E-01,4.620540E-01,2.175243E-01,4.496562E-01,2.058382E-01,4.283084E-01,1.951030E-01,4.089439E-01,1.522481E-01,2.966448E-01,1.357500E-01,2.644604E-01,1.138595E-01,2.255498E-01,8.899698E-02,1.799044E-01
-8.81787,38.50000,1.310138E-01,2.719500E-01,1.368956E-01,2.819332E-01,1.345291E-01,2.773351E-01,2.338080E-01,4.788506E-01,2.358421E-01,4.892443E-01,2.322651E-01,4.843014E-01,2.242212E-01,4.713604E-01,2.120573E-01,4.488064E-01,2.009528E-01,4.286142E-01,1.570368E-01,3.078242E-01,1.400192E-01,2.759469E-01,1.174101E-01,2.349840E-01,9.151767E-02,1.876324E-01
-8.81787,38.60000,1.347960E-01,2.853528E-01,1.409319E-01,2.958207E-01,1.384724E-01,2.909319E-01,2.404685E-01,5.040721E-01,2.425719E-01,5.144022E-01,2.388058E-01,5.100760E-01,2.310926E-01,4.979811E-01,2.184606E-01,4.738912E-01,2.065139E-01,4.504179E-01,1.620196E-01,3.217254E-01,1.441696E-01,2.904425E-01,1.210931E-01,2.466317E-01,9.412692E-02,1.970741E-01
-8.81787,38.70000,1.386122E-01,3.021362E-01,1.449771E-01,3.132061E-01,1.424316E-01,3.079522E-01,2.471113E-01,5.317900E-01,2.492781E-01,5.438536E-01,2.453230E-01,5.395913E-01,2.373530E-01,5.271571E-01,2.247388E-01,5.047072E-01,2.120658E-01,4.776718E-01,1.671089E-01,3.397000E-01,1.483873E-01,3.061749E-01,1.248217E-01,2.618444E-01,9.679342E-02,2.093458E-01
-8.81787,38.80000,1.412403E-01,3.236891E-01,1.477120E-01,3.354018E-01,1.451223E-01,3.297263E-01,2.516906E-01,5.668988E-01,2.538940E-01,5.814829E-01,2.497958E-01,5.774547E-01,2.415532E-01,5.643058E-01,2.288453E-01,5.399083E-01,2.158571E-01,5.130367E-01,1.708305E-01,3.640482E-01,1.514625E-01,3.270934E-01,1.274363E-01,2.824993E-01,9.866703E-02,2.259980E-01
-8.81787,38.90000,1.425051E-01,3.501948E-01,1.489706E-01,3.609634E-01,1.463760E-01,3.555334E-01,2.539166E-01,6.122454E-01,2.560802E-01,6.302538E-01,2.518690E-01,6.267386E-01,2.434145E-01,6.128224E-01,2.304581E-01,5.859820E-01,2.175450E-01,5.592752E-01,1.727358E-01,3.969823E-01,1.530285E-01,3.555391E-01,1.286070E-01,3.067878E-01,9.949182E-02,2.464319E-01
-8.81787,39.00000,1.413200E-01,3.681377E-01,1.476865E-01,3.791755E-01,1.451291E-01,3.733892E-01,2.518585E-01,6.449736E-01,2.539176E-01,6.658277E-01,2.496684E-01,6.629562E-01,2.411535E-01,6.487033E-01,2.281622E-01,6.202594E-01,2.155184E-01,5.936353E-01,1.714417E-01,4.211678E-01,1.518386E-01,3.767853E-01,1.274389E-01,3.239902E-01,9.855064E-02,2.604973E-01
-8.81787,39.10000,1.376155E-01,3.588367E-01,1.438277E-01,3.695692E-01,1.413430E-01,3.640101E-01,2.452735E-01,6.278520E-01,2.472633E-01,6.477947E-01,2.431066E-01,6.448206E-01,2.347621E-01,6.308625E-01,2.221809E-01,6.032895E-01,2.098148E-01,5.769607E-01,1.669452E-01,4.087022E-01,1.478641E-01,3.659058E-01,1.240770E-01,3.153148E-01,9.596556E-02,2.535792E-01
-8.81787,39.20000,1.330597E-01,3.377525E-01,1.391098E-01,3.482947E-01,1.367041E-01,3.432342E-01,2.372046E-01,5.892782E-01,2.390620E-01,6.065477E-01,2.350346E-01,6.031569E-01,2.269769E-01,5.898324E-01,2.148024E-01,5.643496E-01,2.027749E-01,5.379574E-01,1.612649E-01,3.811570E-01,1.428788E-01,3.418978E-01,1.198410E-01,2.962908E-01,9.268005E-02,2.382099E-01
-8.81787,39.30000,1.282526E-01,3.146554E-01,1.341179E-01,3.258540E-01,1.317945E-01,3.203796E-01,2.286690E-01,5.520958E-01,2.303556E-01,5.665925E-01,2.263981E-01,5.628713E-01,2.185548E-01,5.503141E-01,2.067672E-01,5.270245E-01,1.952171E-01,4.999404E-01,1.550228E-01,3.549560E-01,1.374760E-01,3.195159E-01,1.151397E-01,2.756068E-01,8.904699E-02,2.206179E-01
-8.81787,39.40000,1.218929E-01,2.892222E-01,1.274218E-01,2.995079E-01,1.252266E-01,2.945643E-01,2.170974E-01,5.116185E-01,2.186849E-01,5.233350E-01,2.149200E-01,5.194557E-01,2.074253E-01,5.078942E-01,1.962168E-01,4.845878E-01,1.852990E-01,4.591942E-01,1.469117E-01,3.268053E-01,1.301529E-01,2.957361E-01,1.090918E-01,2.516432E-01,8.450811E-02,2.013822E-01
-8.81787,39.50000,1.130576E-01,2.656086E-01,1.181095E-01,2.748207E-01,1.161212E-01,2.704580E-01,2.008519E-01,4.682924E-01,2.025500E-01,4.800144E-01,1.992061E-01,4.756083E-01,1.923522E-01,4.631647E-01,1.821081E-01,4.411905E-01,1.719832E-01,4.224533E-01,1.363346E-01,3.008257E-01,1.205088E-01,2.693824E-01,1.014131E-01,2.301423E-01,7.884838E-02,1.844756E-01
-8.81787,39.60000,1.038355E-01,2.450171E-01,1.088239E-01,2.533899E-01,1.070085E-01,2.495111E-01,1.845388E-01,4.286887E-01,1.864018E-01,4.387533E-01,1.835299E-01,4.347656E-01,1.773767E-01,4.236952E-01,1.681534E-01,4.043376E-01,1.587527E-01,3.855662E-01,1.253456E-01,2.749512E-01,1.111349E-01,2.459509E-01,9.400499E-02,2.117754E-01,7.303787E-02,1.701189E-01
-8.81787,39.70000,9.699307E-02,2.277950E-01,1.016546E-01,2.366824E-01,9.991385E-02,2.330999E-01,1.724072E-01,3.982033E-01,1.742059E-01,4.067705E-01,1.716229E-01,4.029810E-01,1.659656E-01,3.927960E-01,1.574809E-01,3.752001E-01,1.485549E-01,3.567380E-01,1.168690E-01,2.538553E-01,1.039082E-01,2.279758E-01,8.776304E-02,1.963525E-01,6.839063E-02,1.572829E-01
-8.81787,39.80000,9.168345E-02,2.130508E-01,9.601863E-02,2.217943E-01,9.439015E-02,2.181009E-01,1.630451E-01,3.731828E-01,1.646995E-01,3.805350E-01,1.623104E-01,3.768590E-01,1.569472E-01,3.673022E-01,1.485344E-01,3.510248E-01,1.404879E-01,3.330532E-01,1.101759E-01,2.374168E-01,9.821429E-02,2.135074E-01,8.271259E-02,1.828954E-01,6.460073E-02,1.465360E-01
-8.81787,39.90000,8.643302E-02,1.989733E-01,9.040669E-02,2.070397E-01,8.889372E-02,2.036320E-01,1.535182E-01,3.495780E-01,1.551937E-01,3.559193E-01,1.528247E-01,3.524294E-01,1.475199E-01,3.435799E-01,1.396778E-01,3.272240E-01,1.322236E-01,3.109259E-01,1.037342E-01,2.220216E-01,9.251206E-02,2.001496E-01,7.780999E-02,1.705499E-01,6.092421E-02,1.366776E-01
-8.81787,40.00000,8.209465E-02,1.873618E-01,8.572982E-02,1.947534E-01,8.431923E-02,1.916086E-01,1.452611E-01,3.289994E-01,1.469157E-01,3.355108E-01,1.447373E-01,3.317571E-01,1.397539E-01,3.223578E-01,1.323949E-01,3.068217E-01,1.252440E-01,2.932394E-01,9.855597E-02,2.097429E-01,8.754423E-02,1.880741E-01,7.383132E-02,1.606127E-01,5.792239E-02,1.288210E-01
-8.81787,40.10000,7.860880E-02,1.791231E-01,8.209177E-02,1.860079E-01,8.075853E-02,1.830549E-01,1.388934E-01,3.133892E-01,1.404817E-01,3.193495E-01,1.384115E-01,3.157399E-01,1.336333E-01,3.067642E-01,1.266187E-01,2.920900E-01,1.196566E-01,2.790230E-01,9.448909E-02,2.013564E-01,8.359099E-02,1.794747E-01,7.063252E-02,1.535865E-01,5.543830E-02,1.231962E-01
-8.81787,40.20000,7.565525E-02,1.735464E-01,7.920773E-02,1.800990E-01,7.793219E-02,1.772715E-01,1.338775E-01,3.028597E-01,1.353690E-01,3.083787E-01,1.333522E-01,3.048383E-01,1.287036E-01,2.961141E-01,1.219394E-01,2.820027E-01,1.150855E-01,2.689184E-01,9.078263E-02,1.951352E-01,8.035959E-02,1.737764E-01,6.797971E-02,1.489060E-01,5.309501E-02,1.193519E-01
-8.81787,40.30000,7.274556E-02,1.689374E-01,7.636281E-02,1.752154E-01,7.514204E-02,1.724882E-01,1.290034E-01,2.942675E-01,1.304094E-01,2.994482E-01,1.284338E-01,2.959507E-01,1.238900E-01,2.873880E-01,1.173469E-01,2.737047E-01,1.105855E-01,2.605605E-01,8.715183E-02,1.898009E-01,7.718769E-02,1.690926E-01,6.535161E-02,1.450402E-01,5.079157E-02,1.161357E-01
-8.81787,40.40000,7.041001E-02,1.647620E-01,7.408051E-02,1.708268E-01,7.285590E-02,1.681947E-01,1.251968E-01,2.866835E-01,1.265710E-01,2.916473E-01,1.246084E-01,2.881887E-01,1.201072E-01,2.797251E-01,1.137064E-01,2.663850E-01,1.069897E-01,2.531587E-01,8.429128E-02,1.852205E-01,7.464446E-02,1.650453E-01,6.300166E-02,1.417028E-01,4.888740E-02,1.130393E-01
-8.81787,40.50000,6.804849E-02,1.597256E-01,7.158998E-02,1.662264E-01,7.034960E-02,1.636993E-01,1.214085E-01,2.788484E-01,1.228153E-01,2.837353E-01,1.208718E-01,2.803457E-01,1.164025E-01,2.719716E-01,1.101315E-01,2.589804E-01,1.034563E-01,2.456610E-01,8.149346E-02,1.803771E-01,7.215259E-02,1.608295E-01,6.068581E-02,1.382853E-01,4.704111E-02,1.096501E-01
-8.81787,40.60000,6.585573E-02,1.551649E-01,6.922386E-02,1.620656E-01,6.803025E-02,1.596301E-01,1.179258E-01,2.718317E-01,1.193677E-01,2.766671E-01,1.174246E-01,2.733089E-01,1.129624E-01,2.649560E-01,1.067184E-01,2.522356E-01,1.001457E-01,2.388012E-01,7.886402E-02,1.758861E-01,6.980085E-02,1.569109E-01,5.850735E-02,1.345416E-01,4.529928E-02,1.064522E-01
-8.81787,40.70000,6.390416E-02,1.516553E-01,6.711617E-02,1.588472E-01,6.596354E-02,1.561847E-01,1.149278E-01,2.666729E-01,1.164074E-01,2.715303E-01,1.144327E-01,2.681420E-01,1.099262E-01,2.596784E-01,1.034907E-01,2.470620E-01,9.716503E-02,2.334874E-01,7.650324E-02,1.725368E-01,6.766858E-02,1.539355E-01,5.652444E-02,1.314898E-01,4.369935E-02,1.039027E-01
-8.81787,40.80000,6.201106E-02,1.479787E-01,6.506819E-02,1.549788E-01,6.395517E-02,1.522838E-01,1.121362E-01,2.614021E-01,1.137158E-01,2.664105E-01,1.116788E-01,2.629495E-01,1.070174E-01,2.542599E-01,1.004206E-01,2.416692E-01,9.427366E-02,2.279326E-01,7.419746E-02,1.688432E-01,6.558035E-02,1.506414E-01,5.459061E-02,1.281421E-01,4.214493E-02,1.011466E-01
-8.81787,40.90000,6.015296E-02,1.442458E-01,6.305531E-02,1.509078E-01,6.198223E-02,1.483138E-01,1.095284E-01,2.563587E-01,1.112425E-01,2.616756E-01,1.091119E-01,2.580421E-01,1.040894E-01,2.489647E-01,9.747932E-02,2.362941E-01,9.130424E-02,2.223835E-01,7.196378E-02,1.650338E-01,6.343431E-02,1.472133E-01,5.272565E-02,1.247279E-01,4.065080E-02,9.835912E-02
-8.81787,41.00000,5.854314E-02,1.406595E-01,6.130706E-02,1.470043E-01,6.026775E-02,1.445034E-01,1.074991E-01,2.520308E-01,1.093743E-01,2.577585E-01,1.070332E-01,2.537571E-01,1.016463E-01,2.440292E-01,9.494553E-02,2.309393E-01,8.870886E-02,2.169589E-01,6.999405E-02,1.612078E-01,6.148293E-02,1.437070E-01,5.105400E-02,1.212692E-01,3.930043E-02,9.551987E-02
-8.81787,41.10000,5.706546E-02,1.366295E-01,5.970411E-02,1.426642E-01,5.869318E-02,1.402556E-01,1.055826E-01,2.473008E-01,1.077131E-01,2.533975E-01,1.050441E-01,2.488558E-01,9.938903E-02,2.383623E-01,9.258665E-02,2.242198E-01,8.628616E-02,2.107561E-01,6.816052E-02,1.566759E-01,5.967024E-02,1.395798E-01,4.950417E-02,1.172995E-01,3.800361E-02,9.228867E-02
-8.81787,41.20000,5.565079E-02,1.319126E-01,5.815265E-02,1.375921E-01,5.717149E-02,1.352889E-01,1.036032E-01,2.411292E-01,1.058226E-01,2.474358E-01,1.030192E-01,2.425145E-01,9.717099E-02,2.314807E-01,9.030968E-02,2.164162E-01,8.398374E-02,2.036732E-01,6.645048E-02,1.514480E-01,5.797904E-02,1.345888E-01,4.806846E-02,1.128938E-01,3.676494E-02,8.875775E-02
-8.81787,41.30000,5.403781E-02,1.267439E-01,5.653063E-02,1.320244E-01,5.558224E-02,1.298406E-01,1.009944E-01,2.333209E-01,1.031947E-01,2.395042E-01,1.004091E-01,2.345131E-01,9.460451E-02,2.223196E-01,8.784657E-02,2.076024E-01,8.158288E-02,1.954286E-01,6.470987E-02,1.457839E-01,5.631330E-02,1.289166E-01,4.669581E-02,1.082678E-01,3.559331E-02,8.512727E-02
-8.81787,41.40000,5.260770E-02,1.221844E-01,5.511046E-02,1.271399E-01,5.419059E-02,1.250595E-01,9.817061E-02,2.239580E-01,1.002124E-01,2.305127E-01,9.756553E-02,2.250832E-01,9.202757E-02,2.132721E-01,8.552429E-02,1.993526E-01,7.941602E-02,1.874584E-01,6.308983E-02,1.409048E-01,5.490880E-02,1.240244E-01,4.556258E-02,1.043555E-01,3.461216E-02,8.204637E-02
