#,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.25.0-git8d6ee50a21', start_date='2026-03-08T19:42:16', checksum=350676187, kind='quantile-0.05', investigation_time=1.0"
lon,lat,0.002105~PGA,0.002105~SA(0.05),0.002105~SA(0.1),0.002105~SA(0.15),0.002105~SA(0.2),0.002105~SA(0.25),0.002105~SA(0.3),0.002105~SA(0.35),0.002105~SA(0.4),0.002105~SA(0.5),0.002105~SA(0.6),0.002105~SA(0.75),0.002105~SA(1.0),0.000404~PGA,0.000404~SA(0.05),0.000404~SA(0.1),0.000404~SA(0.15),0.000404~SA(0.2),0.000404~SA(0.25),0.000404~SA(0.3),0.000404~SA(0.35),0.000404~SA(0.4),0.000404~SA(0.5),0.000404~SA(0.6),0.000404~SA(0.75),0.000404~SA(1.0)
-9.01787,38.50000,1.005859E-01,1.055915E-01,1.037218E-01,1.796464E-01,1.815062E-01,1.787024E-01,1.724320E-01,1.632570E-01,1.534440E-01,1.236959E-01,1.093373E-01,9.213570E-02,7.131107E-02,2.075099E-01,2.162870E-01,2.125387E-01,3.677843E-01,3.733532E-01,3.687907E-01,3.580695E-01,3.408529E-01,3.216445E-01,2.452234E-01,2.190006E-01,1.860092E-01,1.467440E-01
-9.01787,38.60000,1.007040E-01,1.056942E-01,1.038208E-01,1.800929E-01,1.817313E-01,1.788123E-01,1.724843E-01,1.632074E-01,1.534382E-01,1.242491E-01,1.097355E-01,9.229539E-02,7.123313E-02,2.134639E-01,2.220455E-01,2.182842E-01,3.790638E-01,3.851469E-01,3.804748E-01,3.694493E-01,3.512257E-01,3.323852E-01,2.534260E-01,2.261018E-01,1.929383E-01,1.519813E-01
-9.01787,38.70000,1.005226E-01,1.054385E-01,1.035793E-01,1.799964E-01,1.814680E-01,1.784708E-01,1.720962E-01,1.627249E-01,1.530475E-01,1.244249E-01,1.098476E-01,9.218040E-02,7.100136E-02,2.231096E-01,2.324382E-01,2.284037E-01,3.945241E-01,4.008058E-01,3.961214E-01,3.853211E-01,3.670560E-01,3.462797E-01,2.659141E-01,2.369660E-01,2.025900E-01,1.600014E-01
-9.01787,38.80000,1.003456E-01,1.051857E-01,1.033386E-01,1.799458E-01,1.812682E-01,1.781813E-01,1.717163E-01,1.621877E-01,1.526110E-01,1.244685E-01,1.098529E-01,9.191914E-02,7.067122E-02,2.310365E-01,2.445626E-01,2.394480E-01,4.138730E-01,4.208246E-01,4.165304E-01,4.059598E-01,3.869466E-01,3.638359E-01,2.759438E-01,2.481293E-01,2.106053E-01,1.642994E-01
-9.01787,38.90000,9.992295E-02,1.046719E-01,1.028439E-01,1.794521E-01,1.806452E-01,1.774873E-01,1.709210E-01,1.612264E-01,1.517825E-01,1.240146E-01,1.094348E-01,9.129512E-02,7.008380E-02,2.401650E-01,2.465894E-01,2.430587E-01,4.263569E-01,4.341556E-01,4.271881E-01,4.112673E-01,3.880043E-01,3.774298E-01,2.899561E-01,2.527108E-01,2.141583E-01,1.709522E-01
-9.01787,39.00000,9.873103E-02,1.033986E-01,1.015961E-01,1.775374E-01,1.786499E-01,1.754540E-01,1.688299E-01,1.590646E-01,1.497949E-01,1.224990E-01,1.080485E-01,8.998347E-02,6.897350E-02,2.427774E-01,2.482329E-01,2.452391E-01,4.140041E-01,4.209521E-01,4.157785E-01,4.041344E-01,3.862171E-01,3.654646E-01,2.806523E-01,2.456832E-01,2.127399E-01,1.681326E-01
-9.01787,39.10000,9.656367E-02,1.011501E-01,9.938693E-02,1.737490E-01,1.748680E-01,1.717203E-01,1.651582E-01,1.556216E-01,1.464491E-01,1.198429E-01,1.056522E-01,8.796890E-02,6.736130E-02,2.292556E-01,2.398982E-01,2.360978E-01,3.986951E-01,4.046048E-01,4.002396E-01,3.903091E-01,3.749467E-01,3.501169E-01,2.648510E-01,2.366026E-01,2.033873E-01,1.595457E-01
-9.01787,39.20000,9.365437E-02,9.812027E-02,9.641173E-02,1.686461E-01,1.698761E-01,1.667705E-01,1.603717E-01,1.512803E-01,1.421488E-01,1.164221E-01,1.026061E-01,8.545471E-02,6.539788E-02,2.171116E-01,2.290108E-01,2.241295E-01,3.838416E-01,3.891108E-01,3.851336E-01,3.760576E-01,3.592490E-01,3.358699E-01,2.533104E-01,2.279974E-01,1.936702E-01,1.516240E-01
-9.01787,39.30000,9.092711E-02,9.527010E-02,9.361342E-02,1.636112E-01,1.647912E-01,1.619919E-01,1.560440E-01,1.470920E-01,1.381497E-01,1.130986E-01,9.934869E-02,8.297862E-02,6.307937E-02,2.079847E-01,2.181976E-01,2.138771E-01,3.716495E-01,3.763137E-01,3.723742E-01,3.617651E-01,3.445894E-01,3.240429E-01,2.442080E-01,2.192744E-01,1.848659E-01,1.451046E-01
-9.01787,39.40000,8.768356E-02,9.175581E-02,9.008213E-02,1.592733E-01,1.596395E-01,1.562639E-01,1.496877E-01,1.406545E-01,1.324990E-01,1.082384E-01,9.520055E-02,7.882935E-02,5.992299E-02,1.972557E-01,2.052225E-01,2.016219E-01,3.507753E-01,3.551646E-01,3.506730E-01,3.405835E-01,3.216063E-01,3.057639E-01,2.313603E-01,2.067354E-01,1.743990E-01,1.369795E-01
-9.01787,39.50000,8.323254E-02,8.709569E-02,8.557955E-02,1.496067E-01,1.506984E-01,1.480054E-01,1.423182E-01,1.342147E-01,1.264200E-01,1.018141E-01,8.986672E-02,7.473227E-02,5.744777E-02,1.796625E-01,1.869561E-01,1.838566E-01,3.168451E-01,3.215722E-01,3.173255E-01,3.074058E-01,2.917669E-01,2.772695E-01,2.101788E-01,1.871538E-01,1.582973E-01,1.249093E-01
-9.01787,39.60000,7.401022E-02,7.758319E-02,7.632683E-02,1.322705E-01,1.338033E-01,1.317796E-01,1.270268E-01,1.201484E-01,1.130300E-01,9.142561E-02,8.045274E-02,6.751738E-02,5.188468E-02,1.596929E-01,1.661474E-01,1.635419E-01,2.801372E-01,2.848860E-01,2.815773E-01,2.731276E-01,2.598279E-01,2.462497E-01,1.868078E-01,1.662395E-01,1.419512E-01,1.124236E-01
-9.01787,39.70000,6.710111E-02,7.047983E-02,6.927314E-02,1.199882E-01,1.216121E-01,1.199742E-01,1.158284E-01,1.097792E-01,1.031243E-01,8.308209E-02,7.347929E-02,6.171084E-02,4.747802E-02,1.451627E-01,1.518079E-01,1.492331E-01,2.537952E-01,2.579362E-01,2.550358E-01,2.476613E-01,2.368547E-01,2.225423E-01,1.699877E-01,1.512641E-01,1.295655E-01,1.025238E-01
-9.01787,39.80000,6.197343E-02,6.492805E-02,6.384546E-02,1.108492E-01,1.124267E-01,1.110076E-01,1.072153E-01,1.012315E-01,9.547397E-02,7.667093E-02,6.805937E-02,5.691732E-02,4.398266E-02,1.324450E-01,1.387829E-01,1.362077E-01,2.367105E-01,2.400062E-01,2.378443E-01,2.321214E-01,2.187498E-01,2.069713E-01,1.560411E-01,1.409097E-01,1.185345E-01,9.332754E-02
-9.01787,39.90000,5.651780E-02,5.904620E-02,5.808949E-02,1.003697E-01,1.019470E-01,1.006724E-01,9.712198E-02,9.189633E-02,8.662388E-02,6.995136E-02,6.206136E-02,5.195725E-02,4.037632E-02,1.222623E-01,1.263135E-01,1.243012E-01,2.154753E-01,2.187512E-01,2.153135E-01,2.071285E-01,1.956259E-01,1.869306E-01,1.436441E-01,1.281384E-01,1.073889E-01,8.567102E-02
-9.01787,40.00000,5.331503E-02,5.581100E-02,5.491701E-02,9.463298E-02,9.605229E-02,9.484147E-02,9.150393E-02,8.661806E-02,8.152811E-02,6.609285E-02,5.834321E-02,4.898632E-02,3.805320E-02,1.160355E-01,1.200810E-01,1.183676E-01,2.014079E-01,2.038373E-01,2.008155E-01,1.938727E-01,1.842413E-01,1.738699E-01,1.372130E-01,1.194056E-01,1.022128E-01,8.047584E-02
-9.01787,40.10000,5.063485E-02,5.316727E-02,5.232288E-02,8.995683E-02,9.122264E-02,9.003850E-02,8.685663E-02,8.223048E-02,7.729229E-02,6.257485E-02,5.521573E-02,4.645589E-02,3.590104E-02,1.092962E-01,1.149043E-01,1.130152E-01,1.918478E-01,1.937297E-01,1.909412E-01,1.847912E-01,1.756307E-01,1.648837E-01,1.287607E-01,1.134879E-01,9.671637E-02,7.487043E-02
-9.01787,40.20000,4.772919E-02,5.027989E-02,4.944324E-02,8.507205E-02,8.623242E-02,8.505563E-02,8.198956E-02,7.760023E-02,7.279362E-02,5.881751E-02,5.198024E-02,4.372939E-02,3.370109E-02,1.036072E-01,1.098180E-01,1.080199E-01,1.840521E-01,1.857200E-01,1.830389E-01,1.765418E-01,1.669278E-01,1.566922E-01,1.219737E-01,1.084999E-01,9.094723E-02,7.034226E-02
-9.01787,40.30000,4.581085E-02,4.823156E-02,4.740582E-02,8.205269E-02,8.310380E-02,8.186544E-02,7.879831E-02,7.450234E-02,6.974589E-02,5.631200E-02,4.976285E-02,4.168052E-02,3.210380E-02,1.000942E-01,1.060484E-01,1.038404E-01,1.797351E-01,1.812915E-01,1.779194E-01,1.707337E-01,1.611492E-01,1.507893E-01,1.181908E-01,1.046364E-01,8.699468E-02,6.708251E-02
-9.01787,40.40000,4.419738E-02,4.649523E-02,4.570029E-02,7.939208E-02,8.031700E-02,7.903419E-02,7.598603E-02,7.166360E-02,6.711322E-02,5.408449E-02,4.778636E-02,3.987774E-02,3.070813E-02,9.739240E-02,1.026239E-01,1.005624E-01,1.763222E-01,1.774447E-01,1.735411E-01,1.661141E-01,1.560981E-01,1.460127E-01,1.153392E-01,1.014978E-01,8.404652E-02,6.428927E-02
-9.01787,40.50000,4.283180E-02,4.502025E-02,4.424961E-02,7.744870E-02,7.832884E-02,7.693697E-02,7.377774E-02,6.927442E-02,6.488018E-02,5.220117E-02,4.606748E-02,3.830064E-02,2.945896E-02,9.539837E-02,1.001411E-01,9.817571E-02,1.744171E-01,1.756660E-01,1.713005E-01,1.632547E-01,1.522325E-01,1.424982E-01,1.131111E-01,9.907373E-02,8.157435E-02,6.197970E-02
-9.01787,40.60000,4.163864E-02,4.372833E-02,4.297926E-02,7.588882E-02,7.677082E-02,7.525410E-02,7.181975E-02,6.722721E-02,6.279267E-02,5.051005E-02,4.448275E-02,3.687320E-02,2.832183E-02,9.377277E-02,9.813255E-02,9.624249E-02,1.733639E-01,1.753279E-01,1.703644E-01,1.614165E-01,1.494288E-01,1.396805E-01,1.110853E-01,9.698422E-02,7.936131E-02,5.993500E-02
-9.01787,40.70000,4.045138E-02,4.243834E-02,4.171154E-02,7.435963E-02,7.525613E-02,7.363543E-02,6.992267E-02,6.527012E-02,6.078398E-02,4.890753E-02,4.289814E-02,3.553121E-02,2.724729E-02,9.212230E-02,9.626152E-02,9.443659E-02,1.725399E-01,1.750596E-01,1.699402E-01,1.599278E-01,1.469843E-01,1.369953E-01,1.090847E-01,9.494402E-02,7.723352E-02,5.799675E-02
-9.01787,41.20000,3.582253E-02,3.757647E-02,3.693863E-02,6.837662E-02,6.968360E-02,6.774889E-02,6.355178E-02,5.855424E-02,5.372577E-02,4.278787E-02,3.691402E-02,3.028985E-02,2.282462E-02,8.749183E-02,9.100143E-02,8.922869E-02,1.832648E-01,1.903517E-01,1.815956E-01,1.643151E-01,1.453182E-01,1.295693E-01,1.012828E-01,8.542296E-02,6.815179E-02,4.952362E-02
-9.01787,41.30000,3.481209E-02,3.654153E-02,3.592673E-02,6.649477E-02,6.784571E-02,6.602599E-02,6.198616E-02,5.714628E-02,5.242908E-02,4.179008E-02,3.600232E-02,2.945315E-02,2.215868E-02,8.676428E-02,9.045590E-02,8.865617E-02,1.820542E-01,1.895006E-01,1.807836E-01,1.637965E-01,1.458742E-01,1.291329E-01,9.989881E-02,8.355808E-02,6.645098E-02,4.801215E-02
-9.01787,41.40000,3.418265E-02,3.590523E-02,3.530236E-02,6.540366E-02,6.673005E-02,6.492823E-02,6.094261E-02,5.617227E-02,5.150956E-02,4.110618E-02,3.538774E-02,2.889642E-02,2.169597E-02,8.503722E-02,8.860193E-02,8.685168E-02,1.780914E-01,1.853793E-01,1.769648E-01,1.604897E-01,1.430821E-01,1.268342E-01,9.881330E-02,8.262181E-02,6.584176E-02,4.742906E-02
-9.01787,41.50000,3.383270E-02,3.557382E-02,3.497416E-02,6.490375E-02,6.613398E-02,6.428070E-02,6.026746E-02,5.549663E-02,5.084755E-02,4.066663E-02,3.502060E-02,2.856899E-02,2.139989E-02,8.295815E-02,8.620638E-02,8.456765E-02,1.712189E-01,1.778277E-01,1.700593E-01,1.548365E-01,1.379452E-01,1.236853E-01,9.824730E-02,8.248838E-02,6.608902E-02,4.757809E-02
-9.01787,41.60000,3.350615E-02,3.527986E-02,3.468249E-02,6.410762E-02,6.518445E-02,6.332482E-02,5.940272E-02,5.476590E-02,5.024362E-02,4.037940E-02,3.480943E-02,2.837603E-02,2.120247E-02,8.171768E-02,8.493754E-02,8.335087E-02,1.633218E-01,1.687519E-01,1.624357E-01,1.493022E-01,1.341871E-01,1.217969E-01,9.806547E-02,8.280555E-02,6.665301E-02,4.799668E-02
-9.01787,41.70000,3.330361E-02,3.510936E-02,3.451236E-02,6.337487E-02,6.428400E-02,6.245781E-02,5.869719E-02,5.423195E-02,4.985450E-02,4.027697E-02,3.474917E-02,2.830729E-02,2.109073E-02,8.105236E-02,8.430676E-02,8.274110E-02,1.572591E-01,1.617113E-01,1.565303E-01,1.454030E-01,1.317586E-01,1.207907E-01,9.801253E-02,8.343251E-02,6.746058E-02,4.862146E-02
-9.01787,41.80000,3.322272E-02,3.506119E-02,3.446189E-02,6.273688E-02,6.344762E-02,6.168910E-02,5.814358E-02,5.387909E-02,4.965360E-02,4.033162E-02,3.482070E-02,2.835179E-02,2.106425E-02,8.079914E-02,8.402530E-02,8.252518E-02,1.524830E-01,1.562153E-01,1.518429E-01,1.427401E-01,1.302997E-01,1.204075E-01,9.823500E-02,8.426633E-02,6.839566E-02,4.937133E-02
-9.01787,41.90000,3.326775E-02,3.513175E-02,3.452777E-02,6.246498E-02,6.302231E-02,6.130411E-02,5.791180E-02,5.377891E-02,4.965097E-02,4.049423E-02,3.496558E-02,2.845092E-02,2.107733E-02,8.089700E-02,8.318241E-02,8.183189E-02,1.503976E-01,1.533817E-01,1.496991E-01,1.416034E-01,1.298927E-01,1.206388E-01,9.749562E-02,8.345073E-02,6.824040E-02,5.005509E-02
-9.01787,42.00000,3.329587E-02,3.518390E-02,3.457615E-02,6.214108E-02,6.251993E-02,6.087131E-02,5.766201E-02,5.366899E-02,4.963462E-02,4.063937E-02,3.510261E-02,2.855234E-02,2.109710E-02,7.894291E-02,8.285384E-02,8.136443E-02,1.490189E-01,1.513280E-01,1.480610E-01,1.383507E-01,1.282875E-01,1.186791E-01,9.571532E-02,8.224627E-02,6.721744E-02,4.988284E-02
-9.01787,42.10000,3.333342E-02,3.523888E-02,3.462717E-02,6.196882E-02,6.220810E-02,6.060389E-02,5.751901E-02,5.362031E-02,4.964907E-02,4.077581E-02,3.522855E-02,2.864773E-02,2.112139E-02,7.784863E-02,8.113628E-02,7.966688E-02,1.439153E-01,1.467872E-01,1.426877E-01,1.358418E-01,1.259870E-01,1.167401E-01,9.379807E-02,8.072929E-02,6.613389E-02,4.899348E-02
-9.01787,42.20000,3.342498E-02,3.533415E-02,3.472007E-02,6.192008E-02,6.201578E-02,6.044641E-02,5.746832E-02,5.364690E-02,4.973065E-02,4.095504E-02,3.539066E-02,2.877682E-02,2.106876E-02,7.640918E-02,8.013307E-02,7.873530E-02,1.409740E-01,1.429497E-01,1.392856E-01,1.317093E-01,1.228891E-01,1.139768E-01,9.180983E-02,7.927373E-02,6.506533E-02,4.809931E-02
-8.91787,36.90000,1.132075E-01,1.167936E-01,1.151880E-01,1.968313E-01,2.039443E-01,2.056479E-01,2.014722E-01,1.922798E-01,1.819079E-01,1.550346E-01,1.401605E-01,1.191522E-01,9.491761E-02,2.001274E-01,2.076035E-01,2.042787E-01,3.523214E-01,3.610838E-01,3.620022E-01,3.541997E-01,3.386904E-01,3.194294E-01,2.700828E-01,2.449012E-01,2.153872E-01,1.799349E-01
-8.91787,37.00000,1.099697E-01,1.139227E-01,1.123492E-01,1.915320E-01,1.976772E-01,1.988623E-01,1.947624E-01,1.859499E-01,1.756261E-01,1.496397E-01,1.349431E-01,1.143793E-01,9.090924E-02,1.926618E-01,1.998663E-01,1.966509E-01,3.403716E-01,3.477891E-01,3.481490E-01,3.406335E-01,3.235797E-01,3.064599E-01,2.576128E-01,2.336485E-01,2.055905E-01,1.708392E-01
-8.91787,37.10000,1.061966E-01,1.105550E-01,1.090275E-01,1.852822E-01,1.905451E-01,1.913010E-01,1.873641E-01,1.790124E-01,1.687540E-01,1.437978E-01,1.287700E-01,1.093745E-01,8.679963E-02,1.858775E-01,1.928225E-01,1.897175E-01,3.273863E-01,3.345358E-01,3.342666E-01,3.256669E-01,3.095097E-01,2.945116E-01,2.461627E-01,2.233441E-01,1.957927E-01,1.619376E-01
-8.91787,37.20000,1.013499E-01,1.058300E-01,1.041239E-01,1.771215E-01,1.817224E-01,1.822254E-01,1.785930E-01,1.708625E-01,1.607450E-01,1.369414E-01,1.218362E-01,1.038510E-01,8.240233E-02,1.775839E-01,1.841022E-01,1.811726E-01,3.112302E-01,3.171782E-01,3.164751E-01,3.084845E-01,2.935350E-01,2.791012E-01,2.332524E-01,2.119073E-01,1.840374E-01,1.517096E-01
-8.91787,37.30000,9.539452E-02,9.931301E-02,9.776103E-02,1.669805E-01,1.712058E-01,1.716587E-01,1.684871E-01,1.615457E-01,1.516446E-01,1.278211E-01,1.141889E-01,9.783799E-02,7.739578E-02,1.664635E-01,1.722054E-01,1.695755E-01,2.895109E-01,2.948703E-01,2.941937E-01,2.872200E-01,2.739344E-01,2.596520E-01,2.173475E-01,1.977545E-01,1.705455E-01,1.404779E-01
-8.91787,37.40000,9.118789E-02,9.474482E-02,9.329326E-02,1.598318E-01,1.636813E-01,1.639996E-01,1.610753E-01,1.539386E-01,1.449252E-01,1.210233E-01,1.084479E-01,9.304485E-02,7.331523E-02,1.588526E-01,1.651446E-01,1.626656E-01,2.765580E-01,2.811991E-01,2.802060E-01,2.736693E-01,2.613164E-01,2.471223E-01,2.061696E-01,1.859251E-01,1.607734E-01,1.320859E-01
-8.91787,37.50000,8.931437E-02,9.278696E-02,9.136119E-02,1.566185E-01,1.602634E-01,1.602830E-01,1.571390E-01,1.496451E-01,1.413976E-01,1.172344E-01,1.051735E-01,8.989280E-02,7.087575E-02,1.568751E-01,1.634925E-01,1.610021E-01,2.737022E-01,2.775826E-01,2.758826E-01,2.690947E-01,2.567989E-01,2.426038E-01,2.006910E-01,1.798872E-01,1.554235E-01,1.270723E-01
-8.91787,37.60000,8.789495E-02,9.131934E-02,8.991209E-02,1.540983E-01,1.577208E-01,1.574398E-01,1.538006E-01,1.464629E-01,1.387117E-01,1.143207E-01,1.026432E-01,8.747625E-02,6.902095E-02,1.567415E-01,1.634543E-01,1.609367E-01,2.739636E-01,2.775371E-01,2.752758E-01,2.681241E-01,2.556631E-01,2.415037E-01,1.968641E-01,1.762132E-01,1.520988E-01,1.238934E-01
-8.91787,37.70000,8.761807E-02,9.112106E-02,8.969878E-02,1.538729E-01,1.572306E-01,1.565663E-01,1.527053E-01,1.453273E-01,1.376391E-01,1.129443E-01,1.013814E-01,8.624110E-02,6.804927E-02,1.602040E-01,1.667434E-01,1.641171E-01,2.803571E-01,2.838922E-01,2.810354E-01,2.732482E-01,2.601891E-01,2.459936E-01,1.973998E-01,1.764637E-01,1.519630E-01,1.233392E-01
-8.91787,37.80000,8.967426E-02,9.340608E-02,9.195811E-02,1.587225E-01,1.612829E-01,1.601877E-01,1.558531E-01,1.478531E-01,1.399073E-01,1.135129E-01,1.025000E-01,8.698402E-02,6.863032E-02,1.691315E-01,1.757119E-01,1.728486E-01,2.973258E-01,3.011864E-01,2.976165E-01,2.887972E-01,2.744648E-01,2.599646E-01,2.051645E-01,1.835186E-01,1.572403E-01,1.269971E-01
-8.91787,37.90000,9.231095E-02,9.647904E-02,9.482614E-02,1.626011E-01,1.653614E-01,1.642579E-01,1.605318E-01,1.532380E-01,1.442959E-01,1.130723E-01,1.018793E-01,8.742148E-02,6.979984E-02,1.809177E-01,1.881971E-01,1.850531E-01,3.208116E-01,3.257726E-01,3.216358E-01,3.114411E-01,2.953878E-01,2.802635E-01,2.140242E-01,1.933876E-01,1.658878E-01,1.333938E-01
-8.91787,38.00000,9.501319E-02,9.930947E-02,9.769968E-02,1.663882E-01,1.688548E-01,1.673133E-01,1.629094E-01,1.553044E-01,1.467452E-01,1.143514E-01,1.026739E-01,8.778273E-02,6.985392E-02,1.966998E-01,2.051579E-01,2.015118E-01,3.455197E-01,3.509559E-01,3.478900E-01,3.398808E-01,3.234589E-01,3.066324E-01,2.183387E-01,1.970096E-01,1.690261E-01,1.373448E-01
-8.91787,38.10000,9.850244E-02,1.032314E-01,1.014823E-01,1.731875E-01,1.750806E-01,1.729427E-01,1.678533E-01,1.598047E-01,1.506841E-01,1.175341E-01,1.050010E-01,8.940025E-02,7.055682E-02,1.979639E-01,2.063369E-01,2.027676E-01,3.512661E-01,3.563544E-01,3.520783E-01,3.417513E-01,3.234833E-01,3.065860E-01,2.286025E-01,2.054281E-01,1.754131E-01,1.406278E-01
-8.91787,38.20000,1.020296E-01,1.071629E-01,1.052726E-01,1.808592E-01,1.830441E-01,1.805033E-01,1.745067E-01,1.655871E-01,1.559316E-01,1.237749E-01,1.099932E-01,9.323741E-02,7.262705E-02,2.012351E-01,2.097790E-01,2.061460E-01,3.564458E-01,3.615925E-01,3.572696E-01,3.469457E-01,3.291915E-01,3.114989E-01,2.368894E-01,2.117433E-01,1.797309E-01,1.419732E-01
-8.91787,38.30000,1.018228E-01,1.069139E-01,1.050202E-01,1.808895E-01,1.827976E-01,1.801209E-01,1.740545E-01,1.650328E-01,1.553957E-01,1.239811E-01,1.098621E-01,9.296816E-02,7.237385E-02,2.032333E-01,2.118984E-01,2.082067E-01,3.600397E-01,3.651336E-01,3.606915E-01,3.503421E-01,3.329759E-01,3.146807E-01,2.394066E-01,2.139201E-01,1.815086E-01,1.432951E-01
-8.91787,38.40000,1.017652E-01,1.069217E-01,1.050166E-01,1.810801E-01,1.827726E-01,1.799526E-01,1.738093E-01,1.647527E-01,1.550504E-01,1.243330E-01,1.100295E-01,9.296035E-02,7.215336E-02,2.060892E-01,2.148797E-01,2.111248E-01,3.651092E-01,3.703018E-01,3.657452E-01,3.552758E-01,3.381573E-01,3.192689E-01,2.425865E-01,2.166823E-01,1.841103E-01,1.451582E-01
-8.91787,38.50000,1.019517E-01,1.071105E-01,1.051959E-01,1.817197E-01,1.832144E-01,1.802690E-01,1.740493E-01,1.648850E-01,1.551659E-01,1.250311E-01,1.105208E-01,9.321370E-02,7.211033E-02,2.100027E-01,2.189497E-01,2.151325E-01,3.718016E-01,3.771956E-01,3.725276E-01,3.619199E-01,3.446783E-01,3.254523E-01,2.475003E-01,2.209798E-01,1.879208E-01,1.481973E-01
-8.91787,38.60000,1.020876E-01,1.072200E-01,1.053040E-01,1.823022E-01,1.836520E-01,1.805875E-01,1.742631E-01,1.649622E-01,1.552477E-01,1.256797E-01,1.109841E-01,9.342871E-02,7.207962E-02,2.154864E-01,2.242295E-01,2.204114E-01,3.822646E-01,3.883049E-01,3.835577E-01,3.725746E-01,3.542813E-01,3.354360E-01,2.550251E-01,2.275353E-01,1.943911E-01,1.530617E-01
-8.91787,38.70000,1.019464E-01,1.069927E-01,1.050901E-01,1.823642E-01,1.836090E-01,1.804643E-01,1.740648E-01,1.646426E-01,1.549774E-01,1.259557E-01,1.111896E-01,9.337781E-02,7.190683E-02,2.246085E-01,2.339035E-01,2.300114E-01,3.970090E-01,4.035729E-01,3.989973E-01,3.879986E-01,3.694194E-01,3.489230E-01,2.673373E-01,2.378701E-01,2.037613E-01,1.604692E-01
-8.91787,38.80000,1.019063E-01,1.068705E-01,1.049809E-01,1.825978E-01,1.837147E-01,1.804808E-01,1.739755E-01,1.643897E-01,1.547815E-01,1.262115E-01,1.113884E-01,9.325559E-02,7.168394E-02,2.327489E-01,2.418494E-01,2.371745E-01,4.183735E-01,4.255007E-01,4.207771E-01,4.077984E-01,3.845619E-01,3.678894E-01,2.785448E-01,2.508089E-01,2.094035E-01,1.662121E-01
-8.91787,38.90000,1.015337E-01,1.063936E-01,1.045232E-01,1.822162E-01,1.831917E-01,1.798829E-01,1.732823E-01,1.635424E-01,1.540375E-01,1.258180E-01,1.110496E-01,9.267081E-02,7.113447E-02,2.432361E-01,2.492170E-01,2.458052E-01,4.225153E-01,4.301953E-01,4.236168E-01,4.108046E-01,3.908141E-01,3.739971E-01,2.872673E-01,2.503797E-01,2.160792E-01,1.713506E-01
-8.91787,39.00000,1.002576E-01,1.050190E-01,1.031792E-01,1.801272E-01,1.809931E-01,1.776598E-01,1.710302E-01,1.612470E-01,1.519255E-01,1.242057E-01,1.096005E-01,9.129315E-02,6.999335E-02,2.424541E-01,2.506624E-01,2.474078E-01,4.164701E-01,4.232033E-01,4.181978E-01,4.069642E-01,3.895216E-01,3.673084E-01,2.800138E-01,2.469193E-01,2.123645E-01,1.678377E-01
-8.91787,39.10000,9.791818E-02,1.025863E-01,1.007899E-01,1.760063E-01,1.768540E-01,1.735761E-01,1.670290E-01,1.574108E-01,1.483058E-01,1.213355E-01,1.070305E-01,8.912547E-02,6.828120E-02,2.313941E-01,2.414713E-01,2.376351E-01,4.030720E-01,4.089817E-01,4.046014E-01,3.947171E-01,3.784332E-01,3.540576E-01,2.674878E-01,2.392149E-01,2.046576E-01,1.608886E-01
-8.91787,39.20000,9.490624E-02,9.944899E-02,9.771070E-02,1.706766E-01,1.716009E-01,1.684130E-01,1.619374E-01,1.528560E-01,1.437959E-01,1.178017E-01,1.038662E-01,8.653148E-02,6.625827E-02,2.207333E-01,2.327275E-01,2.280039E-01,3.893489E-01,3.947149E-01,3.906409E-01,3.814668E-01,3.638822E-01,3.410254E-01,2.574269E-01,2.311033E-01,1.969004E-01,1.539822E-01
-8.91787,39.30000,9.209283E-02,9.652121E-02,9.483420E-02,1.654277E-01,1.662786E-01,1.632815E-01,1.573975E-01,1.484919E-01,1.395104E-01,1.143829E-01,1.004492E-01,8.400557E-02,6.382623E-02,2.117194E-01,2.223451E-01,2.178731E-01,3.773692E-01,3.821257E-01,3.779647E-01,3.671812E-01,3.496629E-01,3.294020E-01,2.485588E-01,2.227062E-01,1.882416E-01,1.475838E-01
-8.91787,39.40000,8.869768E-02,9.334123E-02,9.156790E-02,1.606871E-01,1.615303E-01,1.588490E-01,1.520391E-01,1.426196E-01,1.347236E-01,1.094425E-01,9.671274E-02,7.978114E-02,6.072197E-02,2.008368E-01,2.092813E-01,2.055155E-01,3.573094E-01,3.616190E-01,3.569224E-01,3.467039E-01,3.282259E-01,3.114114E-01,2.359850E-01,2.106549E-01,1.778063E-01,1.395089E-01
-8.91787,39.50000,8.437101E-02,8.841942E-02,8.685561E-02,1.517314E-01,1.524588E-01,1.495811E-01,1.438455E-01,1.356599E-01,1.278856E-01,1.028956E-01,9.088334E-02,7.550339E-02,5.796610E-02,1.826423E-01,1.901416E-01,1.869568E-01,3.223602E-01,3.267789E-01,3.222676E-01,3.122632E-01,2.963741E-01,2.818514E-01,2.134215E-01,1.902737E-01,1.606847E-01,1.266014E-01
-8.91787,39.60000,7.534689E-02,7.895435E-02,7.765375E-02,1.344344E-01,1.355593E-01,1.333590E-01,1.285606E-01,1.216046E-01,1.145088E-01,9.267835E-02,8.150032E-02,6.830664E-02,5.247980E-02,1.631542E-01,1.696253E-01,1.669397E-01,2.858471E-01,2.901658E-01,2.865591E-01,2.780571E-01,2.645270E-01,2.509366E-01,1.906771E-01,1.694859E-01,1.444512E-01,1.144675E-01
