#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.25.0-git8d6ee50a21', start_date='2026-02-24T08:47:19', checksum=154019166, kind='quantile-0.05', investigation_time=1.0"
lon,lat,PGA-0.002105,PGA-0.000404,SA(0.05)-0.002105,SA(0.05)-0.000404,SA(0.1)-0.002105,SA(0.1)-0.000404,SA(0.15)-0.002105,SA(0.15)-0.000404,SA(0.2)-0.002105,SA(0.2)-0.000404,SA(0.25)-0.002105,SA(0.25)-0.000404,SA(0.3)-0.002105,SA(0.3)-0.000404,SA(0.35)-0.002105,SA(0.35)-0.000404,SA(0.4)-0.002105,SA(0.4)-0.000404,SA(0.5)-0.002105,SA(0.5)-0.000404,SA(0.6)-0.002105,SA(0.6)-0.000404,SA(0.75)-0.002105,SA(0.75)-0.000404,SA(1.0)-0.002105,SA(1.0)-0.000404,SA(2.0)-0.002105,SA(2.0)-0.000404,SA(3.0)-0.002105,SA(3.0)-0.000404,SA(4.0)-0.002105,SA(4.0)-0.000404
-9.61787,39.00000,1.369327E-01,2.594242E-01,1.969967E-01,3.827713E-01,3.017074E-01,5.792891E-01,3.136989E-01,5.895926E-01,2.865303E-01,5.367138E-01,2.754272E-01,5.154493E-01,2.596619E-01,4.836600E-01,2.493738E-01,4.688072E-01,2.377758E-01,4.475482E-01,1.988162E-01,3.730100E-01,1.769626E-01,3.415468E-01,1.337363E-01,2.592168E-01,1.293792E-01,2.671457E-01,8.355781E-02,2.065214E-01,1.103385E-01,3.062442E-01,7.959048E-02,2.296632E-01
-9.61787,39.10000,1.303572E-01,2.498336E-01,1.856156E-01,3.660679E-01,2.845817E-01,5.526021E-01,2.948737E-01,5.561178E-01,2.689408E-01,5.020958E-01,2.609781E-01,4.858224E-01,2.488495E-01,4.608820E-01,2.411176E-01,4.530253E-01,2.310532E-01,4.374267E-01,1.927057E-01,3.638127E-01,1.708054E-01,3.325067E-01,1.284375E-01,2.520618E-01,1.230261E-01,2.573447E-01,7.858335E-02,1.965829E-01,1.040414E-01,2.913800E-01,7.387164E-02,2.181128E-01
-9.61787,39.20000,1.242986E-01,2.418720E-01,1.770039E-01,3.549165E-01,2.718233E-01,5.358951E-01,2.817153E-01,5.387607E-01,2.569930E-01,4.835616E-01,2.495072E-01,4.674324E-01,2.381537E-01,4.437876E-01,2.303004E-01,4.358844E-01,2.208382E-01,4.228260E-01,1.839388E-01,3.515030E-01,1.647936E-01,3.259908E-01,1.242037E-01,2.472431E-01,1.205292E-01,2.561300E-01,7.656739E-02,1.986010E-01,1.019107E-01,2.984444E-01,7.232548E-02,2.221706E-01
-9.61787,39.30000,1.187503E-01,2.339200E-01,1.693114E-01,3.447878E-01,2.606183E-01,5.214533E-01,2.703653E-01,5.247058E-01,2.466972E-01,4.687879E-01,2.393307E-01,4.521334E-01,2.278800E-01,4.286593E-01,2.190138E-01,4.198003E-01,2.110826E-01,4.063544E-01,1.751671E-01,3.386543E-01,1.565995E-01,3.136864E-01,1.177510E-01,2.372821E-01,1.133780E-01,2.445752E-01,6.977799E-02,1.885841E-01,9.043290E-02,2.835628E-01,6.364323E-02,2.104699E-01
-9.61787,39.40000,1.122167E-01,2.249784E-01,1.605023E-01,3.344921E-01,2.482289E-01,5.091915E-01,2.580672E-01,5.116337E-01,2.354614E-01,4.536328E-01,2.277219E-01,4.361478E-01,2.156653E-01,4.123662E-01,2.064785E-01,4.020479E-01,1.999555E-01,3.880718E-01,1.652493E-01,3.243386E-01,1.474056E-01,3.001142E-01,1.106281E-01,2.264159E-01,1.054960E-01,2.324416E-01,6.242274E-02,1.770410E-01,7.922118E-02,2.626343E-01,5.505628E-02,1.948698E-01
-9.61787,39.50000,1.085046E-01,2.230502E-01,1.560908E-01,3.366191E-01,2.417855E-01,5.113395E-01,2.503734E-01,5.091011E-01,2.272445E-01,4.474859E-01,2.195603E-01,4.287836E-01,2.084004E-01,4.050565E-01,1.995512E-01,3.941964E-01,1.934309E-01,3.803833E-01,1.600930E-01,3.181595E-01,1.425892E-01,2.938793E-01,1.067495E-01,2.211458E-01,1.013293E-01,2.263461E-01,5.884396E-02,1.706036E-01,7.363196E-02,2.540057E-01,5.076942E-02,1.874131E-01
-9.51787,38.50000,1.488801E-01,2.846162E-01,2.169006E-01,4.324974E-01,3.338178E-01,6.530796E-01,3.433002E-01,6.540915E-01,3.081545E-01,5.842493E-01,2.960221E-01,5.534006E-01,2.781925E-01,5.134734E-01,2.658727E-01,4.928340E-01,2.548789E-01,4.651178E-01,2.119513E-01,3.880431E-01,1.905217E-01,3.575408E-01,1.440260E-01,2.741694E-01,1.394422E-01,2.803473E-01,9.222023E-02,2.137874E-01,1.201310E-01,3.029335E-01,8.813943E-02,2.311038E-01
-9.51787,38.60000,1.464778E-01,2.810457E-01,2.130879E-01,4.255701E-01,3.267137E-01,6.409767E-01,3.359720E-01,6.398520E-01,3.023321E-01,5.731537E-01,2.910073E-01,5.441037E-01,2.744689E-01,5.069079E-01,2.630466E-01,4.877219E-01,2.525554E-01,4.616058E-01,2.100935E-01,3.848107E-01,1.885030E-01,3.543590E-01,1.423586E-01,2.709511E-01,1.381889E-01,2.785641E-01,9.177063E-02,2.137826E-01,1.207583E-01,3.064988E-01,8.814424E-02,2.329047E-01
-9.51787,38.70000,1.445512E-01,2.779561E-01,2.100634E-01,4.226243E-01,3.209680E-01,6.306049E-01,3.295334E-01,6.275250E-01,2.972081E-01,5.630904E-01,2.866625E-01,5.359257E-01,2.713879E-01,5.015634E-01,2.608989E-01,4.841401E-01,2.509080E-01,4.596093E-01,2.088006E-01,3.830306E-01,1.871330E-01,3.526150E-01,1.411504E-01,2.688757E-01,1.375112E-01,2.781744E-01,9.195300E-02,2.152910E-01,1.226686E-01,3.130456E-01,8.912689E-02,2.367381E-01
-9.51787,38.80000,1.426396E-01,2.755533E-01,2.074414E-01,4.177363E-01,3.161058E-01,6.241068E-01,3.241337E-01,6.196967E-01,2.928632E-01,5.568617E-01,2.826043E-01,5.301378E-01,2.680398E-01,4.967862E-01,2.580155E-01,4.801099E-01,2.482725E-01,4.566666E-01,2.066682E-01,3.802828E-01,1.848382E-01,3.497217E-01,1.393551E-01,2.660557E-01,1.358100E-01,2.760437E-01,9.103763E-02,2.144967E-01,1.224361E-01,3.151240E-01,8.850321E-02,2.372875E-01
