lon,lat,mean
-8.31787,37.7,0.08
-8.31787,37.8,0.076
-8.31787,37.9,0.072
-8.31787,38,0.071
-8.31787,38.1,0.072
-8.31787,38.2,0.074
-8.31787,38.3,0.076
-8.31787,38.4,0.077
-8.31787,38.5,0.078
-8.31787,38.6,0.079
-8.31787,38.7,0.08
-8.31787,38.8,0.081
-8.31787,38.9,0.081
-8.31787,39,0.082
-8.31787,39.1,0.081
-8.31787,39.2,0.08
-8.31787,39.3,0.079
-8.31787,39.4,0.078
-8.31787,39.5,0.071
-8.31787,39.6,0.065
-8.31787,39.7,0.062
-8.31787,39.8,0.06
-8.31787,39.9,0.058
-8.31787,40,0.055
-8.31787,40.1,0.053
-8.31787,40.2,0.052
-8.31787,40.3,0.052
-8.31787,40.4,0.051
-8.31787,40.5,0.049
-8.31787,40.6,0.048
-8.31787,40.7,0.047
-8.31787,40.8,0.046
-8.31787,40.9,0.045
-8.31787,41,0.044
-8.31787,41.1,0.043
-8.31787,41.2,0.042
-8.31787,41.3,0.041
-8.31787,41.4,0.04
-8.31787,41.5,0.04
-8.31787,41.6,0.039
-8.31787,41.7,0.039
-8.31787,41.8,0.039
-8.31787,41.9,0.038
-8.31787,42,0.038
-8.31787,42.1,0.038
-8.31787,42.2,0.038
-8.21787,36.9,0.159
-8.21787,37,0.134
-8.21787,37.1,0.122
-8.21787,37.2,0.118
-8.21787,37.3,0.113
-8.21787,37.4,0.106
-8.21787,37.5,0.093
-8.21787,37.6,0.084
-8.21787,37.7,0.08
-8.21787,37.8,0.075
-8.21787,37.9,0.071
-8.21787,38,0.069
-8.21787,38.1,0.069
-8.21787,38.2,0.07
-8.21787,38.3,0.071
-8.21787,38.4,0.071
-8.21787,38.5,0.072
-8.21787,38.6,0.072
-8.21787,38.7,0.072
-8.21787,38.8,0.072
-8.21787,38.9,0.073
-8.21787,39,0.073
-8.21787,39.1,0.073
-8.21787,39.2,0.071
-8.21787,39.3,0.07
-8.21787,39.4,0.069
-8.21787,39.5,0.065
-8.21787,39.6,0.061
-8.21787,39.7,0.059
-8.21787,39.8,0.057
-8.21787,39.9,0.055
-8.21787,40,0.053
-8.21787,40.1,0.052
-8.21787,40.2,0.051
-8.21787,40.3,0.05
-8.21787,40.4,0.05
-8.21787,40.5,0.048
-8.21787,40.6,0.047
-8.21787,40.7,0.046
-8.21787,40.8,0.045
-8.21787,40.9,0.044
-8.21787,41,0.043
-8.21787,41.1,0.042
-8.21787,41.2,0.041
-8.21787,41.3,0.041
-8.21787,41.4,0.04
-8.21787,41.5,0.039
-8.21787,41.6,0.039
-8.21787,41.7,0.039
-8.21787,41.8,0.038
-8.21787,41.9,0.038
-8.21787,42,0.038
-8.21787,42.1,0.038
-8.21787,42.2,0.037
-8.11787,36.9,0.162
-8.11787,37,0.135
-8.11787,37.1,0.123
-8.11787,37.2,0.118
-8.11787,37.3,0.113
-8.11787,37.4,0.105
-8.11787,37.5,0.092
-8.11787,37.6,0.084
-8.11787,37.7,0.079
-8.11787,37.8,0.074
-8.11787,37.9,0.07
-8.11787,38,0.067
-8.11787,38.1,0.067
-8.11787,38.2,0.067
-8.11787,38.3,0.067
-8.11787,38.4,0.067
-8.11787,38.5,0.067
-8.11787,38.6,0.067
-8.11787,38.7,0.067
-8.11787,38.8,0.067
-8.11787,38.9,0.067
-8.11787,39,0.067
-8.11787,39.1,0.067
-8.11787,39.2,0.065
-8.11787,39.3,0.064
-8.11787,39.4,0.063
-8.11787,39.5,0.061
-8.11787,39.6,0.058
-8.11787,39.7,0.056
-8.11787,39.8,0.055
-8.11787,39.9,0.053
-8.11787,40,0.051
-8.11787,40.1,0.05
-8.11787,40.2,0.05
-8.11787,40.3,0.049
-8.11787,40.4,0.048
-8.11787,40.5,0.047
-8.11787,40.6,0.046
-8.11787,40.7,0.045
-8.11787,40.8,0.044
-8.11787,40.9,0.043
-8.11787,41,0.042
-8.11787,41.1,0.041
-8.11787,41.2,0.041
-8.11787,41.3,0.04
-8.11787,41.4,0.039
-8.11787,41.5,0.039
-8.11787,41.6,0.038
-8.11787,41.7,0.038
-8.11787,41.8,0.038
-8.11787,41.9,0.038
-8.11787,42,0.038
-8.11787,42.1,0.037
-8.11787,42.2,0.037
-8.01787,36.9,0.162
-8.01787,37,0.135
-8.01787,37.1,0.123
-8.01787,37.2,0.118
-8.01787,37.3,0.112
-8.01787,37.4,0.104
-8.01787,37.5,0.091
-8.01787,37.6,0.083
-8.01787,37.7,0.078
-8.01787,37.8,0.073
-8.01787,37.9,0.069
-8.01787,38,0.066
-8.01787,38.1,0.065
-8.01787,38.2,0.065
-8.01787,38.3,0.064
-8.01787,38.4,0.064
-8.01787,38.5,0.065
-8.01787,38.6,0.064
-8.01787,38.7,0.064
-8.01787,38.8,0.063
-8.01787,38.9,0.063
-8.01787,39,0.063
-8.01787,39.1,0.063
-8.01787,39.2,0.061
-8.01787,39.3,0.06
-8.01787,39.4,0.059
-8.01787,39.5,0.058
-8.01787,39.6,0.056
-8.01787,39.7,0.054
-8.01787,39.8,0.053
-8.01787,39.9,0.051
-8.01787,40,0.05
-8.01787,40.1,0.049
-8.01787,40.2,0.048
-8.01787,40.3,0.048
-8.01787,40.4,0.047
-8.01787,40.5,0.046
-8.01787,40.6,0.045
-8.01787,40.7,0.045
-8.01787,40.8,0.044
-8.01787,40.9,0.042
-8.01787,41,0.042
-8.01787,41.1,0.041
-8.01787,41.2,0.04
-8.01787,41.3,0.04
-8.01787,41.4,0.039
-8.01787,41.5,0.039
-8.01787,41.6,0.038
-8.01787,41.7,0.038
-8.01787,41.8,0.038
-8.01787,41.9,0.038
-8.01787,42,0.038
-8.01787,42.1,0.037
-8.01787,42.2,0.037
-7.91787,36.9,0.163
-7.91787,37,0.136
-7.91787,37.1,0.123
-7.91787,37.2,0.117
-7.91787,37.3,0.112
-7.91787,37.4,0.103
-7.91787,37.5,0.09
-7.91787,37.6,0.082
-7.91787,37.7,0.077
-7.91787,37.8,0.072
-7.91787,37.9,0.067
-7.91787,38,0.064
-7.91787,38.1,0.063
-7.91787,38.2,0.063
-7.91787,38.3,0.062
-7.91787,38.4,0.062
-7.91787,38.5,0.062
-7.91787,38.6,0.062
-7.91787,38.7,0.061
-7.91787,38.8,0.06
-7.91787,38.9,0.06
-7.91787,39,0.06
-7.91787,39.1,0.06
-7.91787,39.2,0.058
-7.91787,39.3,0.057
-7.91787,39.4,0.056
-7.91787,39.5,0.055
-7.91787,39.6,0.053
-7.91787,39.7,0.052
-7.91787,39.8,0.051
-7.91787,39.9,0.05
-7.91787,40,0.048
-7.91787,40.1,0.048
-7.91787,40.2,0.047
-7.91787,40.3,0.047
-7.91787,40.4,0.046
-7.91787,40.5,0.045
-7.91787,40.6,0.044
-7.91787,40.7,0.044
-7.91787,40.8,0.043
-7.91787,40.9,0.042
-7.91787,41,0.041
-7.91787,41.1,0.04
-7.91787,41.2,0.04
-7.91787,41.3,0.039
-7.91787,41.4,0.039
-7.91787,41.5,0.038
-7.91787,41.6,0.038
-7.91787,41.7,0.038
-7.91787,41.8,0.038
-7.91787,41.9,0.038
-7.91787,42,0.037
-7.91787,42.1,0.037
-7.91787,42.2,0.037
-7.81787,36.9,0.169
-7.81787,37,0.139
-7.81787,37.1,0.123
-7.81787,37.2,0.116
-7.81787,37.3,0.11
-7.81787,37.4,0.102
-7.81787,37.5,0.088
-7.81787,37.6,0.08
-7.81787,37.7,0.074
-7.81787,37.8,0.07
-7.81787,37.9,0.065
-7.81787,38,0.062
-7.81787,38.1,0.061
-7.81787,38.2,0.06
-7.81787,38.3,0.059
-7.81787,38.4,0.059
-7.81787,38.5,0.058
-7.81787,38.6,0.058
-7.81787,38.7,0.058
-7.81787,38.8,0.057
-7.81787,38.9,0.057
-7.81787,39,0.057
-7.81787,39.1,0.056
-7.81787,39.2,0.055
-7.81787,39.3,0.054
-7.81787,39.4,0.053
-7.81787,39.5,0.052
-7.81787,39.6,0.05
-7.81787,39.7,0.049
-7.81787,39.8,0.049
-7.81787,39.9,0.048
-7.81787,40,0.047
-7.81787,40.1,0.046
-7.81787,40.2,0.046
-7.81787,40.3,0.046
-7.81787,40.4,0.045
-7.81787,40.5,0.044
-7.81787,40.6,0.043
-7.81787,40.7,0.043
-7.81787,40.8,0.042
-7.81787,40.9,0.041
-7.81787,41,0.04
-7.81787,41.1,0.04
-7.81787,41.2,0.039
-7.81787,41.3,0.039
-7.81787,41.4,0.038
-7.81787,41.5,0.038
-7.81787,41.6,0.037
-7.81787,41.7,0.037
-7.81787,41.8,0.037
-7.81787,41.9,0.037
-7.81787,42,0.037
-7.81787,42.1,0.037
-7.81787,42.2,0.037
-7.71787,36.9,0.181
-7.71787,37,0.144
-7.71787,37.1,0.122
-7.71787,37.2,0.115
-7.71787,37.3,0.108
-7.71787,37.4,0.099
-7.71787,37.5,0.086
-7.71787,37.6,0.076
-7.71787,37.7,0.071
-7.71787,37.8,0.067
-7.71787,37.9,0.062
-7.71787,38,0.059
-7.71787,38.1,0.058
-7.71787,38.2,0.057
-7.71787,38.3,0.056
-7.71787,38.4,0.055
-7.71787,38.5,0.055
-7.71787,38.6,0.054
-7.71787,38.7,0.054
-7.71787,38.8,0.053
-7.71787,38.9,0.053
-7.71787,39,0.053
-7.71787,39.1,0.052
-7.71787,39.2,0.051
-7.71787,39.3,0.051
-7.71787,39.4,0.05
-7.71787,39.5,0.049
-7.71787,39.6,0.048
-7.71787,39.7,0.047
-7.71787,39.8,0.047
-7.71787,39.9,0.046
-7.71787,40,0.045
-7.71787,40.1,0.045
-7.71787,40.2,0.044
-7.71787,40.3,0.044
-7.71787,40.4,0.044
-7.71787,40.5,0.043
-7.71787,40.6,0.042
-7.71787,40.7,0.042
-7.71787,40.8,0.041
