lon,lat,mean
-8.41787,37.9,0.14
-8.41787,38,0.13
-8.41787,38.1,0.13
-8.41787,38.2,0.13
-8.41787,38.3,0.13
-8.41787,38.4,0.13
-8.41787,38.5,0.13
-8.41787,38.6,0.14
-8.41787,38.7,0.14
-8.41787,38.8,0.14
-8.41787,38.9,0.14
-8.41787,39,0.14
-8.41787,39.1,0.14
-8.41787,39.2,0.14
-8.41787,39.3,0.13
-8.41787,39.4,0.13
-8.41787,39.5,0.12
-8.41787,39.6,0.11
-8.41787,39.7,0.11
-8.41787,39.8,0.1
-8.41787,39.9,0.09
-8.41787,40,0.09
-8.41787,40.1,0.09
-8.41787,40.2,0.08
-8.41787,40.3,0.08
-8.41787,40.4,0.08
-8.41787,40.5,0.08
-8.41787,40.6,0.07
-8.41787,40.7,0.07
-8.41787,40.8,0.07
-8.41787,40.9,0.07
-8.41787,41,0.07
-8.41787,41.1,0.06
-8.41787,41.2,0.06
-8.41787,41.3,0.06
-8.41787,41.4,0.06
-8.41787,41.5,0.06
-8.41787,41.6,0.06
-8.41787,41.7,0.06
-8.41787,41.8,0.05
-8.41787,41.9,0.05
-8.41787,42,0.05
-8.41787,42.1,0.05
-8.41787,42.2,0.05
-8.31787,36.9,0.22
-8.31787,37,0.21
-8.31787,37.1,0.21
-8.31787,37.2,0.2
-8.31787,37.3,0.19
-8.31787,37.4,0.17
-8.31787,37.5,0.16
-8.31787,37.6,0.15
-8.31787,37.7,0.14
-8.31787,37.8,0.14
-8.31787,37.9,0.13
-8.31787,38,0.13
-8.31787,38.1,0.13
-8.31787,38.2,0.13
-8.31787,38.3,0.13
-8.31787,38.4,0.13
-8.31787,38.5,0.13
-8.31787,38.6,0.13
-8.31787,38.7,0.13
-8.31787,38.8,0.13
-8.31787,38.9,0.13
-8.31787,39,0.13
-8.31787,39.1,0.13
-8.31787,39.2,0.13
-8.31787,39.3,0.12
-8.31787,39.4,0.12
-8.31787,39.5,0.12
-8.31787,39.6,0.11
-8.31787,39.7,0.1
-8.31787,39.8,0.1
-8.31787,39.9,0.09
-8.31787,40,0.09
-8.31787,40.1,0.09
-8.31787,40.2,0.08
-8.31787,40.3,0.08
-8.31787,40.4,0.08
-8.31787,40.5,0.08
-8.31787,40.6,0.07
-8.31787,40.7,0.07
-8.31787,40.8,0.07
-8.31787,40.9,0.07
-8.31787,41,0.06
-8.31787,41.1,0.06
-8.31787,41.2,0.06
-8.31787,41.3,0.06
-8.31787,41.4,0.06
-8.31787,41.5,0.06
-8.31787,41.6,0.06
-8.31787,41.7,0.06
-8.31787,41.8,0.05
-8.31787,41.9,0.05
-8.31787,42,0.05
-8.31787,42.1,0.05
-8.31787,42.2,0.05
-8.21787,36.9,0.22
-8.21787,37,0.21
-8.21787,37.1,0.2
-8.21787,37.2,0.2
-8.21787,37.3,0.18
-8.21787,37.4,0.17
-8.21787,37.5,0.16
-8.21787,37.6,0.15
-8.21787,37.7,0.14
-8.21787,37.8,0.13
-8.21787,37.9,0.13
-8.21787,38,0.13
-8.21787,38.1,0.12
-8.21787,38.2,0.12
-8.21787,38.3,0.12
-8.21787,38.4,0.12
-8.21787,38.5,0.12
