#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.25.0-git8d6ee50a21', start_date='2026-03-08T19:22:33', checksum=102121100, kind='mean', investigation_time=1.0"
lon,lat,PGA-0.002105,PGA-0.000404,SA(0.05)-0.002105,SA(0.05)-0.000404,SA(0.1)-0.002105,SA(0.1)-0.000404,SA(0.15)-0.002105,SA(0.15)-0.000404,SA(0.2)-0.002105,SA(0.2)-0.000404,SA(0.25)-0.002105,SA(0.25)-0.000404,SA(0.3)-0.002105,SA(0.3)-0.000404,SA(0.35)-0.002105,SA(0.35)-0.000404,SA(0.4)-0.002105,SA(0.4)-0.000404,SA(0.5)-0.002105,SA(0.5)-0.000404,SA(0.6)-0.002105,SA(0.6)-0.000404,SA(0.75)-0.002105,SA(0.75)-0.000404,SA(1.0)-0.002105,SA(1.0)-0.000404,SA(2.0)-0.002105,SA(2.0)-0.000404,SA(3.0)-0.002105,SA(3.0)-0.000404,SA(4.0)-0.002105,SA(4.0)-0.000404
-9.61787,39.00000,1.808222E-01,3.470463E-01,2.844744E-01,5.807042E-01,4.490424E-01,9.023264E-01,4.561803E-01,8.968102E-01,3.957163E-01,7.728242E-01,3.635013E-01,6.939123E-01,3.264783E-01,6.072126E-01,2.973720E-01,5.493919E-01,2.826710E-01,5.146822E-01,2.328845E-01,4.293908E-01,2.070171E-01,3.868608E-01,1.564580E-01,2.973839E-01,1.452073E-01,2.877046E-01,9.055578E-02,2.122936E-01,1.177032E-01,3.116812E-01,8.451739E-02,2.338288E-01
-9.61787,39.10000,1.700637E-01,3.258947E-01,2.625611E-01,5.388044E-01,4.153111E-01,8.360736E-01,4.251326E-01,8.327746E-01,3.711919E-01,7.185927E-01,3.438374E-01,6.488305E-01,3.098350E-01,5.738344E-01,2.841084E-01,5.250805E-01,2.708814E-01,4.936433E-01,2.238771E-01,4.119949E-01,1.992719E-01,3.719685E-01,1.503452E-01,2.857642E-01,1.398619E-01,2.794539E-01,8.711013E-02,2.080088E-01,1.136148E-01,3.082352E-01,8.117634E-02,2.303734E-01
-9.61787,39.20000,1.636083E-01,3.148734E-01,2.514960E-01,5.193834E-01,3.973995E-01,8.046830E-01,4.070751E-01,8.009472E-01,3.562358E-01,6.900451E-01,3.302859E-01,6.251771E-01,2.987902E-01,5.555786E-01,2.749171E-01,5.108259E-01,2.625058E-01,4.809400E-01,2.173364E-01,4.007795E-01,1.928125E-01,3.621237E-01,1.456615E-01,2.773866E-01,1.355050E-01,2.727644E-01,8.380113E-02,2.034287E-01,1.095428E-01,3.037016E-01,7.757933E-02,2.260687E-01
-9.61787,39.30000,1.570819E-01,3.059769E-01,2.418051E-01,5.057603E-01,3.821019E-01,7.825163E-01,3.917850E-01,7.779272E-01,3.434246E-01,6.692325E-01,3.178945E-01,6.065822E-01,2.881913E-01,5.397128E-01,2.652687E-01,4.961157E-01,2.533148E-01,4.673142E-01,2.100096E-01,3.885063E-01,1.853760E-01,3.506757E-01,1.403299E-01,2.679647E-01,1.298378E-01,2.632964E-01,7.873148E-02,1.950783E-01,1.012943E-01,2.920365E-01,7.104399E-02,2.165431E-01
-9.61787,39.40000,1.502698E-01,2.956243E-01,2.309622E-01,4.867683E-01,3.654076E-01,7.540265E-01,3.755509E-01,7.503694E-01,3.291408E-01,6.452112E-01,3.051639E-01,5.859846E-01,2.773151E-01,5.227749E-01,2.554430E-01,4.798872E-01,2.438438E-01,4.536566E-01,2.024662E-01,3.763700E-01,1.779191E-01,3.396030E-01,1.347413E-01,2.588642E-01,1.242522E-01,2.546071E-01,7.411304E-02,1.879260E-01,9.406714E-02,2.825887E-01,6.546342E-02,2.086746E-01
-9.61787,39.50000,1.451424E-01,2.896488E-01,2.223995E-01,4.772806E-01,3.523343E-01,7.374246E-01,3.619848E-01,7.312019E-01,3.168304E-01,6.279047E-01,2.945964E-01,5.709545E-01,2.687905E-01,5.108605E-01,2.482064E-01,4.693427E-01,2.372800E-01,4.451094E-01,1.969493E-01,3.687950E-01,1.727523E-01,3.326536E-01,1.305064E-01,2.528380E-01,1.206352E-01,2.495340E-01,7.135048E-02,1.843816E-01,9.013437E-02,2.791376E-01,6.222983E-02,2.055496E-01
-9.51787,38.50000,2.064046E-01,3.891382E-01,3.320115E-01,6.636586E-01,5.216417E-01,1.034202E+00,5.254009E-01,1.026069E+00,4.531827E-01,8.794565E-01,4.119022E-01,7.858339E-01,3.666407E-01,6.822428E-01,3.335316E-01,6.085845E-01,3.128248E-01,5.675945E-01,2.583596E-01,4.708312E-01,2.298897E-01,4.279428E-01,1.751640E-01,3.284838E-01,1.631905E-01,3.163087E-01,1.031149E-01,2.312770E-01,1.338082E-01,3.272297E-01,9.867562E-02,2.495226E-01
-9.51787,38.60000,2.059311E-01,3.875310E-01,3.315430E-01,6.601453E-01,5.213082E-01,1.029873E+00,5.256208E-01,1.023992E+00,4.537054E-01,8.786997E-01,4.118470E-01,7.849262E-01,3.662902E-01,6.810413E-01,3.327323E-01,6.068983E-01,3.121628E-01,5.662425E-01,2.576901E-01,4.696819E-01,2.289377E-01,4.263159E-01,1.742745E-01,3.269235E-01,1.619972E-01,3.142926E-01,1.021160E-01,2.301198E-01,1.332738E-01,3.289602E-01,9.777133E-02,2.498846E-01
-9.51787,38.70000,2.055425E-01,3.861996E-01,3.311597E-01,6.569558E-01,5.203782E-01,1.025205E+00,5.244511E-01,1.020425E+00,4.527350E-01,8.763679E-01,4.108827E-01,7.830431E-01,3.657601E-01,6.798243E-01,3.325225E-01,6.064011E-01,3.122880E-01,5.665919E-01,2.577912E-01,4.699772E-01,2.288634E-01,4.263329E-01,1.739838E-01,3.264766E-01,1.620875E-01,3.147430E-01,1.026758E-01,2.320733E-01,1.359709E-01,3.367640E-01,9.920569E-02,2.544409E-01
-9.51787,38.80000,2.034797E-01,3.837436E-01,3.282904E-01,6.533194E-01,5.159503E-01,1.019120E+00,5.196470E-01,1.014118E+00,4.483238E-01,8.712041E-01,4.066940E-01,7.780562E-01,3.620898E-01,6.749870E-01,3.287019E-01,6.017817E-01,3.090927E-01,5.622772E-01,2.549063E-01,4.664674E-01,2.260720E-01,4.226760E-01,1.716274E-01,3.232910E-01,1.595336E-01,3.110174E-01,1.006952E-01,2.292438E-01,1.336010E-01,3.354266E-01,9.693146E-02,2.524412E-01
