#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.25.0-git8d6ee50a21', start_date='2026-03-08T19:22:33', checksum=102121100, kind='quantile-0.05', investigation_time=1.0"
lon,lat,0.002105~PGA,0.002105~SA(0.05),0.002105~SA(0.1),0.002105~SA(0.15),0.002105~SA(0.2),0.002105~SA(0.25),0.002105~SA(0.3),0.002105~SA(0.35),0.002105~SA(0.4),0.002105~SA(0.5),0.002105~SA(0.6),0.002105~SA(0.75),0.002105~SA(1.0),0.002105~SA(2.0),0.002105~SA(3.0),0.002105~SA(4.0),0.000404~PGA,0.000404~SA(0.05),0.000404~SA(0.1),0.000404~SA(0.15),0.000404~SA(0.2),0.000404~SA(0.25),0.000404~SA(0.3),0.000404~SA(0.35),0.000404~SA(0.4),0.000404~SA(0.5),0.000404~SA(0.6),0.000404~SA(0.75),0.000404~SA(1.0),0.000404~SA(2.0),0.000404~SA(3.0),0.000404~SA(4.0)
-9.51787,39.00000,1.674361E-01,2.617331E-01,4.086893E-01,4.096086E-01,3.545774E-01,3.279790E-01,2.980306E-01,2.754572E-01,2.632224E-01,2.174956E-01,1.926433E-01,1.449063E-01,1.364489E-01,8.620414E-02,1.115088E-01,8.033221E-02,3.237009E-01,5.265180E-01,8.261483E-01,8.332147E-01,7.228579E-01,6.470640E-01,5.698152E-01,5.220147E-01,4.901878E-01,4.069232E-01,3.666487E-01,2.795913E-01,2.760471E-01,2.071864E-01,3.069866E-01,2.300149E-01
-9.51787,39.10000,1.591008E-01,2.420301E-01,3.823164E-01,3.920943E-01,3.443076E-01,3.190539E-01,2.896867E-01,2.674835E-01,2.553560E-01,2.112043E-01,1.859773E-01,1.401915E-01,1.306935E-01,8.070764E-02,1.054069E-01,7.458526E-02,2.944880E-01,4.650196E-01,7.330087E-01,7.423423E-01,6.418101E-01,5.913402E-01,5.353476E-01,5.031260E-01,4.751034E-01,3.967697E-01,3.565600E-01,2.715094E-01,2.664652E-01,1.980379E-01,2.934069E-01,2.192647E-01
-9.51787,39.20000,1.495841E-01,2.270219E-01,3.592119E-01,3.689446E-01,3.233006E-01,3.011801E-01,2.756047E-01,2.568891E-01,2.453966E-01,2.044046E-01,1.815361E-01,1.376648E-01,1.292200E-01,7.876442E-02,1.028936E-01,7.294690E-02,2.809825E-01,4.419075E-01,6.938195E-01,7.015293E-01,6.067966E-01,5.615034E-01,5.111674E-01,4.798988E-01,4.568779E-01,3.811776E-01,3.488020E-01,2.664798E-01,2.650442E-01,1.999295E-01,3.005126E-01,2.233447E-01
-9.51787,39.30000,1.417305E-01,2.144687E-01,3.412751E-01,3.505649E-01,3.061997E-01,2.860010E-01,2.625034E-01,2.448422E-01,2.337716E-01,1.945603E-01,1.720999E-01,1.301570E-01,1.215517E-01,7.186992E-02,9.136275E-02,6.423253E-02,2.706200E-01,4.257691E-01,6.666331E-01,6.721700E-01,5.818767E-01,5.391705E-01,4.910367E-01,4.600891E-01,4.400377E-01,3.658632E-01,3.343288E-01,2.548755E-01,2.520171E-01,1.895631E-01,2.846681E-01,2.110933E-01
-9.51787,39.40000,1.326151E-01,1.989905E-01,3.169805E-01,3.279935E-01,2.870708E-01,2.692321E-01,2.480843E-01,2.315826E-01,2.211087E-01,1.833412E-01,1.620277E-01,1.222346E-01,1.133943E-01,6.478932E-02,8.013888E-02,5.570834E-02,2.567668E-01,4.013106E-01,6.273292E-01,6.330091E-01,5.495250E-01,5.112883E-01,4.650183E-01,4.368254E-01,4.199257E-01,3.482273E-01,3.180505E-01,2.414864E-01,2.384596E-01,1.778029E-01,2.637884E-01,1.955156E-01
-9.51787,39.50000,1.236307E-01,1.829380E-01,2.918461E-01,3.037522E-01,2.676979E-01,2.528072E-01,2.346085E-01,2.184815E-01,2.102524E-01,1.739374E-01,1.537679E-01,1.157349E-01,1.072960E-01,6.007157E-02,7.446942E-02,5.117442E-02,2.406955E-01,3.690290E-01,5.765446E-01,5.846965E-01,5.105828E-01,4.775191E-01,4.377705E-01,4.146543E-01,3.994133E-01,3.325701E-01,3.045707E-01,2.302285E-01,2.284245E-01,1.707536E-01,2.550977E-01,1.880117E-01
-9.51787,39.60000,1.170093E-01,1.720224E-01,2.742088E-01,2.858056E-01,2.529376E-01,2.399642E-01,2.228800E-01,2.079421E-01,2.013994E-01,1.662544E-01,1.468646E-01,1.102684E-01,1.014956E-01,5.568139E-02,6.761412E-02,4.598427E-02,2.295925E-01,3.519754E-01,5.480229E-01,5.545772E-01,4.835202E-01,4.533865E-01,4.181664E-01,3.977628E-01,3.833289E-01,3.200487E-01,2.919542E-01,2.205638E-01,2.176181E-01,1.617364E-01,2.421184E-01,1.775422E-01
-9.41787,38.20000,1.806453E-01,2.799702E-01,4.408166E-01,4.458540E-01,3.856109E-01,3.583470E-01,3.245786E-01,2.990504E-01,2.844076E-01,2.348179E-01,2.103322E-01,1.597078E-01,1.505276E-01,9.542327E-02,1.200504E-01,8.892900E-02,3.558795E-01,5.789562E-01,9.030339E-01,8.962664E-01,7.673964E-01,6.925389E-01,6.085089E-01,5.542009E-01,5.173427E-01,4.310041E-01,3.925222E-01,3.024440E-01,2.955978E-01,2.157406E-01,2.953954E-01,2.271819E-01
-9.41787,38.30000,1.801465E-01,2.803216E-01,4.403076E-01,4.436988E-01,3.833132E-01,3.558986E-01,3.226049E-01,2.975643E-01,2.833508E-01,2.338743E-01,2.092887E-01,1.585668E-01,1.499192E-01,9.561668E-02,1.219590E-01,8.991257E-02,3.581243E-01,6.053057E-01,9.358404E-01,9.040700E-01,7.670262E-01,6.887243E-01,6.053852E-01,5.517618E-01,5.156821E-01,4.294727E-01,3.904273E-01,3.002909E-01,2.945203E-01,2.165936E-01,3.006601E-01,2.302265E-01
-9.41787,38.40000,1.787319E-01,2.790256E-01,4.379443E-01,4.406253E-01,3.804986E-01,3.526992E-01,3.193102E-01,2.941809E-01,2.801118E-01,2.311606E-01,2.065225E-01,1.562287E-01,1.473465E-01,9.362686E-02,1.195690E-01,8.785060E-02,3.566543E-01,6.114113E-01,9.339255E-01,9.010869E-01,7.642347E-01,6.847285E-01,6.012756E-01,5.473163E-01,5.114428E-01,4.257975E-01,3.860524E-01,2.967840E-01,2.906844E-01,2.141890E-01,2.998758E-01,2.292870E-01
-9.41787,38.50000,1.777469E-01,2.780831E-01,4.358724E-01,4.378117E-01,3.779792E-01,3.500729E-01,3.168724E-01,2.919401E-01,2.780617E-01,2.294222E-01,2.047888E-01,1.546664E-01,1.458659E-01,9.285041E-02,1.195324E-01,8.750370E-02,3.557616E-01,6.105214E-01,9.323382E-01,8.985178E-01,7.619858E-01,6.818395E-01,5.987307E-01,5.449763E-01,5.095227E-01,4.241160E-01,3.838564E-01,2.947825E-01,2.889669E-01,2.138942E-01,3.028977E-01,2.308059E-01
-9.41787,38.60000,1.771996E-01,2.776112E-01,4.342842E-01,4.353927E-01,3.758554E-01,3.481465E-01,3.155622E-01,2.912053E-01,2.777729E-01,2.291759E-01,2.044440E-01,1.541293E-01,1.458169E-01,9.333950E-02,1.217854E-01,8.868265E-02,3.552667E-01,6.035753E-01,9.308931E-01,8.960592E-01,7.599328E-01,6.796843E-01,5.974258E-01,5.444465E-01,5.097564E-01,4.242911E-01,3.836611E-01,2.941467E-01,2.892195E-01,2.154469E-01,3.092245E-01,2.344843E-01
-9.41787,38.70000,1.753408E-01,2.745406E-01,4.292698E-01,4.304618E-01,3.719356E-01,3.446375E-01,3.125663E-01,2.886790E-01,2.756518E-01,2.274805E-01,2.027868E-01,1.526527E-01,1.444750E-01,9.254262E-02,1.215933E-01,8.806968E-02,3.514488E-01,5.967480E-01,9.188763E-01,8.859243E-01,7.523862E-01,6.731296E-01,5.923832E-01,5.404750E-01,5.065933E-01,4.217518E-01,3.809293E-01,2.919159E-01,2.872116E-01,2.145645E-01,3.110397E-01,2.348819E-01
-9.41787,38.80000,1.730385E-01,2.712671E-01,4.242754E-01,4.257813E-01,3.681899E-01,3.407655E-01,3.085531E-01,2.844887E-01,2.716058E-01,2.241848E-01,1.994174E-01,1.499868E-01,1.412348E-01,8.956064E-02,1.169856E-01,8.424529E-02,3.487253E-01,5.926009E-01,9.131737E-01,8.808230E-01,7.485888E-01,6.687253E-01,5.876501E-01,5.349894E-01,5.011093E-01,4.167281E-01,3.756924E-01,2.877575E-01,2.819319E-01,2.096053E-01,3.051071E-01,2.298717E-01
-9.41787,38.90000,1.714154E-01,2.692567E-01,4.208213E-01,4.220859E-01,3.650785E-01,3.372402E-01,3.050300E-01,2.807901E-01,2.678514E-01,2.210650E-01,1.961082E-01,1.475426E-01,1.383080E-01,8.694496E-02,1.136798E-01,8.157136E-02,3.470401E-01,5.846732E-01,9.108673E-01,8.783907E-01,7.468037E-01,6.662109E-01,5.848417E-01,5.317023E-01,4.977542E-01,4.136355E-01,3.723706E-01,2.849083E-01,2.786112E-01,2.072353E-01,3.044832E-01,2.288818E-01
-9.41787,39.00000,1.703292E-01,2.675894E-01,4.180143E-01,4.184184E-01,3.618427E-01,3.340358E-01,3.025108E-01,2.787932E-01,2.661496E-01,2.196569E-01,1.946102E-01,1.462751E-01,1.372654E-01,8.637264E-02,1.121975E-01,8.071201E-02,3.276288E-01,5.328101E-01,8.385212E-01,8.475919E-01,7.393588E-01,6.604799E-01,5.791304E-01,5.286617E-01,4.961962E-01,4.122041E-01,3.707384E-01,2.830863E-01,2.777861E-01,2.079522E-01,3.094154E-01,2.314163E-01
-9.41787,39.10000,1.605870E-01,2.456883E-01,3.904796E-01,4.003704E-01,3.510159E-01,3.243855E-01,2.925937E-01,2.693092E-01,2.561584E-01,2.124008E-01,1.872091E-01,1.409257E-01,1.315268E-01,7.936112E-02,1.018777E-01,7.262059E-02,2.965443E-01,4.717030E-01,7.472376E-01,7.617639E-01,6.611673E-01,6.043478E-01,5.409490E-01,5.018037E-01,4.725643E-01,3.947959E-01,3.584008E-01,2.744440E-01,2.679181E-01,1.986696E-01,2.956162E-01,2.205219E-01
-9.41787,39.20000,1.540761E-01,2.354539E-01,3.724317E-01,3.826611E-01,3.359430E-01,3.105634E-01,2.824991E-01,2.613062E-01,2.492440E-01,2.062766E-01,1.812773E-01,1.369267E-01,1.271661E-01,7.728472E-02,1.003957E-01,7.031505E-02,2.876639E-01,4.556144E-01,7.182515E-01,7.288911E-01,6.301227E-01,5.793628E-01,5.234894E-01,4.889763E-01,4.635298E-01,3.863864E-01,3.499488E-01,2.663305E-01,2.604560E-01,1.926885E-01,2.878841E-01,2.138760E-01
-9.41787,39.30000,1.460353E-01,2.230765E-01,3.540309E-01,3.634952E-01,3.179612E-01,2.950427E-01,2.690320E-01,2.495484E-01,2.377950E-01,1.979133E-01,1.746212E-01,1.321563E-01,1.230724E-01,7.215497E-02,9.179509E-02,6.444944E-02,2.772735E-01,4.393590E-01,6.905940E-01,6.985492E-01,6.043153E-01,5.563388E-01,5.040088E-01,4.689614E-01,4.466291E-01,3.714458E-01,3.386364E-01,2.582334E-01,2.539790E-01,1.900602E-01,2.859186E-01,2.117979E-01
-9.41787,39.40000,1.356936E-01,2.052763E-01,3.276019E-01,3.387630E-01,2.957133E-01,2.757697E-01,2.526769E-01,2.348175E-01,2.237196E-01,1.854490E-01,1.635466E-01,1.234388E-01,1.144650E-01,6.466675E-02,8.044402E-02,5.585282E-02,2.614727E-01,4.112920E-01,6.450618E-01,6.524217E-01,5.660263E-01,5.236411E-01,4.742676E-01,4.425603E-01,4.244749E-01,3.516274E-01,3.203467E-01,2.435217E-01,2.393041E-01,1.780902E-01,2.651049E-01,1.962543E-01
-9.41787,39.50000,1.227361E-01,1.821829E-01,2.923869E-01,3.059199E-01,2.697416E-01,2.533340E-01,2.334350E-01,2.154452E-01,2.069152E-01,1.707788E-01,1.505174E-01,1.133864E-01,1.034932E-01,5.582995E-02,6.652114E-02,4.547231E-02,2.377633E-01,3.650752E-01,5.741954E-01,5.864398E-01,5.130494E-01,4.773764E-01,4.340905E-01,4.074911E-01,3.908443E-01,3.255894E-01,2.963094E-01,2.245656E-01,2.183585E-01,1.600058E-01,2.364650E-01,1.743463E-01
-9.41787,39.60000,1.173120E-01,1.725709E-01,2.755477E-01,2.876107E-01,2.545350E-01,2.411186E-01,2.236871E-01,2.083792E-01,2.017170E-01,1.664734E-01,1.469732E-01,1.103508E-01,1.012792E-01,5.557735E-02,6.766783E-02,4.595802E-02,2.286716E-01,3.504288E-01,5.464384E-01,5.539757E-01,4.832736E-01,4.527738E-01,4.173048E-01,3.967873E-01,3.824722E-01,3.188568E-01,2.893003E-01,2.184279E-01,2.160624E-01,1.615477E-01,2.430792E-01,1.780626E-01
-9.31787,38.20000,1.847504E-01,2.899521E-01,4.549588E-01,4.572002E-01,3.940424E-01,3.642992E-01,3.289986E-01,3.021616E-01,2.869670E-01,2.365857E-01,2.114915E-01,1.604381E-01,1.509767E-01,9.570721E-02,1.211859E-01,8.952596E-02,3.606936E-01,5.890577E-01,9.243158E-01,9.186591E-01,7.890106E-01,7.113116E-01,6.212765E-01,5.623567E-01,5.240048E-01,4.354701E-01,3.955864E-01,3.041755E-01,2.964845E-01,2.164488E-01,2.984167E-01,2.288957E-01
-9.31787,38.30000,1.847830E-01,2.914027E-01,4.560825E-01,4.566687E-01,3.930752E-01,3.627788E-01,3.274799E-01,3.006565E-01,2.855701E-01,2.353231E-01,2.100768E-01,1.590805E-01,1.497016E-01,9.503780E-02,1.212750E-01,8.933691E-02,3.704353E-01,6.245314E-01,9.781170E-01,9.497064E-01,8.010671E-01,7.135832E-01,6.223778E-01,5.624859E-01,5.240899E-01,4.351426E-01,3.944558E-01,3.028111E-01,2.952417E-01,2.165237E-01,3.021417E-01,2.310878E-01
-9.31787,38.40000,1.839723E-01,2.910477E-01,4.549929E-01,4.547769E-01,3.912699E-01,3.606115E-01,3.253484E-01,2.985358E-01,2.836542E-01,2.336968E-01,2.083156E-01,1.575027E-01,1.480749E-01,9.385189E-02,1.202643E-01,8.820063E-02,3.709643E-01,6.297299E-01,9.903803E-01,9.498297E-01,8.010723E-01,7.123697E-01,6.207349E-01,5.602983E-01,5.220922E-01,4.333089E-01,3.919096E-01,3.006045E-01,2.927675E-01,2.150425E-01,3.026699E-01,2.309150E-01
