#,,,,,"generated_by='OpenQuake engine 3.25.0-git8d6ee50a21', start_date='2026-03-04T09:01:17', checksum=3746912572, kind='quantile-0.95', investigation_time=1.0"
lon,lat,PGA-0.002105,PGA-0.000404,SA(1.0)-0.002105,SA(1.0)-0.000404
-9.01787,37.90000,1.383993E-01,2.673036E-01,9.852929E-02,1.799259E-01
-9.01787,38.00000,1.413775E-01,2.714764E-01,9.983601E-02,1.837993E-01
-9.01787,38.10000,1.488938E-01,2.846128E-01,1.040517E-01,1.945880E-01
-9.01787,38.20000,1.621562E-01,3.085133E-01,1.119675E-01,2.127125E-01
-9.01787,38.30000,1.709305E-01,3.234144E-01,1.180877E-01,2.252234E-01
-9.01787,38.40000,1.754419E-01,3.294622E-01,1.217622E-01,2.310565E-01
-9.01787,38.50000,1.780078E-01,3.323950E-01,1.240804E-01,2.339613E-01
-9.01787,38.60000,1.793193E-01,3.361462E-01,1.253455E-01,2.356601E-01
-9.01787,38.70000,1.799713E-01,3.852282E-01,1.260527E-01,2.612810E-01
-9.01787,38.80000,1.817062E-01,4.588932E-01,1.277874E-01,3.131917E-01
-9.01787,38.90000,1.834232E-01,5.160669E-01,1.297650E-01,3.555733E-01
-9.01787,39.00000,1.787750E-01,5.208746E-01,1.271821E-01,3.603326E-01
-9.01787,39.10000,1.684496E-01,4.762802E-01,1.222168E-01,3.233279E-01
-9.01787,39.20000,1.632162E-01,4.295346E-01,1.174761E-01,2.904344E-01
-9.01787,39.30000,1.591260E-01,4.125482E-01,1.137620E-01,2.799507E-01
-9.01787,39.40000,1.530602E-01,4.000124E-01,1.091930E-01,2.719887E-01
-9.01787,39.50000,1.435485E-01,3.773532E-01,1.026178E-01,2.551052E-01
-9.01787,39.60000,1.366506E-01,3.562882E-01,9.743814E-02,2.373392E-01
-9.01787,39.70000,1.306462E-01,3.283747E-01,9.299956E-02,2.163083E-01
-9.01787,39.80000,1.252192E-01,2.984889E-01,8.876510E-02,1.944075E-01
-9.01787,39.90000,1.201025E-01,2.754575E-01,8.490176E-02,1.783962E-01
-9.01787,40.00000,1.146117E-01,2.578821E-01,8.140164E-02,1.666625E-01
-9.01787,40.10000,1.094864E-01,2.452347E-01,7.800680E-02,1.567148E-01
-9.01787,40.20000,1.059072E-01,2.357012E-01,7.483008E-02,1.493252E-01
-9.01787,40.30000,1.028869E-01,2.275665E-01,7.217791E-02,1.442428E-01
-9.01787,40.40000,9.966411E-02,2.196099E-01,6.957345E-02,1.393970E-01
-9.01787,40.50000,9.605017E-02,2.113770E-01,6.689460E-02,1.344610E-01
-9.01787,40.60000,9.281026E-02,2.045622E-01,6.440967E-02,1.303124E-01
-9.01787,40.70000,8.992038E-02,1.999548E-01,6.216067E-02,1.274759E-01
-9.01787,41.20000,7.781824E-02,1.823017E-01,4.954365E-02,1.078903E-01
-9.01787,41.30000,7.397114E-02,1.734883E-01,4.690966E-02,1.011461E-01
-9.01787,41.40000,7.015226E-02,1.639929E-01,4.456918E-02,9.904470E-02
-9.01787,41.50000,6.764744E-02,1.493479E-01,4.462980E-02,1.002600E-01
-9.01787,41.60000,6.789358E-02,1.486147E-01,4.526810E-02,1.017691E-01
-9.01787,41.70000,6.824099E-02,1.484607E-01,4.592845E-02,1.031226E-01
-9.01787,41.80000,6.884671E-02,1.491260E-01,4.670562E-02,1.047618E-01
-9.01787,41.90000,6.961133E-02,1.502342E-01,4.744653E-02,1.062339E-01
-9.01787,42.00000,7.020374E-02,1.510757E-01,4.808643E-02,1.072896E-01
-9.01787,42.10000,7.070174E-02,1.517202E-01,4.861595E-02,1.079897E-01
-9.01787,42.20000,7.124884E-02,1.525614E-01,4.915111E-02,1.088051E-01
-8.91787,36.90000,1.945095E-01,4.020540E-01,1.446828E-01,2.658411E-01
-8.91787,37.00000,1.878494E-01,3.915927E-01,1.369165E-01,2.562089E-01
-8.91787,37.10000,1.777266E-01,4.385151E-01,1.305928E-01,2.461556E-01
-8.91787,37.20000,1.683104E-01,3.684141E-01,1.245763E-01,2.341348E-01
-8.91787,37.30000,1.593959E-01,3.278758E-01,1.178936E-01,2.179075E-01
-8.91787,37.40000,1.511210E-01,3.089831E-01,1.116468E-01,2.052682E-01
-8.91787,37.50000,1.459116E-01,2.956927E-01,1.067915E-01,1.963530E-01
-8.91787,37.60000,1.406120E-01,2.827589E-01,1.021581E-01,1.877853E-01
-8.91787,37.70000,1.363899E-01,2.711901E-01,9.836344E-02,1.800354E-01
-8.91787,37.80000,1.350617E-01,2.648835E-01,9.668608E-02,1.760090E-01
-8.91787,37.90000,1.351906E-01,2.617738E-01,9.612057E-02,1.747055E-01
-8.91787,38.00000,1.385676E-01,2.660764E-01,9.790580E-02,1.789815E-01
-8.91787,38.10000,1.450018E-01,2.779047E-01,1.012854E-01,1.885689E-01
-8.91787,38.20000,1.574600E-01,3.004726E-01,1.086359E-01,2.058054E-01
-8.91787,38.30000,1.664599E-01,3.146362E-01,1.149312E-01,2.179301E-01
-8.91787,38.40000,1.708888E-01,3.207756E-01,1.185232E-01,2.239597E-01
-8.91787,38.50000,1.738271E-01,3.254772E-01,1.210944E-01,2.275606E-01
-8.91787,38.60000,1.759394E-01,3.349099E-01,1.228591E-01,2.305573E-01
-8.91787,38.70000,1.775170E-01,3.839770E-01,1.241761E-01,2.591757E-01
-8.91787,38.80000,1.809727E-01,4.616616E-01,1.274164E-01,3.137044E-01
-8.91787,38.90000,1.844998E-01,5.474015E-01,1.310476E-01,3.795943E-01
-8.91787,39.00000,1.815357E-01,5.800758E-01,1.310099E-01,4.011428E-01
-8.91787,39.10000,1.760949E-01,5.217450E-01,1.284120E-01,3.617885E-01
-8.91787,39.20000,1.691004E-01,4.599866E-01,1.229179E-01,3.086301E-01
-8.91787,39.30000,1.646486E-01,4.292918E-01,1.191299E-01,2.885239E-01
-8.91787,39.40000,1.592048E-01,4.077182E-01,1.146596E-01,2.733729E-01
-8.91787,39.50000,1.506567E-01,3.913045E-01,1.082226E-01,2.617777E-01
-8.91787,39.60000,1.436417E-01,3.792586E-01,1.026602E-01,2.523161E-01
-8.91787,39.70000,1.372816E-01,3.606040E-01,9.775814E-02,2.382001E-01
-8.91787,39.80000,1.311547E-01,3.293495E-01,9.320895E-02,2.145844E-01
-8.91787,39.90000,1.259105E-01,2.993864E-01,8.901697E-02,1.935366E-01
-8.91787,40.00000,1.205122E-01,2.775062E-01,8.520126E-02,1.787477E-01
-8.91787,40.10000,1.156749E-01,2.624828E-01,8.210276E-02,1.689471E-01
-8.91787,40.20000,1.114120E-01,2.524972E-01,7.943317E-02,1.619932E-01
-8.91787,40.30000,1.078389E-01,2.455985E-01,7.667281E-02,1.567543E-01
-8.91787,40.40000,1.042157E-01,2.382779E-01,7.386578E-02,1.513212E-01
-8.91787,40.50000,1.005012E-01,2.291265E-01,7.097875E-02,1.457867E-01
-8.91787,40.60000,9.697659E-02,2.210702E-01,6.824408E-02,1.410580E-01
-8.91787,40.70000,9.384444E-02,2.158905E-01,6.577899E-02,1.381383E-01
-8.91787,40.80000,9.059584E-02,2.106999E-01,6.323056E-02,1.351207E-01
-8.91787,40.90000,8.712754E-02,2.060861E-01,6.057852E-02,1.323771E-01
-8.91787,41.00000,8.405329E-02,2.009903E-01,5.801826E-02,1.289375E-01
-8.91787,41.10000,8.106232E-02,1.941467E-01,5.539003E-02,1.237865E-01
-8.91787,41.20000,7.738473E-02,1.845210E-01,5.230175E-02,1.170707E-01
-8.91787,41.30000,7.318170E-02,1.734219E-01,4.932550E-02,1.090534E-01
-8.91787,41.40000,6.925301E-02,1.625933E-01,4.668364E-02,1.031186E-01
-8.91787,41.50000,6.829322E-02,1.512085E-01,4.592738E-02,1.038689E-01
-8.91787,41.60000,6.871779E-02,1.495235E-01,4.645424E-02,1.048847E-01
-8.91787,41.70000,6.902145E-02,1.494942E-01,4.694840E-02,1.054396E-01
-8.91787,41.80000,6.975822E-02,1.506334E-01,4.763387E-02,1.067906E-01
-8.91787,41.90000,7.047335E-02,1.517888E-01,4.829530E-02,1.080185E-01
-8.91787,42.00000,7.095238E-02,1.523702E-01,4.881687E-02,1.086324E-01
-8.91787,42.10000,7.137920E-02,1.528818E-01,4.926462E-02,1.090686E-01
-8.91787,42.20000,7.205017E-02,1.539876E-01,4.980680E-02,1.099724E-01
-8.81787,36.90000,1.933916E-01,4.034259E-01,1.408520E-01,2.608404E-01
-8.81787,37.00000,1.884239E-01,4.031943E-01,1.350097E-01,2.523317E-01
-8.81787,37.10000,1.782961E-01,5.430196E-01,1.288549E-01,2.429681E-01
-8.81787,37.20000,1.698734E-01,4.779930E-01,1.233696E-01,2.309662E-01
-8.81787,37.30000,1.602793E-01,3.526667E-01,1.166240E-01,2.148461E-01
-8.81787,37.40000,1.517316E-01,3.096704E-01,1.102809E-01,2.024916E-01
-8.81787,37.50000,1.454884E-01,2.959616E-01,1.054059E-01,1.937616E-01
-8.81787,37.60000,1.396552E-01,2.816924E-01,1.006324E-01,1.847948E-01
-8.81787,37.70000,1.341106E-01,2.681887E-01,9.629108E-02,1.759479E-01
-8.81787,37.80000,1.314678E-01,2.578219E-01,9.415936E-02,1.701851E-01
-8.81787,37.90000,1.306078E-01,2.527054E-01,9.317806E-02,1.678032E-01
-8.81787,38.00000,1.332595E-01,2.554348E-01,9.447416E-02,1.710021E-01
-8.81787,38.10000,1.390767E-01,2.662156E-01,9.743646E-02,1.796339E-01
-8.81787,38.20000,1.500287E-01,2.862360E-01,1.038483E-01,1.950604E-01
-8.81787,38.30000,1.583547E-01,2.991500E-01,1.096196E-01,2.064161E-01
-8.81787,38.40000,1.633078E-01,3.054123E-01,1.136398E-01,2.125596E-01
-8.81787,38.50000,1.668044E-01,3.127222E-01,1.165384E-01,2.170591E-01
-8.81787,38.60000,1.701872E-01,3.281710E-01,1.190053E-01,2.221243E-01
-8.81787,38.70000,1.733213E-01,3.684527E-01,1.212389E-01,2.470800E-01
-8.81787,38.80000,1.768546E-01,4.339812E-01,1.244625E-01,2.938950E-01
-8.81787,38.90000,1.802342E-01,5.231532E-01,1.280856E-01,3.610851E-01
-8.81787,39.00000,1.820339E-01,5.929247E-01,1.330098E-01,4.088055E-01
-8.81787,39.10000,1.800006E-01,5.738572E-01,1.315131E-01,3.968654E-01
-8.81787,39.20000,1.739294E-01,5.113850E-01,1.269007E-01,3.537601E-01
-8.81787,39.30000,1.686552E-01,4.621356E-01,1.226064E-01,3.086563E-01
-8.81787,39.40000,1.627757E-01,4.154032E-01,1.175804E-01,2.763638E-01
-8.81787,39.50000,1.562500E-01,3.969477E-01,1.129241E-01,2.618682E-01
-8.81787,39.60000,1.496153E-01,3.910579E-01,1.073143E-01,2.580357E-01
-8.81787,39.70000,1.430675E-01,3.808342E-01,1.019728E-01,2.509212E-01
-8.81787,39.80000,1.370947E-01,3.592066E-01,9.734236E-02,2.355894E-01
-8.81787,39.90000,1.314788E-01,3.282500E-01,9.317826E-02,2.122169E-01
-8.81787,40.00000,1.263964E-01,3.013538E-01,8.928405E-02,1.938573E-01
-8.81787,40.10000,1.217311E-01,2.835560E-01,8.599236E-02,1.820691E-01
-8.81787,40.20000,1.179858E-01,2.732528E-01,8.347095E-02,1.755964E-01
-8.81787,40.30000,1.146706E-01,2.662372E-01,8.132324E-02,1.714681E-01
-8.81787,40.40000,1.107026E-01,2.581251E-01,7.875920E-02,1.667048E-01
-8.81787,40.50000,1.064525E-01,2.495783E-01,7.569358E-02,1.608640E-01
-8.81787,40.60000,1.023190E-01,2.419307E-01,7.263242E-02,1.552823E-01
-8.81787,40.70000,9.878052E-02,2.374987E-01,6.989611E-02,1.524016E-01
-8.81787,40.80000,9.510414E-02,2.317970E-01,6.703972E-02,1.492725E-01
-8.81787,40.90000,9.109523E-02,2.258939E-01,6.400055E-02,1.459936E-01
-8.81787,41.00000,8.733514E-02,2.199208E-01,6.106323E-02,1.423785E-01
-8.81787,41.10000,8.357801E-02,2.105797E-01,5.811909E-02,1.358224E-01
-8.81787,41.20000,7.970597E-02,1.970398E-01,5.520605E-02,1.266713E-01
-8.81787,41.30000,7.506732E-02,1.823650E-01,5.188800E-02,1.172371E-01
-8.81787,41.40000,7.073718E-02,1.695931E-01,4.885828E-02,1.081241E-01
-8.81787,41.50000,6.881776E-02,1.578991E-01,4.671253E-02,1.057953E-01
-8.81787,41.60000,6.926863E-02,1.504454E-01,4.716871E-02,1.065251E-01
-8.81787,41.70000,6.986404E-02,1.513110E-01,4.772301E-02,1.074807E-01
-8.81787,41.80000,7.049065E-02,1.522327E-01,4.829635E-02,1.084017E-01
-8.81787,41.90000,7.100642E-02,1.528007E-01,4.880157E-02,1.089456E-01
-8.81787,42.00000,7.154538E-02,1.535729E-01,4.932138E-02,1.096156E-01
-8.81787,42.10000,7.211170E-02,1.543790E-01,4.982120E-02,1.102634E-01
-8.81787,42.20000,7.264326E-02,1.551365E-01,5.027091E-02,1.108419E-01
-8.71787,36.90000,1.918798E-01,4.049768E-01,1.381919E-01,2.573915E-01
-8.71787,37.00000,1.874805E-01,3.898331E-01,1.331076E-01,2.494305E-01
-8.71787,37.10000,1.806186E-01,4.564843E-01,1.275104E-01,2.406326E-01
-8.71787,37.20000,1.726814E-01,5.024442E-01,1.221670E-01,2.284537E-01
-8.71787,37.30000,1.635592E-01,3.817494E-01,1.156233E-01,2.125500E-01
-8.71787,37.40000,1.525871E-01,3.215469E-01,1.091577E-01,2.001458E-01
-8.71787,37.50000,1.446990E-01,2.953936E-01,1.038712E-01,1.910191E-01
-8.71787,37.60000,1.383146E-01,2.802226E-01,9.891751E-02,1.817513E-01
-8.71787,37.70000,1.320554E-01,2.648695E-01,9.441180E-02,1.721808E-01
-8.71787,37.80000,1.275539E-01,2.504627E-01,9.142210E-02,1.641739E-01
-8.71787,37.90000,1.259104E-01,2.434317E-01,9.011274E-02,1.603263E-01
-8.71787,38.00000,1.278757E-01,2.448636E-01,9.098586E-02,1.629837E-01
-8.71787,38.10000,1.328305E-01,2.541409E-01,9.334826E-02,1.705292E-01
-8.71787,38.20000,1.429116E-01,2.728608E-01,9.915244E-02,1.848486E-01
-8.71787,38.30000,1.504508E-01,2.847899E-01,1.043149E-01,1.954817E-01
-8.71787,38.40000,1.551073E-01,2.912182E-01,1.080716E-01,2.016463E-01
-8.71787,38.50000,1.592302E-01,2.989662E-01,1.114637E-01,2.068454E-01
-8.71787,38.60000,1.642173E-01,3.160204E-01,1.149034E-01,2.138246E-01
-8.71787,38.70000,1.684875E-01,3.483151E-01,1.176633E-01,2.330145E-01
-8.71787,38.80000,1.712710E-01,3.995551E-01,1.200692E-01,2.698670E-01
-8.71787,38.90000,1.734752E-01,4.798215E-01,1.238607E-01,3.270125E-01
-8.71787,39.00000,1.785563E-01,5.606871E-01,1.298058E-01,3.877264E-01
-8.71787,39.10000,1.786922E-01,6.062981E-01,1.301059E-01,4.251928E-01
-8.71787,39.20000,1.745980E-01,5.874701E-01,1.271716E-01,4.104517E-01
-8.71787,39.30000,1.699154E-01,5.147585E-01,1.235627E-01,3.565720E-01
-8.71787,39.40000,1.647418E-01,4.455010E-01,1.192143E-01,2.968796E-01
-8.71787,39.50000,1.592821E-01,4.102961E-01,1.153671E-01,2.697219E-01
-8.71787,39.60000,1.532117E-01,3.948749E-01,1.103123E-01,2.587659E-01
-8.71787,39.70000,1.473923E-01,3.898852E-01,1.052612E-01,2.557991E-01
-8.71787,39.80000,1.418333E-01,3.779843E-01,1.007078E-01,2.475649E-01
-8.71787,39.90000,1.367275E-01,3.569306E-01,9.688476E-02,2.326691E-01
-8.71787,40.00000,1.317767E-01,3.301492E-01,9.331403E-02,2.126847E-01
-8.71787,40.10000,1.276731E-01,3.106385E-01,9.022743E-02,1.996431E-01
-8.71787,40.20000,1.243222E-01,3.000839E-01,8.780743E-02,1.929768E-01
-8.71787,40.30000,1.213243E-01,2.930956E-01,8.571392E-02,1.889206E-01
-8.71787,40.40000,1.177937E-01,2.840494E-01,8.332697E-02,1.835022E-01
-8.71787,40.50000,1.136926E-01,2.744185E-01,8.075803E-02,1.778347E-01
-8.71787,40.60000,1.092086E-01,2.655471E-01,7.766072E-02,1.726516E-01
