#,,,,,"generated_by='OpenQuake engine 3.25.0-git8d6ee50a21', start_date='2026-03-04T09:01:17', checksum=3746912572, kind='quantile-0.05', investigation_time=1.0"
lon,lat,PGA-0.002105,PGA-0.000404,SA(1.0)-0.002105,SA(1.0)-0.000404
-8.71787,38.80000,1.039560E-01,2.308284E-01,7.289210E-02,1.641422E-01
-8.71787,38.90000,1.037476E-01,2.390403E-01,7.243946E-02,1.651982E-01
-8.71787,39.00000,1.022295E-01,2.362590E-01,7.108353E-02,1.632452E-01
-8.71787,39.10000,9.956545E-02,2.318703E-01,6.932923E-02,1.604709E-01
-8.71787,39.20000,9.625539E-02,2.253926E-01,6.709878E-02,1.562590E-01
-8.71787,39.30000,9.332264E-02,2.170248E-01,6.459922E-02,1.506187E-01
-8.71787,39.40000,9.046467E-02,2.058649E-01,6.133106E-02,1.429778E-01
-8.71787,39.50000,8.578303E-02,1.888705E-01,5.844806E-02,1.298850E-01
-8.71787,39.60000,7.739422E-02,1.685921E-01,5.287529E-02,1.169244E-01
-8.71787,39.70000,7.006554E-02,1.537692E-01,4.827841E-02,1.065507E-01
-8.71787,39.80000,6.444830E-02,1.423555E-01,4.458933E-02,9.836584E-02
-8.71787,39.90000,5.866450E-02,1.286820E-01,4.094769E-02,8.868141E-02
-8.71787,40.00000,5.409344E-02,1.191006E-01,3.809878E-02,8.164034E-02
-8.71787,40.10000,5.075298E-02,1.106466E-01,3.573914E-02,7.510642E-02
-8.71787,40.20000,4.815147E-02,1.045234E-01,3.380787E-02,7.061248E-02
-8.71787,40.30000,4.558117E-02,9.975122E-02,3.189922E-02,6.656450E-02
-8.71787,40.40000,4.414279E-02,9.726222E-02,3.062301E-02,6.406118E-02
-8.71787,40.50000,4.289225E-02,9.530301E-02,2.948563E-02,6.198985E-02
-8.71787,40.60000,4.170229E-02,9.363473E-02,2.844134E-02,6.025972E-02
-8.71787,40.70000,4.068231E-02,9.227820E-02,2.751140E-02,5.885686E-02
-8.71787,40.80000,3.964039E-02,9.078711E-02,2.659286E-02,5.744218E-02
-8.71787,40.90000,3.887428E-02,8.978256E-02,2.579636E-02,5.653366E-02
-8.71787,41.00000,3.801093E-02,8.863746E-02,2.503571E-02,5.556047E-02
-8.71787,41.10000,3.719103E-02,8.749191E-02,2.434424E-02,5.460928E-02
-8.71787,41.20000,3.629660E-02,8.593091E-02,2.367969E-02,5.347539E-02
-8.71787,41.30000,3.551037E-02,8.429106E-02,2.311167E-02,5.253236E-02
-8.71787,41.40000,3.494938E-02,8.316760E-02,2.268238E-02,5.202858E-02
-8.71787,41.50000,3.455171E-02,8.247174E-02,2.235715E-02,5.176920E-02
-8.71787,41.60000,3.428867E-02,8.208977E-02,2.212533E-02,5.170574E-02
-8.71787,41.70000,3.405958E-02,8.175203E-02,2.193776E-02,5.164824E-02
-8.71787,41.80000,3.406242E-02,8.190301E-02,2.187234E-02,5.194155E-02
-8.71787,41.90000,3.405230E-02,8.192909E-02,2.182976E-02,5.211162E-02
-8.71787,42.00000,3.413452E-02,8.194727E-02,2.183865E-02,5.233908E-02
-8.71787,42.10000,3.417614E-02,8.076587E-02,2.184083E-02,5.209550E-02
-8.71787,42.20000,3.425468E-02,7.937430E-02,2.186403E-02,5.105361E-02
-8.61787,36.90000,1.074087E-01,1.915006E-01,8.530197E-02,1.560521E-01
-8.61787,37.00000,1.050345E-01,1.850987E-01,8.247939E-02,1.479170E-01
-8.61787,37.10000,1.015102E-01,1.785137E-01,7.908767E-02,1.403800E-01
-8.61787,37.20000,9.676367E-02,1.704323E-01,7.480891E-02,1.326616E-01
-8.61787,37.30000,9.100007E-02,1.586425E-01,7.032425E-02,1.240638E-01
-8.61787,37.40000,8.671136E-02,1.507382E-01,6.681587E-02,1.177256E-01
-8.61787,37.50000,8.378609E-02,1.472361E-01,6.423247E-02,1.132939E-01
-8.61787,37.60000,8.166383E-02,1.452209E-01,6.244553E-02,1.101337E-01
-8.61787,37.70000,7.951628E-02,1.427006E-01,6.091448E-02,1.074759E-01
-8.61787,37.80000,7.830982E-02,1.414997E-01,6.026204E-02,1.068048E-01
-8.61787,37.90000,7.964540E-02,1.477403E-01,6.088001E-02,1.106801E-01
-8.61787,38.00000,8.346198E-02,1.607989E-01,6.252658E-02,1.180286E-01
-8.61787,38.10000,8.692785E-02,1.804190E-01,6.316434E-02,1.236106E-01
-8.61787,38.20000,9.257539E-02,1.957605E-01,6.527767E-02,1.311875E-01
-8.61787,38.30000,9.696653E-02,2.032764E-01,6.728636E-02,1.378240E-01
-8.61787,38.40000,9.982418E-02,2.062946E-01,6.886632E-02,1.425270E-01
-8.61787,38.50000,1.023793E-01,2.091298E-01,7.038218E-02,1.468079E-01
-8.61787,38.60000,1.028087E-01,2.126651E-01,7.174590E-02,1.503158E-01
-8.61787,38.70000,1.035847E-01,2.183033E-01,7.120817E-02,1.548643E-01
-8.61787,38.80000,1.039367E-01,2.275745E-01,7.090773E-02,1.596288E-01
-8.61787,38.90000,1.038700E-01,2.329696E-01,7.075201E-02,1.604452E-01
-8.61787,39.00000,1.022106E-01,2.311655E-01,6.977051E-02,1.595381E-01
-8.61787,39.10000,9.939950E-02,2.283494E-01,6.843717E-02,1.578020E-01
-8.61787,39.20000,9.600849E-02,2.230606E-01,6.646907E-02,1.544134E-01
-8.61787,39.30000,9.317564E-02,2.155995E-01,6.410324E-02,1.494171E-01
-8.61787,39.40000,9.026412E-02,2.049173E-01,6.133579E-02,1.415335E-01
-8.61787,39.50000,8.566131E-02,1.875452E-01,5.768218E-02,1.287749E-01
-8.61787,39.60000,7.679158E-02,1.677818E-01,5.218927E-02,1.160385E-01
-8.61787,39.70000,6.975141E-02,1.535020E-01,4.778211E-02,1.059272E-01
-8.61787,39.80000,6.351222E-02,1.408328E-01,4.373912E-02,9.668586E-02
-8.61787,39.90000,5.847704E-02,1.289368E-01,4.061943E-02,8.851732E-02
-8.61787,40.00000,5.371740E-02,1.189815E-01,3.770541E-02,8.131221E-02
-8.61787,40.10000,5.033164E-02,1.101202E-01,3.536697E-02,7.456727E-02
-8.61787,40.20000,4.767196E-02,1.037802E-01,3.343997E-02,7.002523E-02
-8.61787,40.30000,4.511135E-02,9.894595E-02,3.156562E-02,6.593523E-02
-8.61787,40.40000,4.366328E-02,9.641238E-02,3.030850E-02,6.342509E-02
-8.61787,40.50000,4.246638E-02,9.451596E-02,2.921694E-02,6.142974E-02
-8.61787,40.60000,4.134482E-02,9.294343E-02,2.822117E-02,5.981386E-02
-8.61787,40.70000,4.026555E-02,9.142097E-02,2.728926E-02,5.831444E-02
-8.61787,40.80000,3.931487E-02,9.005117E-02,2.641393E-02,5.705405E-02
-8.61787,40.90000,3.855635E-02,8.902507E-02,2.565232E-02,5.619970E-02
-8.61787,41.00000,3.775210E-02,8.798058E-02,2.493919E-02,5.535922E-02
-8.61787,41.10000,3.694452E-02,8.677568E-02,2.427978E-02,5.442994E-02
-8.61787,41.20000,3.613597E-02,8.538651E-02,2.366492E-02,5.349158E-02
-8.61787,41.30000,3.542028E-02,8.391854E-02,2.313716E-02,5.270424E-02
-8.61787,41.40000,3.491545E-02,8.290254E-02,2.273564E-02,5.226214E-02
-8.61787,41.50000,3.457657E-02,8.234098E-02,2.243473E-02,5.207652E-02
-8.61787,41.60000,3.432348E-02,8.197097E-02,2.220799E-02,5.195199E-02
-8.61787,41.70000,3.412256E-02,8.170959E-02,2.202819E-02,5.188644E-02
-8.61787,41.80000,3.412561E-02,8.187050E-02,2.196429E-02,5.212320E-02
-8.61787,41.90000,3.418670E-02,8.213408E-02,2.194173E-02,5.235764E-02
-8.61787,42.00000,3.422131E-02,8.222774E-02,2.192251E-02,5.248825E-02
-8.61787,42.10000,3.427620E-02,8.179811E-02,2.193869E-02,5.256213E-02
-8.61787,42.20000,3.431419E-02,8.046326E-02,2.194574E-02,5.182048E-02
-8.51787,36.90000,1.067378E-01,1.915044E-01,8.317257E-02,1.510182E-01
-8.51787,37.00000,1.041462E-01,1.843236E-01,8.046958E-02,1.430233E-01
-8.51787,37.10000,1.004594E-01,1.773183E-01,7.684121E-02,1.357119E-01
-8.51787,37.20000,9.567726E-02,1.691730E-01,7.274908E-02,1.284271E-01
-8.51787,37.30000,8.979169E-02,1.568571E-01,6.839004E-02,1.201298E-01
-8.51787,37.40000,8.534841E-02,1.485580E-01,6.494804E-02,1.138630E-01
-8.51787,37.50000,8.229570E-02,1.447453E-01,6.240618E-02,1.091867E-01
-8.51787,37.60000,7.980065E-02,1.420089E-01,6.050410E-02,1.058940E-01
-8.51787,37.70000,7.704972E-02,1.384551E-01,5.884913E-02,1.028822E-01
-8.51787,37.80000,7.543370E-02,1.358534E-01,5.803685E-02,1.015750E-01
-8.51787,37.90000,7.633355E-02,1.403505E-01,5.842303E-02,1.044445E-01
-8.51787,38.00000,7.954182E-02,1.513319E-01,5.994143E-02,1.110096E-01
-8.51787,38.10000,8.387837E-02,1.703110E-01,6.095603E-02,1.189684E-01
-8.51787,38.20000,8.911041E-02,1.891284E-01,6.280389E-02,1.258968E-01
-8.51787,38.30000,9.289047E-02,1.971800E-01,6.441608E-02,1.315606E-01
-8.51787,38.40000,9.565946E-02,2.025684E-01,6.588048E-02,1.362593E-01
-8.51787,38.50000,9.808797E-02,2.058021E-01,6.725280E-02,1.403807E-01
-8.51787,38.60000,1.018982E-01,2.098597E-01,6.921459E-02,1.461903E-01
-8.51787,38.70000,1.016394E-01,2.147013E-01,7.062358E-02,1.512237E-01
-8.51787,38.80000,1.013248E-01,2.239617E-01,7.017057E-02,1.534565E-01
-8.51787,38.90000,1.008063E-01,2.243478E-01,6.936458E-02,1.540351E-01
-8.51787,39.00000,1.002294E-01,2.242800E-01,6.820218E-02,1.544317E-01
-8.51787,39.10000,9.848350E-02,2.219368E-01,6.667238E-02,1.531149E-01
-8.51787,39.20000,9.527876E-02,2.171835E-01,6.478511E-02,1.502003E-01
-8.51787,39.30000,9.252972E-02,2.109428E-01,6.275176E-02,1.460400E-01
-8.51787,39.40000,8.919858E-02,2.014712E-01,6.103021E-02,1.380441E-01
-8.51787,39.50000,8.389009E-02,1.826911E-01,5.610511E-02,1.253823E-01
-8.51787,39.60000,7.491191E-02,1.643108E-01,5.082460E-02,1.132542E-01
-8.51787,39.70000,6.838313E-02,1.508066E-01,4.673714E-02,1.037433E-01
-8.51787,39.80000,6.261931E-02,1.390520E-01,4.299780E-02,9.518348E-02
-8.51787,39.90000,5.766051E-02,1.276013E-01,3.997302E-02,8.741698E-02
-8.51787,40.00000,5.287257E-02,1.177013E-01,3.705730E-02,8.035048E-02
-8.51787,40.10000,4.962564E-02,1.087560E-01,3.481406E-02,7.353897E-02
-8.51787,40.20000,4.688927E-02,1.023289E-01,3.290890E-02,6.900384E-02
-8.51787,40.30000,4.438849E-02,9.757352E-02,3.109569E-02,6.497836E-02
-8.51787,40.40000,4.301514E-02,9.512249E-02,2.988955E-02,6.251487E-02
-8.51787,40.50000,4.181801E-02,9.326027E-02,2.882688E-02,6.058689E-02
-8.51787,40.60000,4.071511E-02,9.168880E-02,2.786138E-02,5.899097E-02
-8.51787,40.70000,3.967821E-02,9.020995E-02,2.696650E-02,5.755037E-02
-8.51787,40.80000,3.876190E-02,8.885150E-02,2.610029E-02,5.632862E-02
-8.51787,40.90000,3.795669E-02,8.775869E-02,2.536455E-02,5.544201E-02
-8.51787,41.00000,3.722060E-02,8.676183E-02,2.470090E-02,5.464989E-02
-8.51787,41.10000,3.644784E-02,8.562551E-02,2.407076E-02,5.377679E-02
-8.51787,41.20000,3.576735E-02,8.445122E-02,2.352447E-02,5.306998E-02
-8.51787,41.30000,3.513236E-02,8.314390E-02,2.303902E-02,5.242648E-02
-8.51787,41.40000,3.472696E-02,8.234144E-02,2.268286E-02,5.215236E-02
-8.51787,41.50000,3.441603E-02,8.183210E-02,2.240071E-02,5.196683E-02
-8.51787,41.60000,3.415972E-02,8.145578E-02,2.217358E-02,5.178733E-02
-8.51787,41.70000,3.404318E-02,8.138688E-02,2.203119E-02,5.185176E-02
-8.51787,41.80000,3.408871E-02,8.166123E-02,2.198064E-02,5.209183E-02
-8.51787,41.90000,3.417520E-02,8.199602E-02,2.196800E-02,5.235148E-02
-8.51787,42.00000,3.422838E-02,8.223686E-02,2.195762E-02,5.249515E-02
-8.51787,42.10000,3.427476E-02,8.227351E-02,2.196933E-02,5.254365E-02
-8.51787,42.20000,3.434901E-02,8.139720E-02,2.199334E-02,5.249441E-02
-8.41787,36.90000,1.065930E-01,1.928370E-01,8.148706E-02,1.475716E-01
-8.41787,37.00000,1.035251E-01,1.842002E-01,7.856566E-02,1.393336E-01
-8.41787,37.10000,9.969291E-02,1.768379E-01,7.495940E-02,1.322263E-01
-8.41787,37.20000,9.469235E-02,1.682134E-01,7.092515E-02,1.249829E-01
-8.41787,37.30000,8.861238E-02,1.552039E-01,6.662279E-02,1.167684E-01
-8.41787,37.40000,8.393248E-02,1.461549E-01,6.318908E-02,1.099061E-01
-8.41787,37.50000,8.055419E-02,1.417127E-01,6.057768E-02,1.052457E-01
-8.41787,37.60000,7.752338E-02,1.384863E-01,5.852291E-02,1.017043E-01
-8.41787,37.70000,7.473425E-02,1.345504E-01,5.691630E-02,9.873414E-02
-8.41787,37.80000,7.285852E-02,1.309929E-01,5.599739E-02,9.699211E-02
-8.41787,37.90000,7.263137E-02,1.329255E-01,5.583047E-02,9.820163E-02
-8.41787,38.00000,7.578501E-02,1.431312E-01,5.731363E-02,1.043369E-01
-8.41787,38.10000,8.078347E-02,1.603066E-01,5.877535E-02,1.141777E-01
-8.41787,38.20000,8.549856E-02,1.805128E-01,6.028761E-02,1.204971E-01
-8.41787,38.30000,8.875225E-02,1.892460E-01,6.157107E-02,1.254080E-01
-8.41787,38.40000,9.095204E-02,1.935682E-01,6.264838E-02,1.291770E-01
-8.41787,38.50000,9.347655E-02,1.985809E-01,6.402663E-02,1.334655E-01
-8.41787,38.60000,9.670487E-02,2.042252E-01,6.556305E-02,1.385468E-01
-8.41787,38.70000,9.955000E-02,2.085696E-01,6.690477E-02,1.430338E-01
-8.41787,38.80000,9.966735E-02,2.126207E-01,6.698731E-02,1.441988E-01
-8.41787,38.90000,9.855735E-02,2.136595E-01,6.707518E-02,1.454710E-01
-8.41787,39.00000,9.704848E-02,2.144209E-01,6.680149E-02,1.465293E-01
-8.41787,39.10000,9.527920E-02,2.119569E-01,6.564308E-02,1.455177E-01
-8.41787,39.20000,9.287125E-02,2.075124E-01,6.383529E-02,1.429041E-01
-8.41787,39.30000,9.012900E-02,2.027456E-01,6.182785E-02,1.388589E-01
-8.41787,39.40000,8.739346E-02,1.948525E-01,5.855626E-02,1.320905E-01
-8.41787,39.50000,8.015380E-02,1.751473E-01,5.354710E-02,1.197810E-01
-8.41787,39.60000,7.189083E-02,1.579892E-01,4.887054E-02,1.086426E-01
-8.41787,39.70000,6.548770E-02,1.446317E-01,4.488400E-02,9.920652E-02
-8.41787,39.80000,6.075756E-02,1.349084E-01,4.180908E-02,9.230637E-02
-8.41787,39.90000,5.616526E-02,1.244674E-01,3.900746E-02,8.530500E-02
-8.41787,40.00000,5.165736E-02,1.155962E-01,3.619836E-02,7.834008E-02
-8.41787,40.10000,4.836623E-02,1.060013E-01,3.401265E-02,7.179528E-02
-8.41787,40.20000,4.575422E-02,9.988612E-02,3.221095E-02,6.746230E-02
-8.41787,40.30000,4.334095E-02,9.529885E-02,3.048042E-02,6.354721E-02
-8.41787,40.40000,4.200530E-02,9.294837E-02,2.931962E-02,6.114249E-02
-8.41787,40.50000,4.084300E-02,9.115655E-02,2.829579E-02,5.927026E-02
-8.41787,40.60000,3.973014E-02,8.951142E-02,2.734870E-02,5.764145E-02
-8.41787,40.70000,3.882188E-02,8.828116E-02,2.648702E-02,5.638403E-02
-8.41787,40.80000,3.785930E-02,8.692720E-02,2.565163E-02,5.511172E-02
-8.41787,40.90000,3.712964E-02,8.593324E-02,2.496765E-02,5.427304E-02
-8.41787,41.00000,3.638176E-02,8.480465E-02,2.432975E-02,5.343419E-02
-8.41787,41.10000,3.568049E-02,8.374636E-02,2.374779E-02,5.267388E-02
-8.41787,41.20000,3.513096E-02,8.287935E-02,2.325709E-02,5.215689E-02
-8.41787,41.30000,3.461413E-02,8.184206E-02,2.282446E-02,5.170342E-02
-8.41787,41.40000,3.427738E-02,8.120842E-02,2.250273E-02,5.152819E-02
-8.41787,41.50000,3.406186E-02,8.090575E-02,2.226518E-02,5.149074E-02
-8.41787,41.60000,3.388840E-02,8.072325E-02,2.207594E-02,5.145651E-02
-8.41787,41.70000,3.381898E-02,8.076503E-02,2.195129E-02,5.154749E-02
-8.41787,41.80000,3.393317E-02,8.121365E-02,2.192605E-02,5.188763E-02
-8.41787,41.90000,3.405170E-02,8.163114E-02,2.192774E-02,5.218158E-02
-8.41787,42.00000,3.413386E-02,8.194990E-02,2.192980E-02,5.236265E-02
-8.41787,42.10000,3.420427E-02,8.218051E-02,2.194509E-02,5.246958E-02
-8.41787,42.20000,3.435655E-02,8.220244E-02,2.200845E-02,5.268646E-02
-8.31787,36.90000,1.060951E-01,1.932680E-01,7.982499E-02,1.444830E-01
-8.31787,37.00000,1.028145E-01,1.840003E-01,7.671834E-02,1.362778E-01
-8.31787,37.10000,9.899672E-02,1.765832E-01,7.331899E-02,1.295018E-01
-8.31787,37.20000,9.399351E-02,1.678708E-01,6.945105E-02,1.225354E-01
-8.31787,37.30000,8.738805E-02,1.533694E-01,6.498794E-02,1.136092E-01
-8.31787,37.40000,8.235306E-02,1.435340E-01,6.147355E-02,1.063033E-01
-8.31787,37.50000,7.874615E-02,1.384961E-01,5.889605E-02,1.015833E-01
-8.31787,37.60000,7.553583E-02,1.350624E-01,5.681693E-02,9.807456E-02
-8.31787,37.70000,7.174627E-02,1.297513E-01,5.456864E-02,9.431671E-02
-8.31787,37.80000,6.890699E-02,1.243732E-01,5.291763E-02,9.137095E-02
-8.31787,37.90000,6.983195E-02,1.273160E-01,5.339094E-02,9.338108E-02
-8.31787,38.00000,7.196864E-02,1.345834E-01,5.445853E-02,9.756884E-02
-8.31787,38.10000,7.604321E-02,1.482485E-01,5.644563E-02,1.052297E-01
-8.31787,38.20000,8.078218E-02,1.676434E-01,5.734452E-02,1.135654E-01
-8.31787,38.30000,8.381081E-02,1.778849E-01,5.853073E-02,1.182961E-01
-8.31787,38.40000,8.560503E-02,1.827604E-01,5.932127E-02,1.214497E-01
-8.31787,38.50000,8.728169E-02,1.861534E-01,6.014866E-02,1.244830E-01
-8.31787,38.60000,8.943853E-02,1.908705E-01,6.118852E-02,1.281863E-01
-8.31787,38.70000,9.106266E-02,1.944808E-01,6.194819E-02,1.310900E-01
-8.31787,38.80000,9.175279E-02,1.959322E-01,6.229195E-02,1.327928E-01
-8.31787,38.90000,9.188908E-02,1.966637E-01,6.214376E-02,1.337660E-01
-8.31787,39.00000,9.190796E-02,1.974707E-01,6.178454E-02,1.344017E-01
-8.31787,39.10000,9.078368E-02,1.955076E-01,6.089026E-02,1.334061E-01
-8.31787,39.20000,8.862526E-02,1.914887E-01,5.932899E-02,1.308210E-01
-8.31787,39.30000,8.643950E-02,1.880623E-01,5.751430E-02,1.279968E-01
-8.31787,39.40000,8.254406E-02,1.809603E-01,5.473614E-02,1.226055E-01
-8.31787,39.50000,7.443534E-02,1.636748E-01,5.027290E-02,1.119290E-01
-8.31787,39.60000,6.722403E-02,1.475699E-01,4.617518E-02,1.016575E-01
-8.31787,39.70000,6.207386E-02,1.366892E-01,4.295568E-02,9.418429E-02
-8.31787,39.80000,5.784643E-02,1.279357E-01,4.021222E-02,8.801601E-02
-8.31787,39.90000,5.329502E-02,1.183730E-01,3.738898E-02,8.155937E-02
-8.31787,40.00000,4.978333E-02,1.106305E-01,3.507024E-02,7.517516E-02
-8.31787,40.10000,4.676766E-02,1.020379E-01,3.306638E-02,6.952396E-02
-8.31787,40.20000,4.421721E-02,9.623940E-02,3.135090E-02,6.528744E-02
-8.31787,40.30000,4.199981E-02,9.209990E-02,2.975376E-02,6.165668E-02
-8.31787,40.40000,4.066780E-02,8.963945E-02,2.862580E-02,5.927860E-02
-8.31787,40.50000,3.950223E-02,8.766823E-02,2.762965E-02,5.740629E-02
-8.31787,40.60000,3.845936E-02,8.623215E-02,2.672191E-02,5.593901E-02
-8.31787,40.70000,3.751466E-02,8.497716E-02,2.586402E-02,5.456800E-02
-8.31787,40.80000,3.660174E-02,8.373798E-02,2.507343E-02,5.327890E-02
-8.31787,40.90000,3.594156E-02,8.310533E-02,2.443745E-02,5.252374E-02
-8.31787,41.00000,3.521895E-02,8.208174E-02,2.382738E-02,5.169108E-02
-8.31787,41.10000,3.463913E-02,8.118941E-02,2.331455E-02,5.113048E-02
-8.31787,41.20000,3.420211E-02,8.054278E-02,2.288042E-02,5.078276E-02
-8.31787,41.30000,3.388717E-02,8.000931E-02,2.252490E-02,5.066218E-02
-8.31787,41.40000,3.364347E-02,7.955056E-02,2.224399E-02,5.061423E-02
-8.31787,41.50000,3.344054E-02,7.923920E-02,2.201812E-02,5.056045E-02
-8.31787,41.60000,3.341254E-02,7.942304E-02,2.188748E-02,5.077237E-02
-8.31787,41.70000,3.343734E-02,7.975623E-02,2.179608E-02,5.101193E-02
-8.31787,41.80000,3.365359E-02,8.050077E-02,2.180476E-02,5.151294E-02
-8.31787,41.90000,3.379228E-02,8.098415E-02,2.181547E-02,5.181750E-02
-8.31787,42.00000,3.393241E-02,8.143958E-02,2.184197E-02,5.209764E-02
-8.31787,42.10000,3.405194E-02,8.185501E-02,2.186936E-02,5.230187E-02
-8.31787,42.20000,3.422844E-02,8.223661E-02,2.194149E-02,5.254970E-02
-8.21787,36.90000,1.055742E-01,1.933548E-01,7.820173E-02,1.421017E-01
-8.21787,37.00000,1.023303E-01,1.841498E-01,7.525624E-02,1.341654E-01
-8.21787,37.10000,9.844991E-02,1.766241E-01,7.193796E-02,1.275098E-01
-8.21787,37.20000,9.320831E-02,1.674160E-01,6.806021E-02,1.204299E-01
-8.21787,37.30000,8.620227E-02,1.516166E-01,6.351021E-02,1.106980E-01
-8.21787,37.40000,8.083861E-02,1.407430E-01,5.991336E-02,1.030472E-01
-8.21787,37.50000,7.676680E-02,1.351473E-01,5.727308E-02,9.818930E-02
-8.21787,37.60000,7.339486E-02,1.312134E-01,5.504426E-02,9.454600E-02
-8.21787,37.70000,6.978284E-02,1.259577E-01,5.268610E-02,9.085788E-02
-8.21787,37.80000,6.683657E-02,1.205062E-01,5.094649E-02,8.779523E-02
-8.21787,37.90000,6.696791E-02,1.217943E-01,5.095978E-02,8.874255E-02
-8.21787,38.00000,6.830766E-02,1.269808E-01,5.159014E-02,9.171152E-02
-8.21787,38.10000,7.091139E-02,1.363703E-01,5.286489E-02,9.703244E-02
-8.21787,38.20000,7.527865E-02,1.492748E-01,5.433631E-02,1.044254E-01
-8.21787,38.30000,7.754083E-02,1.606307E-01,5.513666E-02,1.094209E-01
-8.21787,38.40000,7.889497E-02,1.679448E-01,5.563909E-02,1.119639E-01
-8.21787,38.50000,8.006739E-02,1.702218E-01,5.610328E-02,1.143944E-01
-8.21787,38.60000,8.099476E-02,1.724721E-01,5.654693E-02,1.164477E-01
-8.21787,38.70000,8.187778E-02,1.744562E-01,5.695509E-02,1.184655E-01
-8.21787,38.80000,8.230495E-02,1.754695E-01,5.710846E-02,1.197544E-01
-8.21787,38.90000,8.241914E-02,1.759668E-01,5.702953E-02,1.205593E-01
-8.21787,39.00000,8.189683E-02,1.753756E-01,5.646457E-02,1.203993E-01
-8.21787,39.10000,8.096051E-02,1.738460E-01,5.566131E-02,1.196482E-01
-8.21787,39.20000,7.923482E-02,1.709488E-01,5.418831E-02,1.178339E-01
-8.21787,39.30000,7.699427E-02,1.673871E-01,5.246270E-02,1.151646E-01
-8.21787,39.40000,7.334105E-02,1.605141E-01,4.996676E-02,1.100961E-01
-8.21787,39.50000,6.753666E-02,1.477170E-01,4.658042E-02,1.018793E-01
-8.21787,39.60000,6.243022E-02,1.364758E-01,4.352839E-02,9.465420E-02
-8.21787,39.70000,5.821469E-02,1.275512E-01,4.084772E-02,8.855672E-02
-8.21787,39.80000,5.448477E-02,1.198522E-01,3.844954E-02,8.323917E-02
-8.21787,39.90000,5.049371E-02,1.119608E-01,3.584611E-02,7.768494E-02
-8.21787,40.00000,4.751609E-02,1.037730E-01,3.381354E-02,7.142693E-02
-8.21787,40.10000,4.486148E-02,9.708246E-02,3.200718E-02,6.684898E-02
-8.21787,40.20000,4.259871E-02,9.229301E-02,3.044376E-02,6.286115E-02
-8.21787,40.30000,4.049212E-02,8.827961E-02,2.895667E-02,5.950695E-02
-8.21787,40.40000,3.920114E-02,8.567750E-02,2.788026E-02,5.722234E-02
-8.21787,40.50000,3.802155E-02,8.377129E-02,2.692687E-02,5.540362E-02
-8.21787,40.60000,3.692760E-02,8.227497E-02,2.598618E-02,5.377178E-02
-8.21787,40.70000,3.604830E-02,8.110385E-02,2.518065E-02,5.247268E-02
-8.21787,40.80000,3.517632E-02,7.984829E-02,2.443049E-02,5.122759E-02
-8.21787,40.90000,3.458504E-02,7.920462E-02,2.384082E-02,5.055948E-02
-8.21787,41.00000,3.395867E-02,7.825892E-02,2.328285E-02,4.984006E-02
-8.21787,41.10000,3.345504E-02,7.763906E-02,2.281360E-02,4.935949E-02
-8.21787,41.20000,3.310392E-02,7.730769E-02,2.241939E-02,4.915123E-02
-8.21787,41.30000,3.302813E-02,7.743686E-02,2.215736E-02,4.941058E-02
-8.21787,41.40000,3.285426E-02,7.721605E-02,2.190952E-02,4.943078E-02
-8.21787,41.50000,3.274864E-02,7.718370E-02,2.172945E-02,4.954182E-02
-8.21787,41.60000,3.278458E-02,7.757106E-02,2.162504E-02,4.985845E-02
-8.21787,41.70000,3.293074E-02,7.826515E-02,2.157716E-02,5.029498E-02
-8.21787,41.80000,3.327653E-02,7.949849E-02,2.162967E-02,5.100827E-02
-8.21787,41.90000,3.345261E-02,8.015344E-02,2.165418E-02,5.136193E-02
-8.21787,42.00000,3.361448E-02,8.070697E-02,2.168718E-02,5.168248E-02
-8.21787,42.10000,3.374428E-02,8.113031E-02,2.172526E-02,5.185692E-02
-8.21787,42.20000,3.404046E-02,8.184326E-02,2.184163E-02,5.232517E-02
-8.11787,36.90000,1.050133E-01,1.929362E-01,7.685553E-02,1.402571E-01
-8.11787,37.00000,1.020319E-01,1.845060E-01,7.412521E-02,1.328130E-01
-8.11787,37.10000,9.801341E-02,1.768177E-01,7.078472E-02,1.260585E-01
-8.11787,37.20000,9.242472E-02,1.669374E-01,6.678488E-02,1.185923E-01
-8.11787,37.30000,8.534066E-02,1.507338E-01,6.230287E-02,1.086314E-01
-8.11787,37.40000,7.969320E-02,1.387595E-01,5.865129E-02,1.005912E-01
-8.11787,37.50000,7.510784E-02,1.325253E-01,5.587182E-02,9.546063E-02
-8.11787,37.60000,7.165281E-02,1.282746E-01,5.335312E-02,9.170028E-02
-8.11787,37.70000,6.813358E-02,1.228986E-01,5.103636E-02,8.794304E-02
-8.11787,37.80000,6.497131E-02,1.171107E-01,4.917000E-02,8.465909E-02
-8.11787,37.90000,6.323289E-02,1.150325E-01,4.812466E-02,8.348037E-02
-8.11787,38.00000,6.458432E-02,1.198148E-01,4.878443E-02,8.634830E-02
-8.11787,38.10000,6.640825E-02,1.261342E-01,4.968282E-02,8.999974E-02
-8.11787,38.20000,6.920295E-02,1.342687E-01,5.120958E-02,9.495102E-02
-8.11787,38.30000,7.113239E-02,1.412976E-01,5.139666E-02,9.918997E-02
-8.11787,38.40000,7.259235E-02,1.487450E-01,5.196096E-02,1.031724E-01
-8.11787,38.50000,7.326558E-02,1.533935E-01,5.217568E-02,1.047845E-01
