#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.25.0-git8d6ee50a21', start_date='2026-03-08T18:32:41', checksum=2193952283, kind='quantile-0.95', investigation_time=1.0"
lon,lat,PGA-0.002105,PGA-0.000404,SA(0.05)-0.002105,SA(0.05)-0.000404,SA(0.1)-0.002105,SA(0.1)-0.000404,SA(0.15)-0.002105,SA(0.15)-0.000404,SA(0.2)-0.002105,SA(0.2)-0.000404,SA(0.25)-0.002105,SA(0.25)-0.000404,SA(0.3)-0.002105,SA(0.3)-0.000404,SA(0.35)-0.002105,SA(0.35)-0.000404,SA(0.4)-0.002105,SA(0.4)-0.000404,SA(0.5)-0.002105,SA(0.5)-0.000404,SA(0.6)-0.002105,SA(0.6)-0.000404,SA(0.75)-0.002105,SA(0.75)-0.000404,SA(1.0)-0.002105,SA(1.0)-0.000404,SA(2.0)-0.002105,SA(2.0)-0.000404,SA(3.0)-0.002105,SA(3.0)-0.000404,SA(4.0)-0.002105,SA(4.0)-0.000404
-9.61787,39.00000,2.012325E-01,3.733582E-01,2.636749E-01,4.923880E-01,4.072774E-01,7.661199E-01,4.463626E-01,8.452298E-01,4.238911E-01,8.044501E-01,3.680052E-01,6.973757E-01,2.990615E-01,5.651053E-01,2.555601E-01,4.805842E-01,2.243874E-01,4.176907E-01,1.883205E-01,3.429524E-01,1.535071E-01,2.821745E-01,1.227362E-01,2.261385E-01,8.607719E-02,1.613209E-01,3.808698E-02,7.369649E-02,2.239460E-02,4.430950E-02,1.617395E-02,3.228439E-02
-9.61787,39.10000,1.738871E-01,3.208095E-01,2.275630E-01,4.185306E-01,3.493275E-01,6.499887E-01,3.807465E-01,7.234536E-01,3.655281E-01,6.915413E-01,3.202384E-01,6.023103E-01,2.626165E-01,4.975814E-01,2.278195E-01,4.235258E-01,2.025331E-01,3.718932E-01,1.719110E-01,3.132478E-01,1.424520E-01,2.592422E-01,1.147111E-01,2.121564E-01,8.118490E-02,1.522195E-01,3.631183E-02,7.071596E-02,2.149753E-02,4.285802E-02,1.567935E-02,3.140242E-02
-9.61787,39.20000,1.546129E-01,2.864949E-01,2.007110E-01,3.742502E-01,3.067960E-01,5.774480E-01,3.372926E-01,6.399963E-01,3.248680E-01,6.167144E-01,2.858697E-01,5.439123E-01,2.378920E-01,4.493638E-01,2.066118E-01,3.873207E-01,1.855479E-01,3.423196E-01,1.601770E-01,2.931864E-01,1.337966E-01,2.433197E-01,1.086003E-01,2.019321E-01,7.693978E-02,1.449392E-01,3.487502E-02,6.822001E-02,2.076992E-02,4.151214E-02,1.520230E-02,3.060053E-02
-9.61787,39.30000,1.459739E-01,2.761710E-01,1.894665E-01,3.609887E-01,2.888135E-01,5.562198E-01,3.168629E-01,6.155252E-01,3.058798E-01,5.934479E-01,2.703219E-01,5.242655E-01,2.252450E-01,4.320258E-01,1.959515E-01,3.730899E-01,1.763353E-01,3.296587E-01,1.533335E-01,2.821436E-01,1.279473E-01,2.346530E-01,1.045181E-01,1.950700E-01,7.384185E-02,1.398590E-01,3.375991E-02,6.627700E-02,2.014712E-02,4.032466E-02,1.478776E-02,2.983322E-02
-9.61787,39.40000,1.400432E-01,2.711796E-01,1.818589E-01,3.548405E-01,2.769838E-01,5.468026E-01,3.032479E-01,6.043550E-01,2.925883E-01,5.817522E-01,2.588120E-01,5.132440E-01,2.149603E-01,4.213324E-01,1.874244E-01,3.635195E-01,1.687597E-01,3.205378E-01,1.474637E-01,2.732624E-01,1.228402E-01,2.275328E-01,1.008592E-01,1.886777E-01,7.104103E-02,1.353313E-01,3.271558E-02,6.447351E-02,1.956280E-02,3.922386E-02,1.440754E-02,2.912661E-02
-9.61787,39.50000,1.349407E-01,2.690857E-01,1.753300E-01,3.522827E-01,2.669364E-01,5.432405E-01,2.916765E-01,6.001087E-01,2.811555E-01,5.763688E-01,2.487186E-01,5.071835E-01,2.058910E-01,4.147050E-01,1.797736E-01,3.569518E-01,1.619169E-01,3.137895E-01,1.420762E-01,2.661550E-01,1.181669E-01,2.215451E-01,9.746380E-02,1.828150E-01,6.844337E-02,1.311169E-01,3.172275E-02,6.271061E-02,1.900155E-02,3.818524E-02,1.405585E-02,2.846143E-02
-9.51787,38.50000,2.391055E-01,4.253130E-01,3.125201E-01,5.590149E-01,4.862868E-01,8.721868E-01,5.319561E-01,9.697670E-01,5.060502E-01,9.198555E-01,4.345579E-01,7.968163E-01,3.541962E-01,6.472369E-01,3.009473E-01,5.496756E-01,2.640410E-01,4.780169E-01,2.197804E-01,3.967564E-01,1.789348E-01,3.251031E-01,1.427358E-01,2.614438E-01,9.962744E-02,1.862019E-01,4.378408E-02,8.407909E-02,2.526008E-02,4.979957E-02,1.798348E-02,3.579664E-02
-9.51787,38.60000,2.373948E-01,4.204422E-01,3.100947E-01,5.529690E-01,4.823080E-01,8.623198E-01,5.280485E-01,9.580801E-01,5.026451E-01,9.096050E-01,4.315021E-01,7.888839E-01,3.518040E-01,6.405146E-01,2.983849E-01,5.439804E-01,2.612888E-01,4.723183E-01,2.170794E-01,3.904423E-01,1.763159E-01,3.197308E-01,1.406189E-01,2.563055E-01,9.794139E-02,1.826681E-01,4.295217E-02,8.232002E-02,2.478979E-02,4.879525E-02,1.766039E-02,3.512294E-02
-9.51787,38.70000,2.325692E-01,4.116316E-01,3.039632E-01,5.418705E-01,4.722897E-01,8.441929E-01,5.182142E-01,9.368420E-01,4.928227E-01,8.907189E-01,4.235267E-01,7.741522E-01,3.458613E-01,6.281888E-01,2.928034E-01,5.341588E-01,2.561449E-01,4.633994E-01,2.128599E-01,3.819449E-01,1.725581E-01,3.129766E-01,1.378228E-01,2.503136E-01,9.579111E-02,1.785707E-01,4.198468E-02,8.040030E-02,2.429155E-02,4.774766E-02,1.732199E-02,3.443848E-02
-9.51787,38.80000,2.291783E-01,4.075040E-01,2.997090E-01,5.367682E-01,4.655101E-01,8.360322E-01,5.114318E-01,9.270751E-01,4.853195E-01,8.813080E-01,4.172311E-01,7.660406E-01,3.408424E-01,6.206631E-01,2.878456E-01,5.275319E-01,2.514083E-01,4.568253E-01,2.087993E-01,3.749455E-01,1.688491E-01,3.070402E-01,1.345786E-01,2.448159E-01,9.358116E-02,1.746180E-01,4.097319E-02,7.848638E-02,2.375843E-02,4.670331E-02,1.695487E-02,3.375002E-02
