#,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.25.0-git8d6ee50a21', start_date='2026-03-08T22:08:17', checksum=2606410892, kind='quantile-0.95', investigation_time=1.0"
lon,lat,0.002105~PGA,0.002105~SA(0.05),0.002105~SA(0.1),0.002105~SA(0.15),0.002105~SA(0.2),0.002105~SA(0.25),0.002105~SA(0.3),0.002105~SA(0.35),0.002105~SA(0.4),0.002105~SA(0.5),0.002105~SA(0.6),0.002105~SA(0.75),0.002105~SA(1.0),0.000404~PGA,0.000404~SA(0.05),0.000404~SA(0.1),0.000404~SA(0.15),0.000404~SA(0.2),0.000404~SA(0.25),0.000404~SA(0.3),0.000404~SA(0.35),0.000404~SA(0.4),0.000404~SA(0.5),0.000404~SA(0.6),0.000404~SA(0.75),0.000404~SA(1.0)
-8.91787,40.00000,1.168539E-01,2.065210E-01,2.165285E-01,2.103091E-01,2.017563E-01,1.858595E-01,1.673294E-01,1.519693E-01,1.438134E-01,1.128149E-01,9.903935E-02,8.180919E-02,6.519753E-02,2.529363E-01,4.709501E-01,4.854364E-01,4.438583E-01,4.105757E-01,3.738812E-01,3.457480E-01,3.283890E-01,3.122964E-01,2.167903E-01,1.932673E-01,1.640501E-01,1.325083E-01
-8.91787,40.10000,1.106222E-01,1.972309E-01,2.072007E-01,2.000037E-01,1.938118E-01,1.801648E-01,1.619643E-01,1.472446E-01,1.394191E-01,1.093112E-01,9.572056E-02,7.887215E-02,6.255171E-02,2.368823E-01,4.391197E-01,4.519357E-01,4.162807E-01,3.902207E-01,3.575611E-01,3.321360E-01,3.146015E-01,3.003429E-01,2.079537E-01,1.854017E-01,1.576118E-01,1.273703E-01
-8.91787,40.20000,1.066382E-01,1.912402E-01,2.004848E-01,1.936348E-01,1.886023E-01,1.760196E-01,1.581430E-01,1.430663E-01,1.351843E-01,1.064286E-01,9.255412E-02,7.621377E-02,6.040151E-02,2.277403E-01,4.215857E-01,4.333625E-01,4.010583E-01,3.778922E-01,3.499772E-01,3.212424E-01,3.040225E-01,2.910770E-01,2.020575E-01,1.793734E-01,1.527442E-01,1.232693E-01
-8.91787,40.30000,1.035370E-01,1.858822E-01,1.949893E-01,1.892554E-01,1.843897E-01,1.730625E-01,1.551357E-01,1.396854E-01,1.317144E-01,1.046033E-01,8.995491E-02,7.396073E-02,5.867871E-02,2.229664E-01,4.115736E-01,4.227163E-01,3.929608E-01,3.736775E-01,3.454631E-01,3.121056E-01,2.950462E-01,2.822061E-01,1.988288E-01,1.745445E-01,1.486856E-01,1.200907E-01
-8.91787,40.40000,9.988589E-02,1.786212E-01,1.875231E-01,1.843176E-01,1.795863E-01,1.694082E-01,1.515250E-01,1.362056E-01,1.282104E-01,1.026023E-01,8.741996E-02,7.168665E-02,5.695641E-02,2.165859E-01,3.992351E-01,4.099652E-01,3.821271E-01,3.668157E-01,3.384955E-01,3.022107E-01,2.854336E-01,2.726962E-01,1.944176E-01,1.715067E-01,1.449088E-01,1.176637E-01
-8.91787,40.50000,9.530704E-02,1.693364E-01,1.781975E-01,1.787952E-01,1.734681E-01,1.640023E-01,1.464822E-01,1.323771E-01,1.244866E-01,1.002578E-01,8.516167E-02,6.990402E-02,5.511156E-02,2.062689E-01,3.806139E-01,3.918828E-01,3.663809E-01,3.494231E-01,3.224601E-01,2.917772E-01,2.752313E-01,2.625977E-01,1.933692E-01,1.698926E-01,1.421849E-01,1.161259E-01
-8.91787,40.60000,9.207928E-02,1.617624E-01,1.707185E-01,1.738888E-01,1.697188E-01,1.600784E-01,1.428061E-01,1.291983E-01,1.210286E-01,9.860668E-02,8.371186E-02,6.835422E-02,5.372100E-02,1.997868E-01,3.675791E-01,3.788567E-01,3.565398E-01,3.417961E-01,3.144720E-01,2.834313E-01,2.664979E-01,2.538609E-01,1.922252E-01,1.680808E-01,1.410816E-01,1.140025E-01
-8.91787,40.70000,8.964859E-02,1.555499E-01,1.647081E-01,1.705089E-01,1.657830E-01,1.572388E-01,1.402030E-01,1.271320E-01,1.185614E-01,9.756647E-02,8.236121E-02,6.720728E-02,5.258941E-02,1.973770E-01,3.610185E-01,3.720896E-01,3.549384E-01,3.387696E-01,3.115631E-01,2.786263E-01,2.597663E-01,2.471099E-01,1.909704E-01,1.667335E-01,1.399263E-01,1.123269E-01
-8.91787,40.80000,8.721039E-02,1.488736E-01,1.583027E-01,1.665548E-01,1.627585E-01,1.540165E-01,1.381663E-01,1.250487E-01,1.167486E-01,9.639927E-02,8.107832E-02,6.612077E-02,5.157153E-02,1.943502E-01,3.539208E-01,3.656835E-01,3.541487E-01,3.375031E-01,3.085185E-01,2.778699E-01,2.548608E-01,2.405440E-01,1.890142E-01,1.651026E-01,1.383187E-01,1.104342E-01
-8.91787,40.90000,8.431922E-02,1.415096E-01,1.525979E-01,1.627972E-01,1.582033E-01,1.489817E-01,1.366046E-01,1.233463E-01,1.155227E-01,9.300037E-02,7.977284E-02,6.376113E-02,5.085830E-02,1.898810E-01,3.438270E-01,3.566203E-01,3.507273E-01,3.337314E-01,3.077609E-01,2.791899E-01,2.543340E-01,2.356517E-01,1.884265E-01,1.648113E-01,1.379654E-01,1.096035E-01
-8.91787,41.00000,8.258290E-02,1.392891E-01,1.478320E-01,1.599102E-01,1.544586E-01,1.457520E-01,1.341418E-01,1.207742E-01,1.133489E-01,9.039016E-02,7.822739E-02,6.152666E-02,4.936174E-02,1.857887E-01,3.340372E-01,3.488312E-01,3.469389E-01,3.317019E-01,3.070582E-01,2.788798E-01,2.548911E-01,2.336131E-01,1.872418E-01,1.635950E-01,1.370326E-01,1.074405E-01
-8.91787,41.10000,7.988790E-02,1.358717E-01,1.466343E-01,1.572166E-01,1.511311E-01,1.428569E-01,1.315861E-01,1.185866E-01,1.110446E-01,8.810111E-02,7.633700E-02,6.073139E-02,4.780994E-02,1.800411E-01,3.218533E-01,3.385564E-01,3.417234E-01,3.291728E-01,3.057911E-01,2.778388E-01,2.547082E-01,2.320386E-01,1.859293E-01,1.623072E-01,1.358998E-01,1.050276E-01
-8.91787,41.20000,7.622999E-02,1.322595E-01,1.456980E-01,1.531335E-01,1.468712E-01,1.390991E-01,1.281364E-01,1.157891E-01,1.091085E-01,8.582176E-02,7.411223E-02,6.009611E-02,4.702700E-02,1.716975E-01,3.100283E-01,3.318357E-01,3.322493E-01,3.243653E-01,2.993751E-01,2.767258E-01,2.544363E-01,2.312212E-01,1.819536E-01,1.603972E-01,1.345328E-01,1.039077E-01
-8.91787,41.30000,7.405293E-02,1.296007E-01,1.444673E-01,1.469008E-01,1.410228E-01,1.337427E-01,1.230567E-01,1.129350E-01,1.061340E-01,8.336860E-02,7.207967E-02,5.845756E-02,4.583665E-02,1.684320E-01,3.016888E-01,3.239147E-01,3.160060E-01,3.125640E-01,2.922187E-01,2.655832E-01,2.515629E-01,2.306835E-01,1.706899E-01,1.517895E-01,1.311336E-01,1.028325E-01
-8.91787,41.40000,7.115025E-02,1.248832E-01,1.388931E-01,1.426919E-01,1.369318E-01,1.291053E-01,1.208013E-01,1.094525E-01,1.027784E-01,8.119013E-02,6.957305E-02,5.684083E-02,4.500587E-02,1.620512E-01,2.909456E-01,3.119474E-01,3.039832E-01,2.986701E-01,2.802857E-01,2.596077E-01,2.394681E-01,2.234078E-01,1.613073E-01,1.436399E-01,1.211665E-01,9.782791E-02
-8.91787,41.50000,6.973244E-02,1.200725E-01,1.336572E-01,1.391139E-01,1.345144E-01,1.266790E-01,1.164430E-01,1.066778E-01,9.956962E-02,7.953972E-02,6.755037E-02,5.428014E-02,4.332715E-02,1.552334E-01,2.790186E-01,2.966109E-01,2.968879E-01,2.863482E-01,2.680249E-01,2.513426E-01,2.301309E-01,2.142725E-01,1.545743E-01,1.372075E-01,1.152240E-01,9.274034E-02
-8.91787,41.60000,6.829672E-02,1.147215E-01,1.276945E-01,1.377873E-01,1.325978E-01,1.234840E-01,1.132924E-01,1.021457E-01,9.655588E-02,7.778471E-02,6.545958E-02,5.262960E-02,4.202445E-02,1.501986E-01,2.674788E-01,2.837036E-01,2.979029E-01,2.808951E-01,2.599362E-01,2.395470E-01,2.243607E-01,2.063436E-01,1.501602E-01,1.305765E-01,1.088061E-01,8.774485E-02
-8.91787,41.70000,6.829386E-02,1.093175E-01,1.238691E-01,1.375354E-01,1.306140E-01,1.213029E-01,1.115913E-01,1.012266E-01,9.557799E-02,7.667603E-02,6.460925E-02,5.048540E-02,4.016538E-02,1.494942E-01,2.580835E-01,2.752481E-01,2.973118E-01,2.792962E-01,2.572274E-01,2.292048E-01,2.122523E-01,2.018066E-01,1.491234E-01,1.269306E-01,1.050927E-01,8.405887E-02
-8.91787,41.80000,6.867944E-02,1.046014E-01,1.231281E-01,1.377310E-01,1.316785E-01,1.217455E-01,1.094302E-01,9.991341E-02,9.504020E-02,7.590745E-02,6.423894E-02,4.968141E-02,3.920864E-02,1.506333E-01,2.489397E-01,2.740373E-01,2.981772E-01,2.786018E-01,2.577408E-01,2.258039E-01,2.027643E-01,1.920918E-01,1.489076E-01,1.273213E-01,1.041030E-01,8.046225E-02
-8.91787,41.90000,6.886102E-02,1.028525E-01,1.210641E-01,1.384530E-01,1.316659E-01,1.224620E-01,1.094281E-01,9.748009E-02,9.266825E-02,7.466709E-02,6.294936E-02,4.896545E-02,3.865220E-02,1.517888E-01,2.428441E-01,2.726783E-01,2.995126E-01,2.783840E-01,2.575229E-01,2.262232E-01,1.972059E-01,1.830001E-01,1.476609E-01,1.275655E-01,1.048570E-01,8.109351E-02
-8.91787,42.00000,6.871688E-02,9.926730E-02,1.202376E-01,1.389878E-01,1.311595E-01,1.218767E-01,1.096056E-01,9.702253E-02,9.146369E-02,7.396926E-02,6.152095E-02,4.754611E-02,3.765434E-02,1.522074E-01,2.377759E-01,2.712023E-01,2.987218E-01,2.779012E-01,2.567362E-01,2.251886E-01,1.976989E-01,1.829589E-01,1.463313E-01,1.277478E-01,1.054868E-01,8.104384E-02
-8.91787,42.10000,6.845020E-02,9.920973E-02,1.193835E-01,1.393731E-01,1.313869E-01,1.209889E-01,1.087718E-01,9.643152E-02,9.035376E-02,7.315272E-02,6.073888E-02,4.613367E-02,3.623746E-02,1.524736E-01,2.338928E-01,2.696549E-01,2.982618E-01,2.778463E-01,2.557065E-01,2.239241E-01,1.977673E-01,1.823078E-01,1.453140E-01,1.278132E-01,1.057957E-01,8.149750E-02
-8.91787,42.20000,6.848717E-02,9.989130E-02,1.197416E-01,1.404161E-01,1.324232E-01,1.210088E-01,1.088045E-01,9.662548E-02,9.037592E-02,7.315625E-02,6.072591E-02,4.604958E-02,3.603387E-02,1.529946E-01,2.348474E-01,2.689432E-01,2.995776E-01,2.790600E-01,2.561345E-01,2.233172E-01,1.986184E-01,1.830965E-01,1.457532E-01,1.278222E-01,1.063988E-01,8.216520E-02
-8.81787,36.90000,3.094069E-01,5.540585E-01,5.611119E-01,5.187464E-01,4.647262E-01,4.138674E-01,3.609807E-01,3.194931E-01,2.974107E-01,2.362199E-01,2.120696E-01,1.802978E-01,1.451035E-01,6.217111E-01,1.107428E+00,1.087227E+00,1.019716E+00,9.488690E-01,8.501499E-01,7.423191E-01,6.402291E-01,5.738826E-01,4.527514E-01,3.918466E-01,3.266053E-01,2.673954E-01
-8.81787,37.00000,2.718435E-01,4.863801E-01,5.152075E-01,5.019395E-01,4.462483E-01,4.110022E-01,3.696095E-01,3.457023E-01,3.178038E-01,2.612582E-01,2.351438E-01,1.857387E-01,1.640465E-01,5.340847E-01,9.499728E-01,9.856992E-01,1.006400E+00,9.266956E-01,8.434982E-01,7.290635E-01,6.618667E-01,6.108510E-01,4.764777E-01,4.365427E-01,3.509986E-01,3.180796E-01
-8.81787,37.10000,2.490684E-01,4.433016E-01,4.893080E-01,4.794239E-01,4.254386E-01,3.951284E-01,3.590582E-01,3.363295E-01,3.136852E-01,2.556903E-01,2.310825E-01,1.826694E-01,1.613673E-01,5.323007E-01,9.095101E-01,1.007300E+00,1.064909E+00,9.673417E-01,8.870870E-01,7.892520E-01,6.894939E-01,6.471658E-01,5.021057E-01,4.492918E-01,3.626023E-01,3.316673E-01
-8.81787,37.20000,2.358518E-01,4.174739E-01,4.719584E-01,4.665232E-01,4.126213E-01,3.838522E-01,3.470269E-01,3.229882E-01,3.044354E-01,2.480265E-01,2.242554E-01,1.764587E-01,1.566226E-01,5.000986E-01,8.570401E-01,9.563121E-01,1.036806E+00,9.416354E-01,8.640699E-01,7.448579E-01,6.633345E-01,6.071445E-01,4.728664E-01,4.294282E-01,3.445578E-01,3.179087E-01
-8.81787,37.30000,2.235581E-01,3.990028E-01,4.535862E-01,4.489135E-01,3.988281E-01,3.726516E-01,3.348385E-01,3.089120E-01,2.923807E-01,2.369944E-01,2.156855E-01,1.694022E-01,1.516948E-01,4.621850E-01,8.179489E-01,8.943866E-01,9.266745E-01,8.412455E-01,7.629383E-01,6.708889E-01,6.041681E-01,5.566040E-01,4.448783E-01,4.059297E-01,3.252347E-01,3.039810E-01
-8.81787,37.40000,2.085284E-01,3.769792E-01,4.329296E-01,4.287123E-01,3.840448E-01,3.549490E-01,3.213264E-01,2.991708E-01,2.833969E-01,2.296490E-01,2.082509E-01,1.634927E-01,1.483729E-01,4.370514E-01,7.742135E-01,8.467057E-01,8.611359E-01,7.711372E-01,7.001906E-01,6.191713E-01,5.702856E-01,5.249240E-01,4.272058E-01,3.912599E-01,3.103584E-01,2.937338E-01
-8.81787,37.50000,1.842931E-01,3.405300E-01,3.864345E-01,3.850740E-01,3.473373E-01,3.283426E-01,2.988992E-01,2.824997E-01,2.659715E-01,2.177933E-01,1.974162E-01,1.548801E-01,1.413641E-01,3.817864E-01,6.823344E-01,7.303652E-01,7.249189E-01,6.596196E-01,6.078464E-01,5.497253E-01,5.222073E-01,4.821325E-01,3.925847E-01,3.666491E-01,2.912019E-01,2.864760E-01
-8.81787,37.60000,1.680038E-01,3.094994E-01,3.538781E-01,3.629903E-01,3.234098E-01,3.103929E-01,2.870005E-01,2.717297E-01,2.567300E-01,2.089916E-01,1.893047E-01,1.486244E-01,1.347493E-01,3.473196E-01,6.319951E-01,6.829578E-01,6.670365E-01,6.057346E-01,5.621324E-01,5.215183E-01,4.966816E-01,4.616535E-01,3.760121E-01,3.496570E-01,2.775376E-01,2.692449E-01
-8.81787,37.70000,1.615036E-01,2.912046E-01,3.395825E-01,3.502800E-01,3.149572E-01,2.979128E-01,2.789141E-01,2.637359E-01,2.485005E-01,2.038837E-01,1.836128E-01,1.446434E-01,1.312120E-01,3.325350E-01,6.050500E-01,6.678290E-01,6.423414E-01,5.761753E-01,5.337662E-01,5.134715E-01,4.824479E-01,4.508402E-01,3.683053E-01,3.412311E-01,2.694525E-01,2.651588E-01
-8.81787,37.80000,1.585785E-01,2.795869E-01,3.326670E-01,3.419118E-01,3.054320E-01,2.905014E-01,2.731470E-01,2.586363E-01,2.442676E-01,2.004439E-01,1.804365E-01,1.420883E-01,1.295870E-01,3.246883E-01,5.889716E-01,6.614394E-01,6.285734E-01,5.601478E-01,5.182821E-01,4.946354E-01,4.760683E-01,4.456020E-01,3.605867E-01,3.367186E-01,2.650963E-01,2.623196E-01
-8.81787,37.90000,1.548067E-01,2.682238E-01,3.241000E-01,3.317721E-01,2.970323E-01,2.831712E-01,2.663025E-01,2.527836E-01,2.401055E-01,1.961308E-01,1.760885E-01,1.382209E-01,1.269125E-01,3.144898E-01,5.710364E-01,6.374759E-01,6.130042E-01,5.419424E-01,5.046604E-01,4.858796E-01,4.659924E-01,4.366232E-01,3.533809E-01,3.293332E-01,2.586926E-01,2.561852E-01
-8.81787,38.00000,1.514197E-01,2.637664E-01,3.104644E-01,3.196290E-01,2.874165E-01,2.730870E-01,2.561502E-01,2.428646E-01,2.302210E-01,1.877423E-01,1.694583E-01,1.343362E-01,1.203854E-01,3.099189E-01,5.630329E-01,6.187350E-01,5.952005E-01,5.270219E-01,5.021693E-01,4.799210E-01,4.512456E-01,4.254958E-01,3.414769E-01,3.176427E-01,2.510000E-01,2.445242E-01
-8.81787,38.10000,1.553943E-01,2.628705E-01,3.055671E-01,3.156829E-01,2.863455E-01,2.741437E-01,2.543682E-01,2.420254E-01,2.313876E-01,1.876607E-01,1.676106E-01,1.352928E-01,1.188785E-01,3.097540E-01,5.618303E-01,6.165020E-01,5.906237E-01,5.304280E-01,5.135136E-01,4.786817E-01,4.502537E-01,4.304556E-01,3.418630E-01,3.156577E-01,2.520615E-01,2.415575E-01
-8.81787,38.20000,1.657509E-01,2.823710E-01,3.215665E-01,3.183036E-01,2.947733E-01,2.796338E-01,2.593836E-01,2.460932E-01,2.331435E-01,1.880305E-01,1.689963E-01,1.356988E-01,1.207707E-01,3.167423E-01,5.658353E-01,6.289336E-01,6.164595E-01,5.646785E-01,5.269254E-01,4.829485E-01,4.654158E-01,4.435656E-01,3.469502E-01,3.201787E-01,2.547297E-01,2.419390E-01
-8.81787,38.30000,1.678075E-01,2.858570E-01,3.284378E-01,3.253282E-01,3.051084E-01,2.857620E-01,2.640947E-01,2.497179E-01,2.385508E-01,1.893552E-01,1.689285E-01,1.386641E-01,1.215687E-01,3.218759E-01,5.811492E-01,6.367714E-01,6.168947E-01,5.727505E-01,5.375720E-01,4.969561E-01,4.779290E-01,4.564957E-01,3.474676E-01,3.185087E-01,2.603488E-01,2.394787E-01
-8.81787,38.40000,1.633069E-01,2.858374E-01,3.304441E-01,3.309000E-01,3.118956E-01,2.906765E-01,2.673126E-01,2.469648E-01,2.345330E-01,1.879923E-01,1.670057E-01,1.387134E-01,1.145892E-01,3.255238E-01,5.872480E-01,6.303831E-01,6.161266E-01,5.749981E-01,5.409204E-01,5.073329E-01,4.851651E-01,4.643630E-01,3.507650E-01,3.184191E-01,2.630986E-01,2.335078E-01
-8.81787,38.50000,1.674791E-01,2.915977E-01,3.285818E-01,3.269784E-01,3.108559E-01,2.903413E-01,2.668330E-01,2.498513E-01,2.362378E-01,1.893484E-01,1.675796E-01,1.401131E-01,1.162903E-01,3.355487E-01,6.097317E-01,6.300993E-01,6.159174E-01,5.780125E-01,5.487131E-01,5.191309E-01,5.000052E-01,4.786429E-01,3.499923E-01,3.185592E-01,2.667328E-01,2.306049E-01
-8.81787,38.60000,1.713777E-01,3.049948E-01,3.394195E-01,3.352641E-01,3.188909E-01,2.967397E-01,2.728728E-01,2.542197E-01,2.395721E-01,1.920102E-01,1.698753E-01,1.423872E-01,1.184730E-01,3.519576E-01,6.390314E-01,6.602665E-01,6.300036E-01,5.980325E-01,5.653840E-01,5.500661E-01,5.293025E-01,5.026914E-01,3.591335E-01,3.246349E-01,2.734651E-01,2.378367E-01
-8.81787,38.70000,1.753597E-01,3.216143E-01,3.488604E-01,3.440511E-01,3.272736E-01,3.035897E-01,2.798669E-01,2.593712E-01,2.429001E-01,1.943052E-01,1.704276E-01,1.434639E-01,1.137825E-01,3.721766E-01,6.660747E-01,7.098135E-01,6.613842E-01,6.358770E-01,6.113310E-01,5.779915E-01,5.605941E-01,5.379205E-01,3.814908E-01,3.465360E-01,2.961525E-01,2.465904E-01
-8.81787,38.80000,1.838959E-01,3.449956E-01,3.570957E-01,3.451368E-01,3.256829E-01,3.058653E-01,2.813478E-01,2.648068E-01,2.487822E-01,1.969388E-01,1.782745E-01,1.461733E-01,1.169933E-01,4.147577E-01,7.087504E-01,7.663325E-01,7.319595E-01,6.672425E-01,6.461483E-01,6.220478E-01,5.986599E-01,5.734456E-01,4.023740E-01,3.670299E-01,3.095730E-01,2.635804E-01
-8.81787,38.90000,1.930806E-01,3.492998E-01,3.775854E-01,3.509725E-01,3.264327E-01,3.053349E-01,2.816844E-01,2.634475E-01,2.505134E-01,1.953736E-01,1.745231E-01,1.455889E-01,1.180678E-01,5.097552E-01,7.987418E-01,8.197139E-01,8.781399E-01,8.310273E-01,7.590060E-01,7.234572E-01,6.897898E-01,6.620650E-01,4.774527E-01,4.195776E-01,3.547424E-01,2.912252E-01
-8.81787,39.00000,1.963816E-01,3.548424E-01,3.786677E-01,3.694114E-01,3.366141E-01,3.182082E-01,2.887414E-01,2.670696E-01,2.487684E-01,1.962821E-01,1.779701E-01,1.440614E-01,1.161624E-01,5.741078E-01,8.894192E-01,1.005052E+00,1.017844E+00,1.070405E+00,9.673478E-01,8.769045E-01,8.108591E-01,7.493131E-01,6.215098E-01,5.392948E-01,4.467594E-01,3.338294E-01
-8.81787,39.10000,1.909971E-01,3.474645E-01,3.664170E-01,3.592455E-01,3.314005E-01,3.090320E-01,2.806420E-01,2.552891E-01,2.418481E-01,1.915750E-01,1.708788E-01,1.409552E-01,1.129466E-01,5.624343E-01,8.798181E-01,9.963613E-01,9.900321E-01,1.032545E+00,9.537451E-01,8.630563E-01,7.928437E-01,7.241095E-01,5.948051E-01,5.278794E-01,4.365507E-01,3.290972E-01
-8.81787,39.20000,1.789096E-01,3.310007E-01,3.504194E-01,3.384603E-01,3.128102E-01,2.936421E-01,2.630292E-01,2.442252E-01,2.275383E-01,1.873132E-01,1.632487E-01,1.383979E-01,1.113701E-01,4.904238E-01,7.609151E-01,7.749704E-01,8.236685E-01,7.812046E-01,7.267390E-01,7.101148E-01,6.773142E-01,6.495721E-01,4.501379E-01,4.054839E-01,3.470992E-01,2.810374E-01
-8.81787,39.30000,1.705952E-01,3.178126E-01,3.386119E-01,3.235187E-01,3.018562E-01,2.829035E-01,2.497991E-01,2.411942E-01,2.222925E-01,1.822535E-01,1.540774E-01,1.362725E-01,1.041244E-01,4.260130E-01,6.872184E-01,7.117919E-01,7.354097E-01,6.578241E-01,6.366850E-01,6.248683E-01,5.991030E-01,5.726171E-01,3.981447E-01,3.559607E-01,3.095538E-01,2.510622E-01
-8.81787,39.40000,1.634827E-01,3.001739E-01,3.220718E-01,3.062353E-01,2.861930E-01,2.657100E-01,2.454365E-01,2.343712E-01,2.169427E-01,1.679887E-01,1.493266E-01,1.282220E-01,9.815730E-02,3.844319E-01,6.519877E-01,6.896983E-01,6.716731E-01,6.052018E-01,5.756108E-01,5.556884E-01,5.309887E-01,5.083196E-01,3.495383E-01,3.189843E-01,2.715967E-01,2.230924E-01
-8.81787,39.50000,1.571673E-01,2.756053E-01,2.905894E-01,2.846636E-01,2.654754E-01,2.469889E-01,2.246234E-01,2.092462E-01,2.005498E-01,1.570386E-01,1.421811E-01,1.171013E-01,9.216423E-02,3.639863E-01,6.326817E-01,6.485440E-01,6.294988E-01,5.696952E-01,5.137734E-01,4.989932E-01,4.780838E-01,4.534003E-01,3.156370E-01,2.865195E-01,2.427177E-01,1.976957E-01
-8.81787,39.60000,1.474955E-01,2.530888E-01,2.719562E-01,2.624371E-01,2.522913E-01,2.281305E-01,2.053586E-01,1.900769E-01,1.801682E-01,1.442863E-01,1.277433E-01,1.074873E-01,8.414096E-02,3.578433E-01,6.292862E-01,6.449450E-01,6.184996E-01,5.687733E-01,5.147565E-01,4.609281E-01,4.392964E-01,4.196303E-01,3.061291E-01,2.695676E-01,2.252303E-01,1.811186E-01
-8.81787,39.70000,1.404435E-01,2.438906E-01,2.534358E-01,2.519975E-01,2.411251E-01,2.187728E-01,1.952735E-01,1.767875E-01,1.668532E-01,1.335510E-01,1.172979E-01,9.969550E-02,7.700503E-02,3.647695E-01,6.437313E-01,6.578697E-01,6.300706E-01,5.932730E-01,5.414243E-01,4.793720E-01,4.372123E-01,3.957488E-01,3.209229E-01,2.752806E-01,2.219687E-01,1.665776E-01
-8.81787,39.80000,1.351529E-01,2.352488E-01,2.444348E-01,2.419324E-01,2.290356E-01,2.105175E-01,1.889925E-01,1.692668E-01,1.584417E-01,1.266016E-01,1.105172E-01,9.247815E-02,7.235362E-02,3.376305E-01,5.987117E-01,6.121680E-01,5.779939E-01,5.395448E-01,5.002912E-01,4.415914E-01,3.972892E-01,3.637992E-01,2.899458E-01,2.545244E-01,2.015617E-01,1.573781E-01
-8.81787,39.90000,1.281350E-01,2.258132E-01,2.352668E-01,2.324339E-01,2.172268E-01,2.014491E-01,1.811049E-01,1.626664E-01,1.517439E-01,1.213688E-01,1.045284E-01,8.755910E-02,6.907529E-02,2.993413E-01,5.449376E-01,5.581694E-01,5.168545E-01,4.736049E-01,4.369813E-01,3.854470E-01,3.607472E-01,3.431727E-01,2.540726E-01,2.225091E-01,1.804628E-01,1.454458E-01
-8.81787,40.00000,1.215421E-01,2.132995E-01,2.231466E-01,2.188488E-01,2.066580E-01,1.911495E-01,1.714700E-01,1.544538E-01,1.460258E-01,1.153599E-01,1.004775E-01,8.351935E-02,6.608509E-02,2.711286E-01,5.053406E-01,5.187749E-01,4.737417E-01,4.366907E-01,3.927006E-01,3.601596E-01,3.440771E-01,3.265501E-01,2.287116E-01,2.013017E-01,1.711192E-01,1.382970E-01
-8.81787,40.10000,1.162949E-01,2.038209E-01,2.134956E-01,2.091621E-01,1.994469E-01,1.842828E-01,1.655523E-01,1.492666E-01,1.414787E-01,1.115628E-01,9.727462E-02,8.051366E-02,6.383640E-02,2.535220E-01,4.710560E-01,4.869559E-01,4.451434E-01,4.122091E-01,3.723066E-01,3.468039E-01,3.300856E-01,3.139130E-01,2.164967E-01,1.934263E-01,1.644202E-01,1.329354E-01
-8.81787,40.20000,1.125692E-01,1.978202E-01,2.071280E-01,2.025797E-01,1.938950E-01,1.794111E-01,1.617812E-01,1.450308E-01,1.358757E-01,1.087802E-01,9.424476E-02,7.779125E-02,6.152323E-02,2.436317E-01,4.531682E-01,4.677126E-01,4.289453E-01,3.995249E-01,3.638876E-01,3.367323E-01,3.195469E-01,3.046540E-01,2.107132E-01,1.876918E-01,1.596542E-01,1.289067E-01
-8.81787,40.30000,1.095774E-01,1.928227E-01,2.017209E-01,1.974466E-01,1.897198E-01,1.756835E-01,1.591999E-01,1.425781E-01,1.323060E-01,1.070625E-01,9.158748E-02,7.552410E-02,5.967691E-02,2.392663E-01,4.435737E-01,4.574270E-01,4.203815E-01,3.931443E-01,3.590950E-01,3.275257E-01,3.104362E-01,2.966818E-01,2.074332E-01,1.829786E-01,1.556341E-01,1.255729E-01
-8.81787,40.40000,1.059570E-01,1.865201E-01,1.950587E-01,1.914640E-01,1.847494E-01,1.726850E-01,1.557029E-01,1.396094E-01,1.303053E-01,1.050156E-01,8.955582E-02,7.321207E-02,5.803732E-02,2.325221E-01,4.302812E-01,4.435448E-01,4.088256E-01,3.844017E-01,3.519056E-01,3.174105E-01,3.002604E-01,2.873871E-01,2.030613E-01,1.775806E-01,1.510684E-01,1.218590E-01
-8.81787,40.50000,1.008806E-01,1.780533E-01,1.876437E-01,1.841732E-01,1.786634E-01,1.676931E-01,1.501896E-01,1.352845E-01,1.267502E-01,1.022153E-01,8.699538E-02,7.077082E-02,5.621387E-02,2.217300E-01,4.101960E-01,4.237715E-01,3.934260E-01,3.695287E-01,3.352299E-01,3.055567E-01,2.892960E-01,2.765988E-01,1.954009E-01,1.716702E-01,1.461605E-01,1.179370E-01
-8.81787,40.60000,9.658698E-02,1.709809E-01,1.800828E-01,1.781850E-01,1.728567E-01,1.633309E-01,1.458757E-01,1.318182E-01,1.230555E-01,9.981399E-02,8.474445E-02,6.833013E-02,5.411332E-02,2.143594E-01,3.959331E-01,4.092338E-01,3.820286E-01,3.598417E-01,3.260103E-01,2.953458E-01,2.793432E-01,2.667339E-01,1.918375E-01,1.687899E-01,1.419829E-01,1.141736E-01
-8.81787,40.70000,9.358333E-02,1.658303E-01,1.741163E-01,1.735804E-01,1.686500E-01,1.605427E-01,1.431670E-01,1.296314E-01,1.202878E-01,9.834617E-02,8.328696E-02,6.746960E-02,5.289464E-02,2.115694E-01,3.905091E-01,4.034792E-01,3.771176E-01,3.556857E-01,3.229920E-01,2.890679E-01,2.718051E-01,2.592269E-01,1.909069E-01,1.668452E-01,1.401643E-01,1.121333E-01
