#,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.25.0-git8d6ee50a21', start_date='2026-03-08T22:08:17', checksum=2606410892, kind='quantile-0.05', investigation_time=1.0"
lon,lat,PGA-0.002105,PGA-0.000404,SA(0.05)-0.002105,SA(0.05)-0.000404,SA(0.1)-0.002105,SA(0.1)-0.000404,SA(0.15)-0.002105,SA(0.15)-0.000404,SA(0.2)-0.002105,SA(0.2)-0.000404,SA(0.25)-0.002105,SA(0.25)-0.000404,SA(0.3)-0.002105,SA(0.3)-0.000404,SA(0.35)-0.002105,SA(0.35)-0.000404,SA(0.4)-0.002105,SA(0.4)-0.000404,SA(0.5)-0.002105,SA(0.5)-0.000404,SA(0.6)-0.002105,SA(0.6)-0.000404,SA(0.75)-0.002105,SA(0.75)-0.000404,SA(1.0)-0.002105,SA(1.0)-0.000404
-8.91787,41.30000,4.042045E-02,8.977584E-02,5.122469E-02,1.212281E-01,5.690471E-02,1.269014E-01,8.190532E-02,1.878040E-01,7.857935E-02,1.762555E-01,7.010417E-02,1.594806E-01,6.071583E-02,1.392981E-01,5.301320E-02,1.227097E-01,4.727843E-02,1.068197E-01,3.728482E-02,8.422267E-02,3.065280E-02,6.816173E-02,2.328032E-02,4.964113E-02,1.525511E-02,3.307918E-02
-8.91787,41.40000,3.943903E-02,8.801509E-02,5.020145E-02,1.197078E-01,5.514150E-02,1.229737E-01,8.107169E-02,1.846027E-01,7.805652E-02,1.733721E-01,6.958050E-02,1.576791E-01,6.002258E-02,1.376544E-01,5.238041E-02,1.211396E-01,4.695015E-02,1.057655E-01,3.686260E-02,8.256222E-02,3.036181E-02,6.689414E-02,2.293362E-02,4.906725E-02,1.502777E-02,3.243867E-02
-8.91787,41.50000,3.859172E-02,8.717775E-02,4.974630E-02,1.175698E-01,5.294469E-02,1.202448E-01,8.051772E-02,1.825746E-01,7.682274E-02,1.691787E-01,6.950194E-02,1.564587E-01,5.948226E-02,1.372424E-01,5.228791E-02,1.201872E-01,4.682327E-02,1.050002E-01,3.676429E-02,8.215291E-02,3.022014E-02,6.626345E-02,2.267084E-02,4.877546E-02,1.478290E-02,3.203121E-02
-8.91787,41.60000,3.758954E-02,8.678942E-02,4.975712E-02,1.126289E-01,5.127991E-02,1.149732E-01,7.962324E-02,1.811724E-01,7.484294E-02,1.689439E-01,6.871060E-02,1.529581E-01,5.801078E-02,1.347064E-01,5.176219E-02,1.176386E-01,4.593011E-02,1.025322E-01,3.640638E-02,8.198667E-02,2.991547E-02,6.587789E-02,2.241670E-02,4.815641E-02,1.445070E-02,3.174605E-02
-8.91787,41.70000,3.642083E-02,8.611421E-02,4.866203E-02,1.076440E-01,5.035885E-02,1.112245E-01,7.794479E-02,1.759892E-01,7.403467E-02,1.676819E-01,6.611494E-02,1.508794E-01,5.761356E-02,1.338188E-01,5.057173E-02,1.171745E-01,4.542025E-02,1.014931E-01,3.612565E-02,8.059148E-02,2.964316E-02,6.534872E-02,2.229020E-02,4.770690E-02,1.430744E-02,3.148252E-02
-8.91787,41.80000,3.554700E-02,8.588260E-02,4.774851E-02,1.063719E-01,4.930657E-02,1.114717E-01,7.632590E-02,1.706943E-01,7.402609E-02,1.659427E-01,6.390610E-02,1.486758E-01,5.773522E-02,1.317711E-01,5.064900E-02,1.157375E-01,4.411940E-02,1.001313E-01,3.512665E-02,7.925641E-02,2.897501E-02,6.469607E-02,2.185300E-02,4.781156E-02,1.423754E-02,3.127061E-02
-8.91787,41.90000,3.533901E-02,8.588523E-02,4.632631E-02,1.031455E-01,4.930468E-02,1.084410E-01,7.589933E-02,1.698340E-01,7.208047E-02,1.655215E-01,6.207468E-02,1.471058E-01,5.645448E-02,1.286324E-01,4.965259E-02,1.125878E-01,4.276772E-02,9.957225E-02,3.413603E-02,7.747807E-02,2.803373E-02,6.354265E-02,2.151822E-02,4.781610E-02,1.404533E-02,3.111273E-02
-8.91787,42.00000,3.504254E-02,8.567551E-02,4.601414E-02,1.005566E-01,4.811869E-02,1.037582E-01,7.571256E-02,1.645375E-01,7.040036E-02,1.638584E-01,6.069759E-02,1.460371E-01,5.502592E-02,1.255441E-01,4.959815E-02,1.096411E-01,4.268336E-02,9.674834E-02,3.344443E-02,7.725564E-02,2.723679E-02,6.357215E-02,2.122852E-02,4.731168E-02,1.384574E-02,3.089217E-02
-8.91787,42.10000,3.443232E-02,8.464579E-02,4.569685E-02,9.808398E-02,4.772330E-02,1.016522E-01,7.394262E-02,1.621925E-01,6.879842E-02,1.601017E-01,6.049770E-02,1.429266E-01,5.413105E-02,1.224605E-01,4.774585E-02,1.069304E-01,4.177912E-02,9.403416E-02,3.333499E-02,7.548803E-02,2.686179E-02,6.235446E-02,2.046318E-02,4.692231E-02,1.371439E-02,3.064528E-02
-8.91787,42.20000,3.400039E-02,8.406798E-02,4.493376E-02,9.748787E-02,4.751589E-02,9.979245E-02,7.217974E-02,1.592395E-01,6.741343E-02,1.544969E-01,6.032964E-02,1.413608E-01,5.250576E-02,1.204858E-01,4.611572E-02,1.046917E-01,4.036456E-02,9.157719E-02,3.243643E-02,7.358433E-02,2.661938E-02,6.074743E-02,2.014075E-02,4.639115E-02,1.343103E-02,3.039612E-02
-8.81787,36.90000,1.171847E-01,2.219400E-01,1.572218E-01,2.985919E-01,1.867719E-01,3.593039E-01,2.410696E-01,4.589779E-01,2.307571E-01,4.332069E-01,2.215003E-01,4.068289E-01,1.991470E-01,3.647995E-01,1.802840E-01,3.318597E-01,1.637034E-01,2.964856E-01,1.393232E-01,2.528453E-01,1.223712E-01,2.312900E-01,9.895439E-02,1.982150E-01,8.130022E-02,1.530412E-01
-8.81787,37.00000,1.154076E-01,2.149528E-01,1.520093E-01,2.942083E-01,1.797109E-01,3.634516E-01,2.371263E-01,4.538257E-01,2.275334E-01,4.359920E-01,2.181509E-01,3.986301E-01,1.975662E-01,3.617823E-01,1.789189E-01,3.284725E-01,1.611397E-01,2.937429E-01,1.360296E-01,2.458827E-01,1.193541E-01,2.239694E-01,9.614400E-02,1.902945E-01,7.823380E-02,1.453213E-01
-8.81787,37.10000,1.124106E-01,2.106763E-01,1.466549E-01,2.890321E-01,1.693547E-01,3.548838E-01,2.314869E-01,4.428701E-01,2.217357E-01,4.259405E-01,2.103216E-01,3.895555E-01,1.918172E-01,3.541795E-01,1.738681E-01,3.206858E-01,1.561996E-01,2.872368E-01,1.315297E-01,2.375580E-01,1.153688E-01,2.156547E-01,9.289838E-02,1.824079E-01,7.466207E-02,1.428361E-01
-8.81787,37.20000,1.071849E-01,2.024862E-01,1.398328E-01,2.797346E-01,1.615815E-01,3.342921E-01,2.207696E-01,4.210300E-01,2.125791E-01,4.085248E-01,1.998950E-01,3.750790E-01,1.833815E-01,3.405837E-01,1.654873E-01,3.081467E-01,1.485921E-01,2.754124E-01,1.255356E-01,2.274323E-01,1.105353E-01,2.063020E-01,8.880927E-02,1.731067E-01,7.058457E-02,1.364356E-01
-8.81787,37.30000,9.872629E-02,1.852754E-01,1.295518E-01,2.512764E-01,1.536900E-01,3.065329E-01,2.034518E-01,3.914574E-01,1.989922E-01,3.787579E-01,1.867150E-01,3.518785E-01,1.685893E-01,3.163978E-01,1.540538E-01,2.840858E-01,1.389495E-01,2.559952E-01,1.171560E-01,2.144035E-01,1.042487E-01,1.942253E-01,8.332347E-02,1.627719E-01,6.536538E-02,1.291862E-01
-8.81787,37.40000,9.250771E-02,1.754667E-01,1.227677E-01,2.404820E-01,1.448834E-01,2.833411E-01,1.907533E-01,3.690489E-01,1.867467E-01,3.570549E-01,1.760965E-01,3.319069E-01,1.597124E-01,2.971705E-01,1.441856E-01,2.673553E-01,1.300903E-01,2.409610E-01,1.100736E-01,2.033123E-01,9.844862E-02,1.805740E-01,7.843369E-02,1.538656E-01,6.129739E-02,1.212571E-01
-8.81787,37.50000,8.883254E-02,1.711287E-01,1.177294E-01,2.361160E-01,1.359054E-01,2.582859E-01,1.823686E-01,3.550830E-01,1.791437E-01,3.486600E-01,1.672638E-01,3.155490E-01,1.493071E-01,2.801304E-01,1.353271E-01,2.527420E-01,1.218803E-01,2.274154E-01,1.039569E-01,1.929377E-01,9.318143E-02,1.706420E-01,7.382855E-02,1.442262E-01,5.762787E-02,1.103408E-01
-8.81787,37.60000,8.483323E-02,1.639094E-01,1.117446E-01,2.267665E-01,1.279153E-01,2.425181E-01,1.739867E-01,3.387514E-01,1.718896E-01,3.354512E-01,1.591139E-01,2.974649E-01,1.409989E-01,2.625459E-01,1.276542E-01,2.361891E-01,1.156580E-01,2.115593E-01,9.859593E-02,1.802716E-01,8.709908E-02,1.612820E-01,6.967717E-02,1.357894E-01,5.420377E-02,1.013890E-01
-8.81787,37.70000,8.149031E-02,1.550411E-01,1.060515E-01,2.172245E-01,1.223053E-01,2.305765E-01,1.666123E-01,3.256712E-01,1.637378E-01,3.121544E-01,1.497890E-01,2.828324E-01,1.329125E-01,2.469886E-01,1.203579E-01,2.212413E-01,1.091982E-01,1.978595E-01,9.418901E-02,1.693886E-01,8.231089E-02,1.524553E-01,6.678773E-02,1.263879E-01,5.098864E-02,9.504257E-02
-8.81787,37.80000,7.922108E-02,1.470065E-01,1.043775E-01,2.065327E-01,1.185715E-01,2.244411E-01,1.666459E-01,3.177496E-01,1.605744E-01,3.102341E-01,1.473986E-01,2.740773E-01,1.298062E-01,2.404158E-01,1.172237E-01,2.146768E-01,1.058662E-01,1.935121E-01,9.038595E-02,1.621092E-01,7.903532E-02,1.449749E-01,6.423905E-02,1.215814E-01,4.864469E-02,9.001985E-02
-8.81787,37.90000,7.868569E-02,1.453542E-01,1.052977E-01,2.059115E-01,1.160842E-01,2.197124E-01,1.670713E-01,3.238855E-01,1.620623E-01,3.070598E-01,1.457228E-01,2.748805E-01,1.277860E-01,2.414087E-01,1.148928E-01,2.138232E-01,1.041829E-01,1.913786E-01,8.901899E-02,1.590203E-01,7.775223E-02,1.410688E-01,6.194909E-02,1.166435E-01,4.683020E-02,8.552869E-02
-8.81787,38.00000,8.109047E-02,1.489065E-01,1.090804E-01,2.139578E-01,1.145468E-01,2.200066E-01,1.763328E-01,3.442593E-01,1.688126E-01,3.242498E-01,1.503249E-01,2.857921E-01,1.312125E-01,2.483822E-01,1.173315E-01,2.218948E-01,1.057065E-01,1.966753E-01,9.046354E-02,1.612285E-01,7.757142E-02,1.410706E-01,6.163672E-02,1.143220E-01,4.533251E-02,8.219656E-02
-8.81787,38.10000,8.713248E-02,1.641757E-01,1.161693E-01,2.260457E-01,1.180459E-01,2.288483E-01,1.880564E-01,3.660035E-01,1.848771E-01,3.499676E-01,1.620667E-01,3.107011E-01,1.403343E-01,2.723928E-01,1.249165E-01,2.403139E-01,1.116091E-01,2.106795E-01,9.345622E-02,1.669853E-01,7.914969E-02,1.440084E-01,6.211337E-02,1.128215E-01,4.427029E-02,8.047803E-02
-8.81787,38.20000,9.565543E-02,1.934687E-01,1.223541E-01,2.353524E-01,1.225611E-01,2.341784E-01,1.948165E-01,3.818077E-01,1.914083E-01,3.816142E-01,1.670278E-01,3.425141E-01,1.441821E-01,2.903244E-01,1.282160E-01,2.540985E-01,1.144719E-01,2.241683E-01,9.737414E-02,1.781708E-01,8.266918E-02,1.496438E-01,6.348657E-02,1.135393E-01,4.329843E-02,7.890034E-02
-8.81787,38.30000,9.655367E-02,2.008253E-01,1.250075E-01,2.445973E-01,1.245461E-01,2.416595E-01,1.993714E-01,3.978302E-01,1.938311E-01,3.966999E-01,1.692320E-01,3.482807E-01,1.450708E-01,2.953141E-01,1.290403E-01,2.605076E-01,1.150946E-01,2.308768E-01,9.701788E-02,1.866377E-01,8.351415E-02,1.533738E-01,6.314667E-02,1.131165E-01,4.251839E-02,7.766335E-02
-8.81787,38.40000,9.710775E-02,2.042165E-01,1.265381E-01,2.591025E-01,1.260121E-01,2.555127E-01,2.032878E-01,4.115020E-01,1.968594E-01,4.094552E-01,1.722228E-01,3.554946E-01,1.469901E-01,3.028791E-01,1.302391E-01,2.654693E-01,1.166956E-01,2.375482E-01,9.663641E-02,1.912753E-01,8.257470E-02,1.553105E-01,6.300250E-02,1.129757E-01,4.249693E-02,7.709625E-02
-8.81787,38.50000,9.831608E-02,2.063206E-01,1.285301E-01,2.678480E-01,1.277890E-01,2.648377E-01,2.081937E-01,4.317962E-01,2.011182E-01,4.170873E-01,1.766471E-01,3.657054E-01,1.509187E-01,3.163428E-01,1.326878E-01,2.721539E-01,1.188631E-01,2.422216E-01,9.873059E-02,1.951628E-01,8.382855E-02,1.573999E-01,6.351941E-02,1.133379E-01,4.253522E-02,7.754191E-02
-8.81787,38.60000,9.959301E-02,2.136870E-01,1.308140E-01,2.785869E-01,1.298589E-01,2.739602E-01,2.139136E-01,4.600295E-01,2.059605E-01,4.290870E-01,1.821523E-01,3.797956E-01,1.552632E-01,3.324168E-01,1.364454E-01,2.834870E-01,1.213597E-01,2.499218E-01,1.000112E-01,1.993007E-01,8.537643E-02,1.602192E-01,6.393822E-02,1.144143E-01,4.279603E-02,7.873458E-02
-8.81787,38.70000,1.000659E-01,2.195592E-01,1.336557E-01,2.943072E-01,1.325396E-01,2.988056E-01,2.192732E-01,4.709567E-01,2.110292E-01,4.415740E-01,1.877425E-01,3.898483E-01,1.612257E-01,3.419171E-01,1.419718E-01,2.951381E-01,1.252640E-01,2.571854E-01,1.017890E-01,2.017205E-01,8.450815E-02,1.611795E-01,6.396002E-02,1.150845E-01,4.249369E-02,8.060457E-02
-8.81787,38.80000,1.022101E-01,2.227711E-01,1.374052E-01,2.991546E-01,1.361586E-01,3.064556E-01,2.255650E-01,4.764342E-01,2.154238E-01,4.449696E-01,1.917328E-01,3.948259E-01,1.669086E-01,3.444735E-01,1.470399E-01,2.990580E-01,1.297039E-01,2.621243E-01,1.031513E-01,2.039392E-01,8.546475E-02,1.623677E-01,6.430216E-02,1.150252E-01,4.235899E-02,7.763587E-02
-8.81787,38.90000,1.061341E-01,2.256505E-01,1.385804E-01,2.992839E-01,1.389427E-01,3.071412E-01,2.234996E-01,4.771859E-01,2.155503E-01,4.448901E-01,1.935404E-01,3.967740E-01,1.696136E-01,3.440675E-01,1.468249E-01,3.012485E-01,1.290891E-01,2.620500E-01,1.039619E-01,2.036901E-01,8.566707E-02,1.623015E-01,6.369120E-02,1.144707E-01,4.149577E-02,7.533313E-02
-8.81787,39.00000,1.073207E-01,2.241438E-01,1.385254E-01,2.962961E-01,1.373668E-01,3.023270E-01,2.217104E-01,4.816863E-01,2.133379E-01,4.427766E-01,1.903368E-01,3.963813E-01,1.681475E-01,3.403983E-01,1.458010E-01,2.979215E-01,1.283193E-01,2.589341E-01,1.023580E-01,2.021513E-01,8.521303E-02,1.610820E-01,6.269491E-02,1.134287E-01,4.097945E-02,7.431832E-02
-8.81787,39.10000,1.032011E-01,2.165430E-01,1.349815E-01,2.891102E-01,1.346207E-01,2.943003E-01,2.140620E-01,4.725863E-01,2.068319E-01,4.309626E-01,1.845267E-01,3.874075E-01,1.644133E-01,3.320900E-01,1.426343E-01,2.909090E-01,1.250339E-01,2.525837E-01,9.939606E-02,1.973936E-01,8.303774E-02,1.575746E-01,6.040147E-02,1.110361E-01,3.983739E-02,7.265636E-02
-8.81787,39.20000,9.738169E-02,2.101088E-01,1.285624E-01,2.791933E-01,1.296690E-01,2.853193E-01,2.071157E-01,4.538711E-01,1.965754E-01,4.213929E-01,1.784042E-01,3.785699E-01,1.593634E-01,3.238357E-01,1.365055E-01,2.836404E-01,1.199039E-01,2.453336E-01,9.617986E-02,1.929276E-01,7.935221E-02,1.542708E-01,5.797177E-02,1.082605E-01,3.881102E-02,6.960429E-02
-8.81787,39.30000,9.302420E-02,2.048852E-01,1.233160E-01,2.696133E-01,1.250536E-01,2.755981E-01,2.003362E-01,4.349312E-01,1.877945E-01,4.092386E-01,1.727691E-01,3.674038E-01,1.531886E-01,3.156079E-01,1.311446E-01,2.751025E-01,1.152928E-01,2.384724E-01,9.244841E-02,1.870751E-01,7.583771E-02,1.507338E-01,5.550436E-02,1.055643E-01,3.633141E-02,6.753779E-02
-8.81787,39.40000,8.930799E-02,1.960516E-01,1.189653E-01,2.543546E-01,1.211646E-01,2.579368E-01,1.922211E-01,4.088317E-01,1.830314E-01,3.910265E-01,1.625962E-01,3.514603E-01,1.471413E-01,3.018745E-01,1.266723E-01,2.614120E-01,1.112963E-01,2.269901E-01,8.894322E-02,1.767449E-01,7.361951E-02,1.440364E-01,5.293751E-02,1.008112E-01,3.469038E-02,6.460138E-02
-8.81787,39.50000,8.277633E-02,1.761918E-01,1.091900E-01,2.274352E-01,1.113928E-01,2.310136E-01,1.796985E-01,3.697621E-01,1.651876E-01,3.565570E-01,1.510370E-01,3.127428E-01,1.354512E-01,2.728113E-01,1.196092E-01,2.397140E-01,1.057947E-01,2.080594E-01,8.458924E-02,1.604477E-01,6.976650E-02,1.314065E-01,4.972791E-02,9.291177E-02,3.225626E-02,5.992825E-02
-8.81787,39.60000,7.413647E-02,1.453591E-01,9.738693E-02,1.972931E-01,1.013839E-01,2.022417E-01,1.590101E-01,3.227381E-01,1.514557E-01,3.081824E-01,1.352696E-01,2.757413E-01,1.186208E-01,2.409640E-01,1.036332E-01,2.085567E-01,9.095290E-02,1.841949E-01,7.367927E-02,1.452857E-01,6.143741E-02,1.170800E-01,4.586770E-02,8.351276E-02,2.962809E-02,5.475393E-02
-8.81787,39.70000,6.673333E-02,1.334864E-01,8.995383E-02,1.803915E-01,9.217301E-02,1.895842E-01,1.445185E-01,2.910057E-01,1.417215E-01,2.769196E-01,1.237176E-01,2.491981E-01,1.070533E-01,2.169341E-01,9.289890E-02,1.889592E-01,8.170185E-02,1.666689E-01,6.677155E-02,1.339744E-01,5.560611E-02,1.087276E-01,4.221714E-02,7.730314E-02,2.780315E-02,5.081682E-02
-8.81787,39.80000,6.166900E-02,1.269955E-01,8.266120E-02,1.688584E-01,8.542712E-02,1.744771E-01,1.320909E-01,2.689086E-01,1.293965E-01,2.545739E-01,1.141001E-01,2.328641E-01,9.843281E-02,2.006194E-01,8.596956E-02,1.750254E-01,7.571147E-02,1.535309E-01,6.169387E-02,1.231038E-01,5.161269E-02,1.018891E-01,3.918152E-02,7.221402E-02,2.607199E-02,4.784143E-02
-8.81787,39.90000,5.725235E-02,1.172320E-01,7.556683E-02,1.551472E-01,7.910217E-02,1.651985E-01,1.203198E-01,2.471906E-01,1.163523E-01,2.317957E-01,1.026313E-01,2.125636E-01,8.922203E-02,1.833198E-01,7.812291E-02,1.613095E-01,6.888997E-02,1.413827E-01,5.641790E-02,1.133556E-01,4.730691E-02,9.438019E-02,3.629480E-02,6.769326E-02,2.418431E-02,4.495187E-02
-8.81787,40.00000,5.297989E-02,1.095459E-01,7.017688E-02,1.436778E-01,7.411699E-02,1.542231E-01,1.109766E-01,2.301987E-01,1.064870E-01,2.140714E-01,9.435100E-02,1.954783E-01,8.264168E-02,1.704159E-01,7.259549E-02,1.496990E-01,6.410282E-02,1.314228E-01,5.244753E-02,1.060996E-01,4.428971E-02,8.774029E-02,3.431413E-02,6.470623E-02,2.270168E-02,4.254753E-02
-8.81787,40.10000,5.036245E-02,1.051179E-01,6.695975E-02,1.374494E-01,7.052939E-02,1.451872E-01,1.058422E-01,2.186276E-01,1.008332E-01,2.050673E-01,8.943934E-02,1.876443E-01,7.867975E-02,1.643825E-01,6.922664E-02,1.437852E-01,6.112374E-02,1.261301E-01,4.998003E-02,1.020273E-01,4.223656E-02,8.359154E-02,3.259142E-02,6.251100E-02,2.166162E-02,4.093065E-02
-8.81787,40.20000,4.860364E-02,1.030670E-01,6.426137E-02,1.346358E-01,6.776822E-02,1.384437E-01,1.009384E-01,2.122614E-01,9.630977E-02,1.990954E-01,8.559620E-02,1.806110E-01,7.619032E-02,1.615359E-01,6.689910E-02,1.401242E-01,5.902402E-02,1.225481E-01,4.822386E-02,9.903454E-02,4.031835E-02,8.076347E-02,3.136264E-02,6.046695E-02,2.073692E-02,4.007753E-02
-8.81787,40.30000,4.706134E-02,9.973811E-02,6.122386E-02,1.296853E-01,6.508522E-02,1.343434E-01,9.581985E-02,2.062500E-01,9.121725E-02,1.935555E-01,8.202757E-02,1.769276E-01,7.275555E-02,1.589502E-01,6.371930E-02,1.361592E-01,5.652879E-02,1.190909E-01,4.654893E-02,9.584001E-02,3.874458E-02,7.824364E-02,2.996341E-02,5.842399E-02,1.990601E-02,3.918064E-02
-8.81787,40.40000,4.624793E-02,9.933125E-02,5.960638E-02,1.279791E-01,6.373607E-02,1.335363E-01,9.408209E-02,2.045530E-01,8.930799E-02,1.901346E-01,7.993195E-02,1.755390E-01,7.068513E-02,1.577133E-01,6.220277E-02,1.349160E-01,5.504650E-02,1.178094E-01,4.548205E-02,9.440742E-02,3.762508E-02,7.689743E-02,2.892351E-02,5.726659E-02,1.930169E-02,3.881799E-02
-8.81787,40.50000,4.558847E-02,9.898636E-02,5.853303E-02,1.266883E-01,6.266469E-02,1.331459E-01,9.195770E-02,2.034898E-01,8.779071E-02,1.884870E-01,7.865305E-02,1.721860E-01,6.911138E-02,1.565078E-01,6.117308E-02,1.337381E-01,5.391046E-02,1.168133E-01,4.427363E-02,9.307078E-02,3.645435E-02,7.579693E-02,2.801486E-02,5.626386E-02,1.870928E-02,3.844995E-02
-8.81787,40.60000,4.500584E-02,9.852968E-02,5.713644E-02,1.243600E-01,6.187174E-02,1.326016E-01,9.017111E-02,2.009229E-01,8.604998E-02,1.877685E-01,7.747173E-02,1.698705E-01,6.798871E-02,1.553801E-01,6.013412E-02,1.329580E-01,5.297662E-02,1.160331E-01,4.320896E-02,9.207839E-02,3.553250E-02,7.488148E-02,2.724413E-02,5.538706E-02,1.812668E-02,3.809709E-02
-8.81787,40.70000,4.456580E-02,9.727184E-02,5.598522E-02,1.226845E-01,6.060226E-02,1.306147E-01,8.872746E-02,1.988413E-01,8.480319E-02,1.865019E-01,7.643190E-02,1.687272E-01,6.723054E-02,1.539415E-01,5.923234E-02,1.321560E-01,5.208514E-02,1.148559E-01,4.229814E-02,9.118862E-02,3.475910E-02,7.415820E-02,2.658065E-02,5.458208E-02,1.760739E-02,3.760845E-02
-8.81787,40.80000,4.386472E-02,9.647289E-02,5.518977E-02,1.209202E-01,5.919077E-02,1.292877E-01,8.707543E-02,1.965984E-01,8.337421E-02,1.843556E-01,7.513903E-02,1.669448E-01,6.627746E-02,1.511295E-01,5.839235E-02,1.309883E-01,5.118931E-02,1.137311E-01,4.127577E-02,9.011341E-02,3.387836E-02,7.329040E-02,2.591746E-02,5.358538E-02,1.708082E-02,3.674028E-02
-8.81787,40.90000,4.347808E-02,9.603582E-02,5.464492E-02,1.198346E-01,5.779902E-02,1.294879E-01,8.602304E-02,1.952132E-01,8.288617E-02,1.835342E-01,7.457411E-02,1.659923E-01,6.569442E-02,1.493568E-01,5.774391E-02,1.305195E-01,5.062693E-02,1.132367E-01,4.039707E-02,8.972005E-02,3.324669E-02,7.277516E-02,2.541330E-02,5.294387E-02,1.665226E-02,3.604666E-02
-8.81787,41.00000,4.298690E-02,9.527867E-02,5.384225E-02,1.186427E-01,5.716458E-02,1.298181E-01,8.497658E-02,1.936729E-01,8.213824E-02,1.818808E-01,7.389212E-02,1.643669E-01,6.450561E-02,1.473091E-01,5.667917E-02,1.292198E-01,4.990270E-02,1.124440E-01,3.970606E-02,8.907814E-02,3.264156E-02,7.212577E-02,2.484572E-02,5.228477E-02,1.626776E-02,3.531689E-02
-8.81787,41.10000,4.223558E-02,9.410989E-02,5.303456E-02,1.176530E-01,5.676319E-02,1.299583E-01,8.398229E-02,1.923123E-01,8.130277E-02,1.799563E-01,7.315059E-02,1.625226E-01,6.307274E-02,1.462990E-01,5.571708E-02,1.270725E-01,4.908924E-02,1.107772E-01,3.910882E-02,8.815686E-02,3.200335E-02,7.135294E-02,2.440592E-02,5.156974E-02,1.592052E-02,3.461103E-02
-8.81787,41.20000,4.149069E-02,9.194783E-02,5.197937E-02,1.169250E-01,5.631481E-02,1.296847E-01,8.303002E-02,1.895224E-01,8.032808E-02,1.771709E-01,7.204635E-02,1.602938E-01,6.204239E-02,1.436150E-01,5.457325E-02,1.244924E-01,4.843013E-02,1.085136E-01,3.829535E-02,8.624204E-02,3.143745E-02,7.029405E-02,2.384993E-02,5.062496E-02,1.558948E-02,3.384238E-02
-8.81787,41.30000,4.039133E-02,8.925501E-02,5.096914E-02,1.156647E-01,5.551339E-02,1.280002E-01,8.205699E-02,1.854678E-01,7.942832E-02,1.733249E-01,7.114551E-02,1.575758E-01,6.102943E-02,1.402791E-01,5.349639E-02,1.224929E-01,4.789361E-02,1.059069E-01,3.760108E-02,8.435819E-02,3.100214E-02,6.839580E-02,2.338278E-02,4.974127E-02,1.529189E-02,3.301171E-02
-8.81787,41.40000,3.936357E-02,8.762675E-02,5.031963E-02,1.142089E-01,5.433786E-02,1.234008E-01,8.127321E-02,1.825602E-01,7.834852E-02,1.709026E-01,7.062317E-02,1.552450E-01,6.002657E-02,1.386707E-01,5.296168E-02,1.212509E-01,4.757144E-02,1.047831E-01,3.729489E-02,8.319791E-02,3.073168E-02,6.678383E-02,2.301520E-02,4.917847E-02,1.507628E-02,3.238205E-02
-8.81787,41.50000,3.855627E-02,8.679315E-02,4.986055E-02,1.124092E-01,5.311377E-02,1.180650E-01,8.056740E-02,1.807591E-01,7.655664E-02,1.696672E-01,7.039000E-02,1.545381E-01,5.916004E-02,1.380607E-01,5.270026E-02,1.202663E-01,4.678962E-02,1.040127E-01,3.691273E-02,8.242372E-02,3.047012E-02,6.610241E-02,2.271762E-02,4.880225E-02,1.480258E-02,3.196391E-02
-8.81787,41.60000,3.770118E-02,8.633549E-02,4.933008E-02,1.106969E-01,5.133537E-02,1.139041E-01,7.954462E-02,1.773473E-01,7.492619E-02,1.684242E-01,6.941471E-02,1.543546E-01,5.824196E-02,1.354963E-01,5.225771E-02,1.182792E-01,4.596125E-02,1.035158E-01,3.651928E-02,8.198399E-02,2.976040E-02,6.571347E-02,2.246985E-02,4.835368E-02,1.452437E-02,3.167418E-02
-8.81787,41.70000,3.691019E-02,8.610773E-02,4.931363E-02,1.089744E-01,4.970867E-02,1.117984E-01,7.828575E-02,1.723471E-01,7.445871E-02,1.666738E-01,6.724984E-02,1.526243E-01,5.789853E-02,1.341997E-01,5.104659E-02,1.168658E-01,4.500898E-02,1.015282E-01,3.611495E-02,8.098286E-02,2.964459E-02,6.531425E-02,2.225695E-02,4.799590E-02,1.438449E-02,3.147921E-02
-8.81787,41.80000,3.605752E-02,8.596003E-02,4.814416E-02,1.064716E-01,4.976281E-02,1.090887E-01,7.646329E-02,1.704639E-01,7.450597E-02,1.652420E-01,6.507225E-02,1.492210E-01,5.722512E-02,1.318396E-01,4.987338E-02,1.157176E-01,4.348646E-02,9.988930E-02,3.539158E-02,7.980236E-02,2.930831E-02,6.478569E-02,2.166325E-02,4.801536E-02,1.420761E-02,3.132997E-02
-8.81787,41.90000,3.541676E-02,8.579856E-02,4.704669E-02,1.025194E-01,4.917111E-02,1.055832E-01,7.588910E-02,1.694757E-01,7.336847E-02,1.647209E-01,6.306010E-02,1.484535E-01,5.571959E-02,1.299972E-01,4.966024E-02,1.135169E-01,4.269883E-02,9.939282E-02,3.426017E-02,7.765980E-02,2.831664E-02,6.386669E-02,2.164669E-02,4.762733E-02,1.401946E-02,3.104017E-02
