#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.25.0-git8d6ee50a21', start_date='2026-03-08T18:05:47', checksum=1124866527, kind='quantile-0.95', investigation_time=1.0"
lon,lat,0.002105~PGA,0.002105~SA(0.05),0.002105~SA(0.1),0.002105~SA(0.15),0.002105~SA(0.2),0.002105~SA(0.25),0.002105~SA(0.3),0.002105~SA(0.35),0.002105~SA(0.4),0.002105~SA(0.5),0.002105~SA(0.6),0.002105~SA(0.75),0.002105~SA(1.0),0.002105~SA(2.0),0.002105~SA(3.0),0.002105~SA(4.0),0.000404~PGA,0.000404~SA(0.05),0.000404~SA(0.1),0.000404~SA(0.15),0.000404~SA(0.2),0.000404~SA(0.25),0.000404~SA(0.3),0.000404~SA(0.35),0.000404~SA(0.4),0.000404~SA(0.5),0.000404~SA(0.6),0.000404~SA(0.75),0.000404~SA(1.0),0.000404~SA(2.0),0.000404~SA(3.0),0.000404~SA(4.0)
-9.41787,38.40000,1.810959E-01,3.506446E-01,3.673260E-01,3.359281E-01,3.045771E-01,2.682122E-01,2.345238E-01,2.024251E-01,1.764713E-01,1.398870E-01,1.153557E-01,8.477111E-02,6.112046E-02,3.135094E-02,2.276987E-02,1.762534E-02,3.307484E-01,6.377927E-01,6.585423E-01,5.915216E-01,5.345687E-01,4.672483E-01,4.013236E-01,3.491611E-01,3.017697E-01,2.340801E-01,1.948269E-01,1.441497E-01,1.153807E-01,7.905021E-02,6.527106E-02,5.481626E-02
-9.41787,38.50000,1.828635E-01,3.537793E-01,3.706278E-01,3.397451E-01,3.081917E-01,2.713000E-01,2.370035E-01,2.047087E-01,1.782940E-01,1.406019E-01,1.153352E-01,8.388571E-02,5.915037E-02,2.811487E-02,1.996494E-02,1.531642E-02,3.318996E-01,6.397414E-01,6.602475E-01,5.933472E-01,5.365375E-01,4.694161E-01,4.029713E-01,3.504043E-01,3.026785E-01,2.337779E-01,1.932674E-01,1.413520E-01,1.085723E-01,7.258796E-02,6.009549E-02,5.002697E-02
-9.41787,38.60000,1.819546E-01,3.522291E-01,3.691596E-01,3.386542E-01,3.076493E-01,2.710682E-01,2.368687E-01,2.045260E-01,1.780724E-01,1.401312E-01,1.145176E-01,8.280820E-02,5.787891E-02,2.679911E-02,1.894934E-02,1.453273E-02,3.280901E-01,6.331190E-01,6.536021E-01,5.883449E-01,5.329880E-01,4.663874E-01,4.006785E-01,3.486474E-01,3.011489E-01,2.319448E-01,1.908078E-01,1.387917E-01,1.045438E-01,6.914302E-02,5.761806E-02,4.795181E-02
-9.41787,38.70000,1.795866E-01,3.479347E-01,3.648230E-01,3.344845E-01,3.044354E-01,2.686868E-01,2.350329E-01,2.027903E-01,1.765864E-01,1.389464E-01,1.132404E-01,8.159912E-02,5.678745E-02,2.357914E-02,1.623102E-02,1.227318E-02,3.223101E-01,6.229446E-01,6.434672E-01,5.802737E-01,5.267344E-01,4.606344E-01,3.962706E-01,3.452436E-01,2.982555E-01,2.292826E-01,1.879274E-01,1.360741E-01,9.890186E-02,6.097673E-02,4.901871E-02,4.080033E-02
-9.41787,38.80000,1.772422E-01,3.433471E-01,3.599842E-01,3.294964E-01,3.002467E-01,2.653422E-01,2.323465E-01,2.002494E-01,1.743937E-01,1.372646E-01,1.115888E-01,8.001916E-02,5.507948E-02,2.145023E-02,1.405682E-02,1.039833E-02,3.192254E-01,6.168512E-01,6.371249E-01,5.748384E-01,5.220279E-01,4.559099E-01,3.925319E-01,3.422870E-01,2.958273E-01,2.271563E-01,1.854336E-01,1.334115E-01,9.611778E-02,5.554776E-02,4.465864E-02,3.692529E-02
-9.41787,38.90000,1.730995E-01,3.343620E-01,3.514484E-01,3.206607E-01,2.926548E-01,2.591545E-01,2.263795E-01,1.955255E-01,1.703389E-01,1.338518E-01,1.090019E-01,7.788403E-02,5.295019E-02,1.954897E-02,1.216095E-02,8.765400E-03,3.142810E-01,6.069472E-01,6.268135E-01,5.658638E-01,5.145466E-01,4.479028E-01,3.869258E-01,3.362437E-01,2.911576E-01,2.252379E-01,1.822830E-01,1.307604E-01,9.185064E-02,4.982353E-02,3.849400E-02,3.122067E-02
-9.41787,39.00000,1.647782E-01,3.165472E-01,3.345902E-01,3.046872E-01,2.792530E-01,2.484582E-01,2.162172E-01,1.875989E-01,1.636440E-01,1.284667E-01,1.050904E-01,7.494862E-02,5.048296E-02,1.785691E-02,1.064669E-02,7.433715E-03,3.098274E-01,5.881519E-01,6.045283E-01,5.482753E-01,4.956625E-01,4.341398E-01,3.772660E-01,3.243557E-01,2.814347E-01,2.197993E-01,1.803526E-01,1.292442E-01,8.937474E-02,4.502657E-02,3.328028E-02,2.634017E-02
-9.41787,39.10000,1.496654E-01,2.865926E-01,3.038668E-01,2.788714E-01,2.579058E-01,2.315859E-01,2.004594E-01,1.753174E-01,1.533006E-01,1.203233E-01,9.952748E-02,7.103798E-02,4.766074E-02,1.679534E-02,9.952335E-03,6.922905E-03,3.079751E-01,5.758031E-01,5.887380E-01,5.323816E-01,4.837523E-01,4.238771E-01,3.684426E-01,3.205378E-01,2.789343E-01,2.169528E-01,1.775396E-01,1.269770E-01,8.675434E-02,4.228848E-02,3.095485E-02,2.414822E-02
-9.41787,39.20000,1.436483E-01,2.730765E-01,2.879077E-01,2.643249E-01,2.439415E-01,2.165699E-01,1.902744E-01,1.670465E-01,1.464503E-01,1.148354E-01,9.490585E-02,6.820832E-02,4.573426E-02,1.627777E-02,9.708053E-03,6.788396E-03,3.025248E-01,5.672061E-01,5.802308E-01,5.250378E-01,4.753150E-01,4.170746E-01,3.630685E-01,3.151735E-01,2.742518E-01,2.139424E-01,1.748486E-01,1.249012E-01,8.524045E-02,4.117448E-02,3.012126E-02,2.350069E-02
-9.41787,39.30000,1.397251E-01,2.639506E-01,2.768948E-01,2.523130E-01,2.315344E-01,2.085081E-01,1.831219E-01,1.592051E-01,1.398473E-01,1.109432E-01,9.068761E-02,6.523906E-02,4.362224E-02,1.494288E-02,8.538806E-03,5.879901E-03,2.956373E-01,5.551824E-01,5.679854E-01,5.141074E-01,4.642287E-01,4.076484E-01,3.552710E-01,3.079872E-01,2.680637E-01,2.095400E-01,1.709454E-01,1.214725E-01,8.144904E-02,3.630268E-02,2.537298E-02,1.916115E-02
